V1,V2,V3,V4,W1,W2,W3,W4
1.1178844739499634,0.0,0.0,3.737833173528559,0.6449090590434493,0.5056319844795013,0.5056319844795013,1.5200395616033624
1.178739411186389,0.0,0.0,3.6451162716157577,0.6773709331225031,0.5028945302749812,0.5028945302749812,1.4797204425348935
1.1362540727684611,0.0,0.0,3.590626159003548,0.6858742545835619,0.5814248220975455,0.5814248220975455,1.566394486941775
1.1523153471230025,0.0,0.0,3.7245942302189334,0.719941372680037,0.5877236483665023,0.5877236483665021,1.5800155866106176
1.1114857299433036,0.0,0.0,3.992473826101596,0.7457774928090927,0.5641611118865365,0.5641611118865365,1.5169623353862576
1.1113723833158244,0.0,0.0,3.5771229677145238,0.6737176140649435,0.5399306701734269,0.539930670173427,1.3767343998836685
1.1001583934730612,0.0,0.0,3.755528748297444,0.6730213788154502,0.46609517699516645,0.4660951769951665,1.1939229976340278
1.079960709567648,0.0,0.0,3.868471825871616,0.6994226694322165,0.4958849537599479,0.49588495375994784,1.196169244644388
1.109442018491022,0.0,0.0,3.668502908108382,0.6723592037072017,0.4916503913302358,0.4916503913302358,1.214281120146704
1.3489300784563791,0.0,0.0,3.935034858691146,0.6692907955512282,0.4158670238163814,0.4158670238163813,1.094805778451747
1.3210897861187478,0.0,0.0,3.819603158762325,0.6555476148724554,0.48008751404407923,0.4800875140440793,1.177306575486633
1.2467947139919864,0.0,0.0,3.806090862103375,0.5903687542956969,0.4552497153777586,0.45524971537775866,1.2105173590903429
1.138578261202462,0.0,0.0,4.253474452147973,0.6353030595513397,0.4935362226002544,0.4935362226002544,1.1745101736959807
1.0813800552844377,0.0,0.0,3.824278917042356,0.6153195263464257,0.45688403680824147,0.4568840368082415,1.097650074938411
1.089411543609288,0.0,0.0,4.066116461879732,0.636155262689171,0.43659679360966047,0.4365967936096606,1.0802264580578294
1.0896588964462453,0.0,0.0,3.9283491169483553,0.651015319484862,0.4626123067640202,0.4626123067640202,1.14323073945961
1.1351515062528001,0.0,0.0,3.8561969247820813,0.5809943885886871,0.355051992664544,0.3550519926645441,1.0596273688178688
1.129393384363858,0.0,0.0,3.4912163717243265,0.6034931943279035,0.40560697418166475,0.40560697418166475,1.0522283468544296
1.2318079221759342,0.0,0.0,3.9311097351127464,0.6288145848419345,0.45807533149798,0.4580753314979801,1.142093776698947
1.1763164987481496,0.0,0.0,3.8382532696854845,0.5925960576658218,0.4500946807880196,0.4500946807880195,1.2616343880379488
1.193283307280281,0.0,0.0,3.685619234188515,0.5853926017370006,0.4155557757517126,0.4155557757517126,1.2173235471578945
1.215655839151061,0.0,0.0,3.792007374295996,0.6581465191339501,0.4601594057234175,0.46015940572341757,1.2563831173906468
1.2114677978664699,0.0,0.0,4.018584104819166,0.6932750051016789,0.5373576477359308,0.5373576477359309,1.3262197829590978
1.134064057836145,0.0,0.0,3.9624326973996378,0.7130699059517034,0.5252333401654182,0.5252333401654183,1.2118982462789976
1.2266819524438142,0.0,0.0,4.139357179772967,0.6630540522610956,0.4534459226811201,0.45344592268112005,1.034958128978114
1.199769238897763,0.0,0.0,4.081946467923988,0.6540110599797506,0.46841045554773225,0.4684104555477322,1.0762944121423799
1.0572168571424376,0.0,0.0,4.0032662189181485,0.6363545061256304,0.4519068563941902,0.45190685639419015,1.0552676598556974
1.079911893728402,0.0,0.0,4.042363880566028,0.665489179651442,0.4839181935668624,0.4839181935668625,1.0862880704797084
1.0428785047137457,0.0,0.0,3.9143789048041002,0.7107855401971905,0.5535137197619786,0.5535137197619786,1.1690651432165042
1.1671571842437225,0.0,0.0,3.9020379300157115,0.7015587588457373,0.5546924135969497,0.5546924135969498,1.215712282089392
1.0958122415964318,0.0,0.0,4.02051067727745,0.7620688500543009,0.6433396704436428,0.6433396704436429,1.3628990125356302
1.1613984519163785,0.0,0.0,3.7950825230168177,0.7844939632421825,0.6422696917501932,0.6422696917501933,1.3336071068813684
1.140232051882677,0.0,0.0,4.041641448727509,0.7472989455412404,0.6288123214851324,0.6288123214851324,1.3262115290642424
1.08567098573542,0.0,0.0,3.7294069410783526,0.6709425400053474,0.498302194148723,0.498302194148723,1.1571837952452173
1.1072919967785195,0.0,0.0,3.5098652694978756,0.6119986163253504,0.4408100037008557,0.44081000370085566,1.0907716613323395
1.2074676081686397,0.0,0.0,3.8159147096998285,0.7175937166779016,0.5796666620199774,0.5796666620199774,1.2676340145605718
1.1381034660435745,0.0,0.0,3.7849473189880554,0.708428041384509,0.600336410892105,0.6003364108921049,1.3276081466068357
0.9474405893253872,0.0,0.0,4.063812344256367,0.6792278253133273,0.4979657146650623,0.4979657146650623,1.109058813173279
1.012699152389967,0.0,0.0,4.336459209235685,0.6389550286423826,0.436396293901908,0.43639629390190804,1.1120122298463673
1.0993523246447159,0.0,0.0,4.1866147030144765,0.6530739453403926,0.45379257632501124,0.4537925763250112,1.1230136460605495
1.1465410130835227,0.0,0.0,4.15518535063373,0.613838483766177,0.44134606098820905,0.4413460609882091,1.0324610194062074
1.098100753619705,0.0,0.0,4.352522138941711,0.6332940363667394,0.46647931565467016,0.46647931565467016,1.003002309660097
1.105986240813038,0.0,0.0,4.250199284792811,0.6537054829258331,0.47199442797037294,0.4719944279703729,1.0023687465122337
1.0838871997968489,0.0,0.0,3.9580735091593593,0.6356781694560104,0.4331887914309077,0.43318879143090766,0.9280526763748979
1.084597125259991,0.0,0.0,3.8217535275714685,0.6369005902048022,0.47593354009709116,0.4759335400970912,1.018498821195569
1.1413186250478682,0.0,0.0,3.9420985545368397,0.6647798609021498,0.49141107527891253,0.4914110752789125,1.0790439638374179
1.0733317979680699,0.0,0.0,4.157417047034173,0.6715461276018491,0.46707479789770256,0.46707479789770256,0.985305829225874
1.0510766268449603,0.0,0.0,4.212851320660817,0.7201075049038448,0.5034441592329328,0.5034441592329328,1.0432399088865003
1.1048053989728752,0.0,0.0,3.8545097655333325,0.7405580650071095,0.5454244757353686,0.5454244757353686,1.0511340288727693
1.1417709338296147,0.0,0.0,3.8500065494202365,0.7580676610236176,0.4968732298250049,0.49687322982500487,1.0222124980058873
1.0788229740040702,0.0,0.0,3.7825360529635996,0.7313359064296812,0.4797069327587183,0.4797069327587183,1.0072766088333123
1.0950326704780526,0.0,0.0,4.076070666796595,0.6520838824553861,0.4196090262935171,0.41960902629351704,0.9565344631968584
1.1153852404113107,0.0,0.0,4.053674839147161,0.6611352971881819,0.4273208355609956,0.4273208355609956,0.9864318435509017
1.1374106461765012,0.0,0.0,4.154959250443425,0.6626361078791304,0.4209186895836762,0.4209186895836761,1.0023198495983847
1.203472215187175,0.0,0.0,4.15577137863656,0.7435725068843846,0.4989074941886137,0.4989074941886136,1.0919512998662089
1.1727505716306985,0.0,0.0,4.010256674021488,0.780414965516157,0.5265419432303113,0.5265419432303114,1.1425264472919319
1.1249949430002848,0.0,0.0,4.022705763751716,0.7621904593600355,0.48331490524006065,0.48331490524006065,1.069090558177273
1.1120404849711145,0.0,0.0,3.9695054474208082,0.719281536926384,0.47956847986404677,0.47956847986404666,1.1163081979354932
1.1710871359182506,0.0,0.0,4.0665586012756645,0.6397541354219325,0.3878630840504696,0.38786308405046954,1.0334265536455196
1.1136541232548756,0.0,0.0,3.856848047608558,0.6669254832800791,0.44919798007956324,0.44919798007956324,1.1154858684187843
1.1365065794471043,0.0,0.0,4.041804644673923,0.6222672707452845,0.40845721121384904,0.4084572112138489,1.0462112268973711
1.0570792818321137,0.0,0.0,3.793590160830285,0.6627923143312944,0.3959528623221775,0.3959528623221776,0.9901219733098983
1.0226082812681618,0.0,0.0,3.9173475852232458,0.7093616426275371,0.49199280930193817,0.4919928093019381,1.1133153357840437
1.0116269522225045,0.0,0.0,3.9137867259013364,0.7222169524292646,0.47248306061929235,0.47248306061929224,1.116001059898875
0.9983067844971871,0.0,0.0,3.9893594646426433,0.7628478975755377,0.5308374354827243,0.5308374354827243,1.191178646606337
1.057823526347315,0.0,0.0,3.942792046323101,0.7537935782079981,0.5443448160105042,0.5443448160105041,1.2453650696200058
0.9580854352097409,0.0,0.0,3.839362330311205,0.8215012730377584,0.6000147757589044,0.6000147757589043,1.2967131661102322
1.003670649438004,0.0,0.0,3.8327608011175833,0.7805673490834133,0.6053279699650397,0.6053279699650397,1.3390029088834394
1.0348075394890217,0.0,0.0,3.5262522697096754,0.824344065761355,0.5800945841932494,0.5800945841932494,1.2723402571727427
1.0658267066732414,0.0,0.0,3.9024886299568413,0.7839296469341553,0.5763208136329875,0.5763208136329877,1.4111450195279762
1.0463681101129587,0.0,0.0,3.917367197861601,0.8168134415602322,0.6077377327477986,0.6077377327477985,1.39981053316832
0.935328399051514,0.0,0.0,3.9438979536966787,0.7350960665146357,0.51992031745852,0.5199203174585199,1.3160362075327965
1.1388333152033099,0.0,0.0,3.868666074081879,0.7023938355971017,0.4296204010550665,0.4296204010550665,1.2747844077303223
1.1141801924900205,0.0,0.0,3.645654824903796,0.733806650892326,0.47773763606227754,0.4777376360622775,1.2820790976645708
1.0957099157466974,0.0,0.0,3.5483060179792347,0.6537587261423977,0.4832744251241874,0.4832744251241874,1.288561177985573
1.0770245845616515,0.0,0.0,3.8441879351801695,0.6260947584640634,0.49080248435108187,0.4908024843510818,1.380407590472575
1.0891473545007222,0.0,0.0,3.849169927879036,0.6064383378830062,0.4360316412059688,0.4360316412059689,1.2147247701225514
1.0608290334994415,0.0,0.0,3.6281074235227173,0.6323927035845528,0.46751342577157634,0.46751342577157634,1.1762614854356388
1.0199492727733357,0.0,0.0,3.8240382273346434,0.5928739316407281,0.4444947177179275,0.4444947177179275,1.1198753439376956
1.0239376026808988,0.0,0.0,4.018542454565365,0.6406344207057055,0.4634012153461473,0.4634012153461473,1.1312196125242822
1.063530140186134,0.0,0.0,3.9920743891562664,0.6460687757871197,0.4471549827217601,0.4471549827217601,1.1324592345050242
1.0990904741675624,0.0,0.0,3.924543403879379,0.6746484792911455,0.44536294870269577,0.44536294870269577,1.0405230147084872
1.0346288262844188,0.0,0.0,3.709898470098899,0.7477226131465016,0.5405580973934445,0.5405580973934444,1.0637385111755178
1.1038381010511977,0.0,0.0,4.160226656844254,0.6309951051680611,0.4347417463627983,0.43474174636279816,1.0143100821026712
1.0508521123871954,0.0,0.0,3.983592135540135,0.6390578550911692,0.41850581012156945,0.41850581012156945,1.0307123667345435
1.111408445802542,0.0,0.0,3.834084710969399,0.6343811395446597,0.41391085380575304,0.41391085380575304,0.9700974694466645
1.1496101660653897,0.0,0.0,3.9183907117029135,0.6551074704984521,0.3791329410698132,0.37913294106981327,0.8784645043492801
1.224633198839595,0.0,0.0,4.106664488313502,0.6839221410421631,0.3936023805821937,0.3936023805821936,0.8908091289430112
1.1524456741839193,0.0,0.0,4.342226439649727,0.6213841512776352,0.35017961851725626,0.3501796185172563,0.8729279486168323
1.0570448754722572,0.0,0.0,4.234685487311897,0.6331631586481655,0.3816386384616128,0.38163863846161283,0.8809541874971214
1.0224266767136063,0.0,0.0,4.36303752442218,0.6723319002746666,0.398913251459345,0.3989132514593449,0.8482957858617374
1.033933388867402,0.0,0.0,4.479363872962975,0.6250783492711125,0.4135952982320839,0.4135952982320839,0.9410905115362892
1.1815164112392096,0.0,0.0,4.523107529931846,0.6263672663712836,0.4017553597351369,0.4017553597351369,0.9072382215321769
1.1119517509280064,0.0,0.0,4.281500436060614,0.6723534991698412,0.41548882813200927,0.4154888281320093,0.8924437484936698
1.0522052534070265,0.0,0.0,4.088108228442869,0.6280488492507177,0.36712172507773394,0.3671217250777339,0.7821574847481172
1.1954147628913376,0.0,0.0,3.855048823060331,0.610895686483587,0.3918374409214717,0.3918374409214717,0.8183695807573372
1.103811300060295,0.0,0.0,4.156134735956849,0.6822645048808877,0.4037067617134329,0.4037067617134329,0.7817692840359555
1.115779269217052,0.0,0.0,4.128432524566617,0.6393772615254312,0.39456577990820046,0.39456577990820046,0.8338445705490906
1.0943402396173132,0.0,0.0,3.9042722932542397,0.6574137195684416,0.33833694245968915,0.3383369424596892,0.7718366585836487
1.1131749085797564,0.0,0.0,4.088840179435021,0.6836975980093899,0.38365432125826604,0.38365432125826604,0.798429540266541
1.0972179741682144,0.0,0.0,4.163896937375357,0.6754354782018215,0.4196109752039064,0.4196109752039064,0.8897159348093301
1.186992317972279,0.0,0.0,3.9157175357997156,0.6289672019618033,0.38544394516712255,0.3854439451671226,0.9299710808788156
1.146551176497358,0.0,0.0,3.887983259091831,0.6432939408492122,0.3779709662468069,0.37797096624680687,0.9264633051794052
1.1495715423388517,0.0,0.0,4.050509907252057,0.6457718117802133,0.40722062873538106,0.407220628735381,0.9402114470964944
