time,state_mean,state_variance,v_mean,v_variance
359.0,11.775787038456043,1.3305858649909177,1.917433563865713,0.010212642977329914
360.0,12.775488419550893,1.328998858483952,1.913900391392965,0.010146855147296801
361.0,12.17424321383034,1.3271514208331145,1.909262870709602,0.010069847263730029
362.0,10.635731756550756,1.324746746690438,1.908152843673038,0.010030433263960059
363.0,6.148984287264483,1.3239869635669588,1.937996364204003,0.010318214032054764
364.0,4.36644774201116,1.3382135620027595,1.9383362661195382,0.010293554741244474
365.0,4.486523643436904,1.3397355087862333,1.933080092413604,0.010209832359797236
366.0,4.688374995261378,1.3373669579527363,1.9278984429047903,0.010127499744290776
367.0,1.4695979504050571,1.3346606200272475,1.940700921109619,0.010234565394553596
368.0,0.20745914141163957,1.3405251319528713,1.938246396921093,0.010181027358204876
369.0,-0.9643483117821485,1.339912936641269,1.935412782661907,0.010123844971057044
370.0,-0.30980770247135947,1.3384999199926766,1.9309526997156181,0.01005007635724807
371.0,-0.8252296753696217,1.3362311897678298,1.9262339604720928,0.00997413244751614
372.0,-0.726409677112585,1.3337552509763833,1.921100353552939,0.009894441202201681
373.0,-0.4247791648125522,1.331058504185747,1.9161326429134975,0.009817016858926914
374.0,-2.536883036304118,1.3284182255399424,1.9186077497320484,0.009816148526218331
375.0,-7.303611424620831,1.3293584474395916,1.9520753646944389,0.010134569759167357
376.0,-5.432794320453543,1.3454307126269631,1.9529684449881966,0.010116938321272188
377.0,-1.352996068141854,1.3474041338555582,1.97642418005395,0.01033400142725378
378.0,2.1803573252771784,1.3587204180922325,1.992949613173375,0.010479810450258326
379.0,0.5950626527815508,1.3676261720788618,1.992113798243405,0.010443466803030961
380.0,0.4709000259404554,1.3681075647069938,1.9869256435081508,0.010361872737087347
381.0,0.0690259424816792,1.3657056776192444,1.982016905797924,0.010283746112221928
382.0,-1.4233165299743553,1.363150696185782,1.9806838462145844,0.010243103129648563
383.0,-1.7140804429731777,1.3622710436052996,1.9756841523818818,0.010164916328054465
384.0,-2.794286056100242,1.3598186643386292,1.972554946948156,0.010106423425271798
385.0,-1.5777532325610135,1.358097674276437,1.9699709230797018,0.01005384828440283
386.0,-2.8478613211361745,1.3567055360071152,1.9676225727274226,0.010003975681412095
387.0,0.37244284156969343,1.355456580997883,1.9800421041076863,0.010104553438245343
388.0,-1.1899718324592807,1.361216826271824,1.9791042678579105,0.010069032655664256
389.0,-1.0525116083567219,1.3613352866181647,1.9740745018460957,0.009992231125227976
390.0,2.4260979795123623,1.358965097883837,1.9893352591564413,0.010121367706708505
391.0,-0.385161209260636,1.365947178765097,1.9976395353318246,0.010180009472246808
392.0,-0.06588623825134943,1.3705460592139207,1.99274192655883,0.010104377572176583
393.0,0.5196075562867457,1.3686902735857231,1.988273124690284,0.010033578726816409
394.0,-0.6524238245463931,1.366399162125426,1.9855494738395483,0.009980776488770904
395.0,0.6114777491171037,1.364888486321096,1.9832098983679907,0.009932125002486808
396.0,2.2222378667665077,1.3636351434349179,1.9825346513685236,0.00990036182336754
397.0,5.323804433883394,1.3631935730545843,1.9934962286415518,0.0099849929990153
398.0,2.2977087216687355,1.3683237980869394,2.0037510086035213,0.010062702016239674
399.0,3.8090009384947217,1.3736551251929878,2.002565198275812,0.010025668433363605
400.0,6.25952484325613,1.3736240435003177,2.0075550148755377,0.010050566428309026
401.0,8.712232442086073,1.375966855245096,2.012570541841116,0.010075721855439415
402.0,7.695332230252058,1.3785537185641585,2.0093075514080656,0.010018155920956515
403.0,10.375764126009454,1.3772780401968694,2.016222978291427,0.010062265094530573
404.0,10.371032278224172,1.3803968344564592,2.011256948945049,0.009988035838715425
405.0,10.538652470089108,1.3783762185799886,2.006361535723257,0.009914991655245778
406.0,7.972865985806841,1.3758757167377158,2.012226172621133,0.009948536043689175
407.0,6.197975325743053,1.378383093736259,2.012476875997117,0.009926625432409597
408.0,6.300172441988853,1.3787494597176329,2.0075854863645466,0.0098542774695882
409.0,7.740702881461376,1.3764880699138013,2.006077053551029,0.00981547596288775
410.0,9.984492237766554,1.3755554580895277,2.0093767355246586,0.009823831788972587
411.0,11.042275615751672,1.3770137373230666,2.0063269100537475,0.009770261334965577
412.0,11.08085627256023,1.3757248644524362,2.001483113225195,0.009699599642919172
413.0,12.70330864659745,1.3733187713144819,2.0008886842674056,0.00967042397784867
414.0,13.535540206513296,1.3728018899909753,1.9971891085201343,0.009611480325762527
415.0,13.493891804201434,1.371008579203254,1.9924024537702596,0.009542470042763826
416.0,9.84752348609765,1.3685754658199316,2.0087440101432157,0.009676384887976614
417.0,9.08316154918328,1.3760248068016196,2.0048858529796374,0.009616189673392075
418.0,6.213767773963139,1.3749495479921479,2.013208469377424,0.009673050933587089
419.0,6.660194521385943,1.37875197500882,2.0087445817047453,0.009607273320305173
420.0,5.896594926842239,1.3770331187393152,2.004909165487706,0.009547887795383868
421.0,3.2551622885459808,1.3750600407484856,2.0111854958191175,0.00958499312462841
422.0,4.689915137098156,1.3778138104630964,2.009699885953261,0.009548211895036761
423.0,2.991227618608285,1.3773891272512442,2.0095188251760003,0.009523976199850785
424.0,6.141147568936077,1.3772620369437398,2.020402264948223,0.009604765440489198
425.0,3.6365293856923664,1.3823529520136972,2.025581459114406,0.009631409031709028
426.0,3.943118470108609,1.3852846045800093,2.0209972224910335,0.0095654093051908
427.0,1.809651188999812,1.3834308644115487,2.023429441347243,0.009566043701193492
428.0,2.112315007914203,1.3843852748261323,2.018867524836567,0.009500760099859501
429.0,2.084282925827521,1.3823432128408846,2.0141846035432,0.009434743295698786
430.0,4.08825310643021,1.3799436944739045,2.0157584758596094,0.00942756898607855
431.0,4.2824729379584845,1.380443990477941,2.011161689386693,0.009362896622353557
432.0,6.821254296057482,1.3783361454707235,2.016476725282488,0.009390712202323293
433.0,6.500679035033371,1.3806209988072498,2.0120000647912923,0.009327521338064892
434.0,6.797476272189344,1.3787474098245394,2.0075208013780865,0.009264689121760265
435.0,8.25993741315194,1.3764574581730287,2.0061995452948493,0.00923127664114968
436.0,7.671989644918245,1.3756100253888834,2.0021468160330866,0.009172979114305322
437.0,5.158470398238578,1.3736198946370555,2.0071842458704743,0.00919814748143978
438.0,5.717051497141229,1.375792260133991,2.003097252196156,0.009139860140673781
439.0,6.7255080564277705,1.3740851656879982,2.0000939784543244,0.009091763460566473
440.0,6.235025044514345,1.3725032201485319,1.995931560844157,0.009033430375450777
441.0,7.335373478203255,1.3703865199396443,1.9932431551724843,0.008988729130411674
442.0,4.65159700596115,1.3689110556506883,1.9995268324815856,0.009025073484907093
443.0,5.727426407173227,1.3717264795466209,1.9967686778593272,0.008979921515495688
444.0,5.735811295641774,1.3707047405658384,1.9922917229296955,0.008919609683717246
445.0,2.7418935397741198,1.368493433550533,2.0011418086407957,0.008978853224865819
446.0,1.4670269439771892,1.3724451272728255,1.999098125500634,0.008940477215615543
447.0,-0.9322930720500759,1.3718727961205714,2.0031878001487815,0.008957056613091327
448.0,-3.0101971171596293,1.3737410204564977,2.0051470301407988,0.008954598246063398
449.0,-1.4608591577304666,1.3748467990361017,2.004259805527121,0.008926794151225804
450.0,-1.4666651051611583,1.3745388089885062,1.9998256522366549,0.008867633346660226
451.0,-3.518961163917913,1.3724215143541636,2.0016046709209268,0.008863763846576266
452.0,-4.713707835919317,1.3730504193071076,1.9992940356980453,0.008823789494873679
453.0,-5.671679648808397,1.3720246422429885,1.9962436788260358,0.00877750842566719
454.0,-5.7036695755010545,1.370486624578052,1.9918674440186563,0.008719859152838275
455.0,-4.082601167945674,1.368271857893645,1.9913239652077497,0.00869598932984806
456.0,-5.04524275176836,1.3677983128374525,1.9883189103388403,0.008650792317748433
457.0,-3.2399683420389294,1.3663335141608532,1.9886906194169405,0.008635131833530424
458.0,-6.186843098744793,1.366365621646966,1.9968819550520491,0.00868744562617101
459.0,-4.651325755558879,1.3702306273535816,1.9959591083785908,0.008660549483303172
460.0,-0.6125093534751747,1.370176194627391,2.0151291607772315,0.008808558643415943
461.0,-1.1195897001276502,1.3791775016795704,2.0111509915906285,0.008754823183930668
462.0,-2.1512076386562504,1.3782057032168673,2.0083537159785414,0.008711629910334376
463.0,-4.682308923888497,1.3767954098956454,2.013253614538742,0.008735323526839027
464.0,-3.9265826498513468,1.378956428248833,2.009756391252445,0.00868628118748398
465.0,-8.043564239780569,1.377528763200233,2.029755655212927,0.008841004334482526
466.0,-7.205276853972097,1.386751887808888,2.026437630479996,0.008793253683566123
467.0,-7.2571422127149425,1.3861244979092575,2.0221207414375715,0.008737120284085543
468.0,-6.962294268967352,1.3840408708599576,2.017942946726679,0.00868250263591461
469.0,-6.960839489384526,1.381875463229194,2.013658569817607,0.008627278374042318
470.0,-9.387716276651553,1.3796503986706865,2.017761777189942,0.008644081930973912
471.0,-7.879092973928796,1.3813540426920468,2.0167340375094307,0.008616983428070107
472.0,-8.265187627280547,1.3810416045410787,2.01269071772836,0.008564321194989219
473.0,-7.674953430453128,1.3791133765061618,2.0089452099548315,0.008514474381013633
474.0,-6.120728075507217,1.3771631431537907,2.0081208771815064,0.008489577804994155
475.0,-6.712664292875633,1.376582883800208,2.0044025848914964,0.008440398576301916
476.0,-4.5034893347456535,1.3747773111728512,2.0070269243496566,0.008444773742273462
477.0,-5.559487948322418,1.3758328409205778,2.004394919523431,0.008405018814668078
478.0,-7.2078747642073555,1.3746996885287697,2.003999821487714,0.008384165520924405
479.0,-6.32293783607596,1.3744020048455545,2.00092096069354,0.008341009772797415
480.0,-7.025163259560752,1.3729238046931131,1.9974516981866872,0.008294830117648401
481.0,-9.049311567832348,1.3711443031539705,1.9989608115483508,0.008290133456651538
482.0,-9.372227662043615,1.3716800596368073,1.9949743074458828,0.00824000514983267
483.0,-8.923174128874056,1.3698543845007256,1.991137274550942,0.008191379434103623
484.0,-8.699271683547858,1.3678653291358742,1.9871087027667769,0.008141445353838067
485.0,-10.829003196467095,1.3657684774898422,1.9891931787923172,0.008141747947641735
486.0,-12.692245997233204,1.3665474860929248,1.9898352852642094,0.008130276103660159
487.0,-15.504913346490735,1.3669268474142453,1.9964980434020587,0.008168041879730017
488.0,-17.78853567171356,1.3701051015978973,1.9995137897905004,0.008175982404013026
489.0,-22.024326406996053,1.3718380271216124,2.019810678005004,0.008325786071393945
490.0,-18.770913876406688,1.3815348022187082,2.030236810038066,0.008394829948744485
491.0,-18.06361574118113,1.3873783687058494,2.0268067489820436,0.008349482922193415
492.0,-20.641515576592504,1.3863597518426871,2.0317894002263057,0.00837356626140359
493.0,-18.3872612115558,1.388587120400635,2.0346427145379757,0.008380103189924014
494.0,-18.82083259670944,1.390142816168384,2.0307977890497937,0.008331595272746526
495.0,-20.77698454536954,1.3885025376877238,2.0319207063576754,0.008323995477671523
496.0,-21.430704488939195,1.388863138345438,2.028421832933193,0.008278662238068519
497.0,-22.619269681043058,1.387263593781434,2.0262700180112754,0.008244518445565088
498.0,-24.158562161022083,1.386097153189605,2.02541695891983,0.008221069854669446
499.0,-25.829325764601382,1.3855815338161082,2.02513527547269,0.008202345767927697
500.0,-27.789537008849468,1.385398252926091,2.0262677824712907,0.008195131988585076
501.0,-26.02196131248134,1.3859098624526673,2.026435438666724,0.008180160532040633
502.0,-25.775054296808232,1.3860393910041715,2.022496441809918,0.008132190570842501
503.0,-27.463739390578812,1.384208389149131,2.0222960850945713,0.008114447332914344
504.0,-27.06864341135173,1.3839321422875817,2.018507392592409,0.008068063552376641
505.0,-27.967346945989803,1.3821293258018763,2.0155973219978027,0.008028918111550817
506.0,-25.642985948643112,1.380585420412113,2.0187713257940834,0.008038338591416963
507.0,-26.20800129347501,1.381920181612367,2.0152274162807253,0.007994373108916313
508.0,-26.78513885541968,1.3803911119461139,2.0117144903945894,0.007950874638238823
509.0,-26.750797162177868,1.3785905336530726,2.0077792181343135,0.007904269389749087
510.0,-26.92198230864755,1.3765634342934532,2.003896053609719,0.00785831583888964
511.0,-28.92760568363733,1.3745370863933528,2.005223924385027,0.007853365208840018
512.0,-27.200792493107198,1.3749616026251865,2.005200914775215,0.007837876624981205
513.0,-27.12261769138964,1.3749927190357674,2.0013152524880793,0.0077923399607809805
514.0,-28.164229194561383,1.3731676225855318,1.9988385535966033,0.007757971967658566
515.0,-26.441757165179947,1.371821652973003,1.9987941942855687,0.007742593471142822
516.0,-23.667207067266748,1.3716682888946612,2.0048365397803907,0.007774409190016654
517.0,-20.594591915168994,1.3744959912774612,2.013141573232795,0.007823820451502341
518.0,-18.703231732722223,1.3786755514917919,2.013892931946263,0.007814575609524307
519.0,-22.207784767273594,1.3794429840339582,2.0258565055791813,0.007892489579225946
520.0,-22.53129376029847,1.3851222841969166,2.022111202164697,0.007848241293512396
521.0,-21.204432584177745,1.383936594883157,2.0205129288595636,0.007820828535802016
522.0,-19.881910338604634,1.38306977616486,2.0189044358705486,0.007793451474527299
523.0,-22.978972146005603,1.3822297186379897,2.0273506433342723,0.00784379891417536
524.0,-22.073809667308968,1.3860995162849543,2.024550352210507,0.007807245959306072
525.0,-23.135241076914966,1.3851761526026207,2.0221509718922253,0.007773944017347282
526.0,-23.90035483650368,1.3839605886523412,2.0190681643919617,0.007735552661216559
527.0,-20.887279209349146,1.3823950508247456,2.026795698764791,0.007780115160097455
528.0,-23.281752272808667,1.3858566215818349,2.0302885746262236,0.007792196023171612
529.0,-22.419523632734066,1.387835579844571,2.0274131978209056,0.007755479763581867
530.0,-22.062982940023083,1.3866891328386313,2.0237636923606526,0.007713031040522074
531.0,-21.493108604019312,1.3848666293610663,2.020377539036169,0.007672792105717756
532.0,-22.5421091580809,1.3830988822159318,2.017981025885335,0.0076402390634769755
533.0,-22.73282751070277,1.381799712841679,2.0142548116560763,0.0075977948432203275
534.0,-22.847059776527406,1.3799227510490342,2.0105132091454445,0.007555445540464138
535.0,-22.64446828200509,1.3779799376555757,2.006820425217629,0.007513672050504972
536.0,-21.539708667547284,1.3760523525792012,2.0046068427397654,0.007483144495268327
537.0,-21.014573113214073,1.3748210367673763,2.0012294511442015,0.007444087948191305
538.0,-19.551495471711956,1.3731103163098881,2.0001662995138267,0.007422384463285407
539.0,-22.7271618501184,1.3724412740884602,2.0088948236056767,0.007473441504277189
540.0,-18.841421096046524,1.3764789234671544,2.0238680458819482,0.0075712418985989195
541.0,-16.89175950233683,1.3838961995495966,2.024875136733262,0.0075647957921781295
542.0,-18.52408025238589,1.3851083071464458,2.0244601713392942,0.00754776977042196
543.0,-16.215617308117366,1.38503506821482,2.0273437840171784,0.007555372828296123
544.0,-14.855291191942133,1.3863768490765744,2.025922062975718,0.0075309361564253
545.0,-14.25857152770151,1.385845818629497,2.022657885668949,0.00749293941842268
546.0,-15.275428148992434,1.3842647269485,2.020238389106245,0.007461358590161966
547.0,-16.9378079496345,1.3829737840524234,2.0199468442193433,0.007445593528232999
548.0,-15.123745806630952,1.3827087008233694,2.0203025148729057,0.007434648910021471
549.0,-16.33817307939833,1.382848961520361,2.018438535321839,0.007407443856131219
550.0,-16.313701179899947,1.381989364294612,2.0147826735089542,0.007367239966373665
551.0,-18.555858550249763,1.3801892883637599,2.017241042337869,0.007371850403790529
552.0,-17.404513752008235,1.3811635530116069,2.015209267301624,0.0073437041428903215
553.0,-17.915953567101077,1.3803075026450295,2.0118947576888457,0.007306354722050288
554.0,-21.749744305060155,1.378666904256617,2.0259948084980652,0.007395774710020022
555.0,-20.2880293868837,1.3851092866465644,2.024953571640517,0.007374886631833969
556.0,-23.10544251107565,1.3852660899493594,2.0309271019682873,0.007405143435384749
557.0,-22.096026307771115,1.388074748534624,2.0285290771015485,0.0073744269115527976
558.0,-21.06329072850602,1.3872349706762566,2.026194148737976,0.007344298261860485
559.0,-19.39684711544656,1.386058793386145,2.0259244060504877,0.007329231605412539
560.0,-22.501063048507913,1.3858151650606427,2.0338975770370116,0.007373866940957265
561.0,-21.271568469024896,1.3895168204417658,2.0321075598390266,0.007347795613442924
562.0,-21.115472095077706,1.3890520196496208,2.028533791601106,0.0073089686388411335
563.0,-20.68640150920421,1.3873348322582322,2.025163668435197,0.007271787028279974
564.0,-20.206976553067477,1.3855864609697446,2.0218596155956408,0.007235250097657615
565.0,-21.15999163788421,1.3838649674428125,2.019372665123258,0.007204710177821571
566.0,-20.84063792559493,1.3825282756682282,2.0159382400205614,0.007167560824651145
567.0,-21.608156293561045,1.3807849610884277,2.013090585330866,0.007134742437936213
568.0,-24.22668618678033,1.3792756673947053,2.017626809425241,0.007154337332357604
569.0,-23.674520967647652,1.3812535089313465,2.01445265439147,0.0071193324504997164
570.0,-22.43749714885293,1.379961420248133,2.0127264811212506,0.007094689821027552
571.0,-23.434498597601497,1.3790231077813837,2.0103773648041914,0.00706576424635847
572.0,-23.603654510795064,1.3778270705695372,2.006908357465015,0.007029111963809642
573.0,-22.754423010717467,1.3760785915865585,2.0042566487123676,0.006998335738515212
574.0,-23.479265248749307,1.3746588983409425,2.0013861399918604,0.006966167793654817
575.0,-22.67549098996243,1.3731681055723792,1.9986641301737331,0.0069351706688248705
576.0,-23.556762104952366,1.37173954122536,1.9961009865006873,0.006905405802961902
577.0,-22.256838020164956,1.3703913552747542,1.9945944802212743,0.006883057336555667
578.0,-21.75316584579657,1.3695487623906808,1.9914462471738723,0.006849495950574956
579.0,-19.756226408135635,1.367981184016342,1.992572430584833,0.006845422226080602
580.0,-17.828960296186843,1.3683587014508634,1.9933882008491954,0.006839236694121846
581.0,-19.071924629251864,1.3687804350406945,1.99173009570105,0.00681613191429779
582.0,-19.34306825620909,1.3680397873605503,1.988403156950913,0.006781727469249326
583.0,-21.92312605609679,1.3663969265464284,1.992542043504588,0.006798328416324383
584.0,-21.305795795779368,1.3681888591396834,1.9895739995953727,0.006766503760454579
585.0,-18.776810578484362,1.366964319458059,1.9934075806798375,0.00678101328107823
586.0,-15.77115809090926,1.3686526378712744,2.000231988703559,0.006815890985746156
587.0,-17.743508126275483,1.3720328230382388,2.001244616352954,0.006811190500819185
588.0,-17.32673274060354,1.372842659499769,1.998049124630264,0.006777929209568361
589.0,-16.358858109294705,1.3714178083708382,1.9957235178209878,0.006750698914548777
590.0,-13.627252404653461,1.3701818256333653,2.0007337242080574,0.006773156404709718
591.0,-15.410531399567398,1.3724197238312859,2.0009389236642443,0.0067631023247206505
592.0,-16.771650189590826,1.372736935092969,1.9996508223475016,0.0067430074389798296
593.0,-16.192572497671826,1.3721617925648701,1.9966656480400047,0.006711571902462982
594.0,-13.709597729661942,1.3706989772136429,2.0001968416896543,0.006724012446227342
595.0,-9.52295976040466,1.3722180582924437,2.0164316246719687,0.006822141773451735
596.0,-9.107820454680974,1.3799909527379015,2.013253877170456,0.006789264947976339
597.0,-8.666280849109121,1.3792735930148166,2.0101112188078605,0.0067567677457813086
598.0,-6.537060108076561,1.37772684519794,2.011821203372693,0.006756969205909767
599.0,-3.82117190631197,1.3783766273912392,2.0167058636109703,0.00677850423387145
600.0,-4.048923741575169,1.380732434645007,2.01341382206308,0.006745150114600101
601.0,-6.812750947588897,1.3794221903230666,2.0185730208819783,0.006768500067496006
602.0,-5.373728234135173,1.3817114875228202,2.017539636031621,0.006750358512369162
603.0,-7.803383360041174,1.3814548654283882,2.0207662756200033,0.00676075553093235
604.0,-7.190054318393392,1.3829413316327595,2.0178500130994883,0.0067301135130009996
605.0,-9.445808669642298,1.3817226257075266,2.0201619101044663,0.006734412777288656
606.0,-8.921559359188223,1.3826849109165547,2.017143767748989,0.006703243788745613
607.0,-8.38381002106633,1.3813659705506733,2.014150674481306,0.006672373255778782
608.0,-9.324482774002359,1.3798308587921677,2.0118221981718736,0.006646023903213644
609.0,-8.0142229112742,1.3785856127399996,2.0104130101226945,0.0066258368381485145
610.0,-8.86147630543785,1.3778004976066693,2.0079138461106556,0.006598556486747766
611.0,-8.504637623543106,1.3765486148472892,2.004777264927701,0.006567208957468942
612.0,-7.7056540594558305,1.3749501791947418,2.0022065731973764,0.006539691944135042
613.0,-8.248051579094668,1.3735829847539782,1.9992700698155408,0.006509903602703969
614.0,-7.844113433053876,1.372065774057581,1.9962009344518323,0.0064793791393599484
615.0,-5.530056254891241,1.3704705193952882,1.9987374519588106,0.006485310717309737
616.0,-7.765778640791593,1.3715085374956095,2.0008937863884313,0.006488777867759859
617.0,-4.757572971813165,1.3726258678042176,2.0074154642062525,0.006520577420605832
618.0,-3.440185493717439,1.3758024955384514,2.006052741447899,0.006501207756818467
619.0,0.4121808129943205,1.3754762943126038,2.018800934891549,0.0065734793785790216
620.0,-0.7345927316686085,1.3814251895758825,2.0169808793054256,0.006551065809152477
621.0,0.5360857584909633,1.3811644238182592,2.015485662448332,0.006530839960666867
622.0,2.715931538708709,1.3804372541797336,2.017370417308916,0.006532557625414367
623.0,3.1673140954254597,1.3812488566734136,2.0143619008065174,0.00650265042855905
624.0,4.394666460406334,1.3799183705032931,2.0127591273646717,0.006481918887663671
625.0,5.580293743102931,1.3790341653059852,2.01105272051627,0.006460595918044555
626.0,4.272888797479064,1.378145356819997,2.009674446416081,0.00644145355754032
627.0,3.2895253408277547,1.3774099954790455,2.007509032012634,0.006417344766898572
628.0,1.1216832113475985,1.3763197410819505,2.009312425408599,0.0064186588599386115
629.0,0.3332915648289363,1.3770592173256397,2.006788010018751,0.0063923779637381235
630.0,3.8245845128484506,1.3759461408861327,2.0165092950897607,0.00644423096225579
631.0,6.937290225440793,1.380398527027343,2.023627432579921,0.006479537952357598
632.0,8.941231065657007,1.3841753110989616,2.0247135532574863,0.006476247982218886
633.0,9.138659763388436,1.385060555755211,2.021566467747395,0.006445947923534195
634.0,10.542343769274341,1.383675270315646,2.0204745457284474,0.006428846283364686
635.0,10.399727158326979,1.3830257809120328,2.017324186181161,0.006398737220363967
636.0,10.07791469329963,1.3814844441240957,2.014271333951314,0.006369370497296714
637.0,11.186465174741523,1.3798992366479188,2.0124096672257816,0.00634763741182411
638.0,8.064909703289445,1.3788682145763906,2.0194748611994844,0.00638228280910278
639.0,7.939566808571243,1.3820787936992844,2.0163408711092363,0.006352547669539929
640.0,7.801892880971017,1.3809292036209921,2.013219988811545,0.006323018289158124
641.0,6.569753832130647,1.379350712169214,2.011672625477011,0.006303468461204939
642.0,5.219362892910131,1.378467810176807,2.0104471078215056,0.00628599933646634
643.0,5.607275652800007,1.3778048477154328,2.0074864445129474,0.006257766808855956
644.0,6.669744211187328,1.3763481548928325,2.0055476265138377,0.006236001987930678
645.0,5.894900980327327,1.3752926960065384,2.0030679914831184,0.0062109618862294345
646.0,7.24292289802256,1.37402213235292,2.0018484216913617,0.006193813142856562
647.0,3.4907088452852335,1.3733229412161878,2.013236265691765,0.006254815218358833
648.0,2.5459352235529096,1.3786034172070114,2.0110621471520167,0.006231696394002588
649.0,5.156939376180189,1.3781071170379506,2.0149918172203516,0.006246449266869193
650.0,6.054629387015415,1.3799020015899575,2.012731987186616,0.00622287258409245
651.0,6.017731970783884,1.379019802294347,2.009651100716533,0.006194321390507934
652.0,7.5278490746065785,1.3774855677090654,2.008912884795131,0.006180292463546547
653.0,8.278855077075404,1.3769869239097074,2.006422360640293,0.006155551512656522
654.0,5.621727944255115,1.3757670932393775,2.010559031561195,0.006171523083041665
655.0,2.953432635375697,1.3775898501574626,2.014765933412346,0.006187929522010554
656.0,2.834011215382656,1.379744682424965,2.0117185455645004,0.006159834865400531
657.0,4.97475546462236,1.378528403932222,2.0133272373246123,0.006160313927892335
658.0,7.757692258287484,1.379162952012919,2.01815350370613,0.006180490993203837
659.0,6.7372812263492605,1.3814891159564489,2.016160840880104,0.006158946267118739
660.0,7.183168625939871,1.3807862011728165,2.0133170683487163,0.00613229291634534
661.0,8.021731076091744,1.379382105642431,2.0109918420284654,0.006108894544871663
662.0,10.200714486665087,1.378151225529177,2.0127545101392625,0.006110378156992372
663.0,9.74749166136055,1.378856767683792,2.0099350993625826,0.006084095035616981
664.0,8.533972983116923,1.377602854437323,2.008397984216605,0.00606565783910575
665.0,6.95850498718103,1.376756591595749,2.007877466310048,0.0060534112908643516
666.0,9.90671055044619,1.3764282895598865,2.013579442506117,0.006078713899974881
667.0,11.718737594599848,1.3790728282281477,2.0138667201549567,0.006071346057706112
668.0,10.402913411308994,1.3794701118570674,2.012595902721308,0.0060546222236929695
669.0,10.528228680439934,1.3789131062025408,2.009612202802338,0.006027673441271741
670.0,9.308671775318604,1.3774567349419256,2.008103595460157,0.006009657302682577
671.0,10.03667556676847,1.3766037988172373,2.0056467656311083,0.005986040101914474
672.0,9.355787778672083,1.3753645622193367,2.003130697388537,0.005962158381605184
673.0,8.554644623139863,1.3740587254722387,2.0007977189263992,0.005939453281989737
674.0,10.827478021142936,1.3728319683284314,2.002932357124044,0.005943315595873302
675.0,10.427477849072861,1.3737155569987078,2.0001316514603404,0.005917938791676729
676.0,12.446311371351449,1.3724845660604625,2.001187784986324,0.005915439513705273
677.0,13.906407667884514,1.3728604518248155,2.000335190909383,0.005901682707950557
678.0,17.195455772090515,1.3724961757126297,2.0079997340909905,0.005938237013416037
679.0,18.31491182517495,1.376064068100792,2.006284308700511,0.005919377540202775
680.0,19.95631503758225,1.3756110063830307,2.005984050197971,0.0059089163137278355
681.0,18.501505105148414,1.3754250796003387,2.0051189421915874,0.005895164182310132
682.0,18.252165661931162,1.3749999494216913,2.0022482229283747,0.0058696895259441224
683.0,19.179126883017645,1.3736074929656128,2.000162044420002,0.005848900882950881
684.0,17.746896703291988,1.3724882353071322,1.9992392468876243,0.005834974549336927
685.0,16.99107048263193,1.3719434974280078,1.9968831997584917,0.00581274418874302
686.0,14.507499127008131,1.3707800408769266,1.9999459924013752,0.005822101852288678
687.0,13.146991207656066,1.372107979649149,1.9988350417456826,0.005807182447834978
688.0,15.115767444001127,1.3717157109506413,1.9996805133499278,0.005803660603006431
689.0,15.814324770031188,1.3720751950336276,1.9972573991072176,0.00578121321491091
690.0,16.805670462543887,1.3709693132945775,1.9953163305823929,0.0057616313445568515
691.0,15.40562241932387,1.3699458269955884,1.9943176800642128,0.005747547700891191
692.0,15.25170646200989,1.3693745103471309,1.9914667115690616,0.005722856656980797
693.0,12.798662845869867,1.367973760727418,1.9943460903426065,0.005731147446779308
694.0,16.10097617766035,1.3691941927378497,2.001901024376304,0.005766342030789777
695.0,15.722470316676139,1.3728713874257237,1.9991661868020318,0.0057423354058226675
696.0,15.876514508629798,1.3719468090291467,1.9963246998219406,0.005717808188119313
697.0,15.944469562783679,1.37051716294477,1.9934731215272612,0.005693316742480863
698.0,15.767155610912528,1.3690323369541075,1.9906551333837317,0.005669109957177399
699.0,17.18426145883027,1.3675572408301382,1.989715371926557,0.005655667516115482
700.0,17.79052832692073,1.3669691877631385,1.9872282158841774,0.00563348927532983
701.0,20.232245905493773,1.365737297182244,1.990016872384889,0.005641263749824125
702.0,23.504654460797695,1.366933120760454,1.9972843235570694,0.005674458988800599
703.0,25.620688272732625,1.370475968244093,1.998684682548235,0.00567434724467747
704.0,23.841583598789754,1.3714842272172816,1.9988415930577126,0.0056671882470035375
705.0,24.697324632848797,1.3716573913609424,1.9967045335840732,0.005647066564355796
706.0,27.434485286612837,1.3706677220111172,2.0009250421368656,0.005662943457214169
707.0,26.425458787538357,1.3725576664347248,1.999061252694752,0.005644415101730947
708.0,28.137126163957227,1.3718665094517744,1.9989947396827255,0.00563607894115544
709.0,27.257028512525704,1.3717671462671457,1.99690909955375,0.005616402749127561
710.0,27.314116973504305,1.3707749080885694,1.994107497803161,0.005592777373832326
711.0,29.3684590706392,1.3693568018415325,1.9952432976548091,0.005591286259601738
712.0,29.97581083013327,1.3697529676101186,1.9927924876630545,0.005569736183571255
713.0,30.18599923330065,1.3686363339973826,1.9900463942772921,0.005546617158789988
714.0,31.890819427064198,1.3672311319642108,1.989958427523812,0.005538369990591668
715.0,33.668101888240535,1.3670519519157516,1.9901051018895999,0.005531450162803094
