time,smoothed_mean,smoothed_variance
167.0,-22.16174630093634,1.044465935734187
168.0,-22.638330515576737,1.044465935734187
169.0,-22.365621750174167,1.044465935734187
170.0,-20.19339974156333,1.044465935734187
171.0,-20.409590917453354,1.044465935734187
172.0,-21.977098716373945,1.044465935734187
173.0,-22.14244728729154,1.044465935734187
174.0,-20.25765590895052,1.044465935734187
175.0,-20.557195592697294,1.044465935734187
176.0,-18.800933017735147,1.044465935734187
177.0,-18.476289532370746,1.044465935734187
178.0,-18.389849470094834,1.044465935734187
179.0,-18.538855072071637,1.044465935734187
180.0,-20.113297279331682,1.044465935734187
181.0,-20.232375693828143,1.044465935734187
182.0,-18.497571724793055,1.044465935734187
183.0,-17.633990966416196,1.044465935734187
184.0,-17.306537756442474,1.044465935734187
185.0,-16.819104224997645,1.044465935734187
186.0,-16.379063844846943,1.044465935734187
187.0,-14.96294773632999,1.044465935734187
188.0,-12.687348145926796,1.044465935734187
189.0,-10.33114246371481,1.044465935734187
190.0,-9.390180175319713,1.044465935734187
191.0,-9.445280167077453,1.044465935734187
192.0,-9.73236053389118,1.044465935734187
193.0,-10.568230357241074,1.044465935734187
194.0,-10.627085798309043,1.044465935734187
195.0,-12.191604945003727,1.044465935734187
196.0,-12.591940775866313,1.044465935734187
197.0,-11.832371308973066,1.044465935734187
198.0,-12.265084121488174,1.044465935734187
199.0,-11.635788432407908,1.044465935734187
200.0,-10.858252940679057,1.044465935734187
201.0,-10.908535486218884,1.044465935734187
202.0,-10.03874524262397,1.044465935734187
203.0,-11.162044288202187,1.044465935734187
204.0,-11.349181034977253,1.044465935734187
205.0,-12.263730227942116,1.044465935734187
206.0,-14.917085891220069,1.044465935734187
207.0,-15.803030643280357,1.044465935734187
208.0,-17.442689268259087,1.044465935734187
209.0,-18.148433576709113,1.044465935734187
210.0,-18.92789933523886,1.044465935734187
211.0,-21.63399168322537,1.044465935734187
212.0,-22.45673394224267,1.044465935734187
213.0,-21.481917791958885,1.044465935734187
214.0,-19.874928795920443,1.044465935734187
215.0,-19.182700880579176,1.044465935734187
216.0,-19.975232171787454,1.044465935734187
217.0,-23.48573095537993,1.044465935734187
218.0,-24.477701349730744,1.044465935734187
219.0,-25.594363655869454,1.044465935734187
220.0,-26.86834683448374,1.044465935734187
221.0,-27.08194421857889,1.044465935734187
222.0,-24.790565779994505,1.044465935734187
223.0,-23.278535855107805,1.044465935734187
224.0,-21.473796656261197,1.044465935734187
225.0,-22.004648858889514,1.044465935734187
226.0,-23.917780320616732,1.044465935734187
227.0,-24.907960307975028,1.044465935734187
228.0,-23.79018223341006,1.044465935734187
229.0,-23.56543153738839,1.044465935734187
230.0,-23.164696095968733,1.044465935734187
231.0,-23.20019817168677,1.044465935734187
232.0,-23.669215363694075,1.044465935734187
233.0,-23.505409097326893,1.044465935734187
234.0,-23.557710417637075,1.044465935734187
235.0,-22.05352004600702,1.044465935734187
236.0,-22.316942458473036,1.044465935734187
237.0,-23.407175700993637,1.044465935734187
238.0,-24.17381216243106,1.044465935734187
239.0,-23.01580829451052,1.044465935734187
240.0,-21.904862794294793,1.044465935734187
241.0,-21.4486172889397,1.044465935734187
242.0,-21.12830656518076,1.044465935734187
243.0,-21.280134754115576,1.044465935734187
244.0,-20.361438334448057,1.044465935734187
245.0,-19.705401036404307,1.044465935734187
246.0,-20.443672683196812,1.044465935734187
247.0,-17.749403514039045,1.044465935734187
248.0,-16.870170088995167,1.044465935734187
249.0,-15.989178224127231,1.044465935734187
250.0,-13.066239066200543,1.044465935734187
251.0,-13.589134703235478,1.044465935734187
252.0,-13.443744087316968,1.044465935734187
253.0,-14.133556047343099,1.044465935734187
254.0,-14.07640725633775,1.044465935734187
255.0,-12.938650957519872,1.044465935734187
256.0,-11.390846264497975,1.044465935734187
257.0,-11.84752002434671,1.044465935734187
258.0,-13.486892027521588,1.044465935734187
259.0,-14.81802391843632,1.044465935734187
260.0,-17.463513968569114,1.044465935734187
261.0,-17.914692415078008,1.044465935734187
262.0,-17.329930223043643,1.044465935734187
263.0,-16.17091377726936,1.044465935734187
264.0,-18.22950883174619,1.044465935734187
265.0,-19.099630167580006,1.044465935734187
266.0,-19.00092226074486,1.044465935734187
267.0,-21.641031423708753,1.044465935734187
268.0,-23.288769306703955,1.044465935734187
269.0,-25.469213776868074,1.044465935734187
270.0,-28.26525013424168,1.044465935734187
271.0,-28.587431945275696,1.044465935734187
272.0,-28.991564317228097,1.044465935734187
273.0,-30.020835128178973,1.044465935734187
274.0,-31.301194342929474,1.044465935734187
275.0,-31.196924371494813,1.044465935734187
276.0,-30.400187284117667,1.044465935734187
277.0,-31.880401606417752,1.044465935734187
278.0,-32.06961556517091,1.044465935734187
279.0,-31.395765682933177,1.044465935734187
280.0,-32.21800707241492,1.044465935734187
281.0,-33.113128634684074,1.044465935734187
282.0,-33.561337159224955,1.044465935734187
283.0,-32.262087759680284,1.044465935734187
284.0,-32.86118951230415,1.044465935734187
285.0,-33.03299308205188,1.0444659357341872
286.0,-33.50466914861651,1.0444659357341897
287.0,-33.10163584835087,1.0444659357342139
288.0,-33.701802390475486,1.0444659357344608
289.0,-33.71130942179351,1.0444659357369654
290.0,-35.765658708220116,1.0444659357623922
291.0,-36.47807119953393,1.0444659360205126
292.0,-35.421353766063916,1.04446593864082
293.0,-32.910643444355266,1.0444659652408506
294.0,-29.085009358067406,1.0444662352708547
295.0,-28.641068325520777,1.0444689764783677
296.0,-28.651297968767018,1.044496803825371
297.0,-27.166668989823073,1.0447792929246427
298.0,-25.84184057375134,1.0476469788451732
299.0,-26.88218741903652,1.0767582704313394
300.0,-25.651218601686523,1.3722813232690143
