time,state_mean,state_variance,one_step_forecast
446.0,0.5205644341383548,1.3678778927541473,0.42139876974473645
447.0,3.4663184875949047,1.3678778927541473,0.4685079907245194
448.0,5.422054422910702,1.3678778927541473,3.119686638835414
449.0,6.105889866535869,1.3678778927541473,4.879848980619632
450.0,4.0316156362581355,1.3678778927541473,5.495300879882282
451.0,4.735066536135319,1.3678778927541473,3.628454072632322
452.0,6.583989416128897,1.3678778927541473,4.261559882521787
453.0,5.276200583556357,1.3678778927541473,5.9255904745160075
454.0,2.5428456080686797,1.3678778927541473,4.748580525200722
455.0,1.1433788405251926,1.3678778927541473,2.288561047261812
456.0,1.4998100299151527,1.3678778927541473,1.0290409564726732
457.0,2.5256072980505646,1.3678778927541473,1.3498290269236375
458.0,3.280540790276558,1.3678778927541473,2.2730465682455083
459.0,5.98888995641062,1.3678778927541473,2.9524867112489024
460.0,6.121839563029811,1.3678778927541473,5.390000960769559
461.0,7.81726745574098,1.3678778927541473,5.50965560672683
462.0,6.517079374447928,1.3678778927541473,7.035540710166883
463.0,6.4491385868449465,1.3678778927541473,5.865371437003135
464.0,4.738908275208479,1.3678778927541473,5.8042247281604515
465.0,2.5170467342230367,1.3678778927541473,4.265017447687631
466.0,2.0145118726792015,1.3678778927541473,2.2653420608007333
467.0,5.016225263059173,1.3678778927541473,1.8130606854112814
468.0,4.390127783451925,1.3678778927541473,4.514602736753256
469.0,3.4606829988695673,1.3678778927541473,3.951115005106733
470.0,2.141685144933472,1.3678778927541473,3.1146146989826105
471.0,1.5419125315296558,1.3678778927541473,1.927516630440125
472.0,2.633957644637885,1.3678778927541473,1.3877212783766903
473.0,3.4285426043000475,1.3678778927541473,2.3705618801740966
474.0,5.026606404068917,1.3678778927541473,3.085688343870043
475.0,3.871022374968353,1.3678778927541473,4.5239457636620255
476.0,5.806902339609896,1.3678778927541473,3.483920137471518
477.0,5.059761056010294,1.3678778927541473,5.226212105648906
478.0,3.6055309611194524,1.3678778927541473,4.5537849504092645
479.0,3.2341090165327233,1.3678778927541473,3.2449778650075074
480.0,3.471793941649921,1.3678778927541473,2.910698114879451
481.0,0.7094036622416033,1.3678778927541473,3.124614547484929
482.0,-0.8649536637736279,1.3678778927541473,0.638463296017443
483.0,-2.7346681042041014,1.3678778927541473,-0.7784582973962652
484.0,-2.7837536286287348,1.3678778927541473,-2.4612012937836916
485.0,-2.020837812149885,1.3678778927541473,-2.505378265765861
486.0,-1.9220217852443044,1.3678778927541473,-1.8187540309348964
487.0,-2.742332646420504,1.3678778927541473,-1.7298196067198741
488.0,-2.2250379039196435,1.3678778927541473,-2.468099381778454
489.0,-0.7547535716393434,1.3678778927541473,-2.002534113527679
490.0,0.42549203230400334,1.3678778927541473,-0.6792782144754091
491.0,-0.18552451203470632,1.3678778927541473,0.382942829073603
492.0,1.4262176747222874,1.3678778927541473,-0.1669720608312357
493.0,0.6473683344905583,1.3678778927541473,1.2835959072500587
494.0,-0.4400907588866686,1.3678778927541473,0.5826315010415025
495.0,-0.6737215753972008,1.3678778927541473,-0.3960816829980017
496.0,-0.9550392272307411,1.3678778927541473,-0.6063494178574808
497.0,-2.268914706088511,1.3678778927541473,-0.859535304507667
498.0,-3.133319752067501,1.3678778927541473,-2.0420232354796597
499.0,-2.4803417549646256,1.3678778927541473,-2.819987776860751
500.0,-1.0165628463898884,1.3678778927541473,-2.2323075794681633
501.0,-0.8476809486850487,1.3678778927541473,-0.9149065617508996
502.0,1.6321064744126406,1.3678778927541473,-0.7629128538165438
503.0,1.6946878970263368,1.3678778927541473,1.4688958269713766
504.0,4.041727463025996,1.3678778927541473,1.5252191073237031
505.0,2.9340109900270654,1.3678778927541473,3.6375547167233964
506.0,1.9424233769524544,1.3678778927541473,2.640609891024359
507.0,0.9423136170072647,1.3678778927541473,1.748181039257209
508.0,2.1485586008449222,1.3678778927541473,0.8480822553065382
509.0,2.9995562557436135,1.3678778927541473,1.9337027407604301
510.0,3.3216067546711803,1.3678778927541473,2.699600630169252
511.0,3.4297974763917063,1.3678778927541473,2.9894460792040625
512.0,2.925208344385823,1.3678778927541473,3.0868177287525356
513.0,3.1271350358970444,1.3678778927541473,2.6326875099472407
514.0,3.690063864055074,1.3678778927541473,2.8144215323073403
515.0,4.422184246909945,1.3678778927541473,3.3210574776495667
516.0,4.891478830024916,1.3678778927541473,3.9799658222189502
517.0,4.276483315575144,1.3678778927541473,4.402330947022424
518.0,5.08680138665329,1.3678778927541473,3.8488349840176292
519.0,4.414956500515997,1.3678778927541473,4.578121247987961
520.0,6.122976585683704,1.3678778927541473,3.9734608504643973
521.0,3.956285677650037,1.3678778927541473,5.510678927115333
522.0,3.7776799986173164,1.3678778927541473,3.560657109885033
523.0,3.1761508207541715,1.3678778927541473,3.399911998755585
524.0,0.7990545659360984,1.3678778927541473,2.8585357386787544
525.0,-0.33859059968946925,1.3678778927541473,0.7191491093424885
526.0,-2.919818820379871,1.3678778927541473,-0.30473153972052236
527.0,-3.9892442721309838,1.3678778927541473,-2.627836938341884
528.0,-1.654702043433334,1.3678778927541473,-3.5903198449178855
529.0,-1.5911620625091238,1.3678778927541473,-1.4892318390900006
530.0,-1.3119353455432965,1.3678778927541473,-1.4320458562582115
531.0,-2.9154451414743816,1.3678778927541473,-1.180741810988967
532.0,-3.8569442000731184,1.3678778927541473,-2.6239006273269436
533.0,-5.541461247729131,1.3678778927541473,-3.471249780065807
534.0,-6.6177874792802776,1.3678778927541473,-4.987315122956218
535.0,-4.180222144566857,1.3678778927541473,-5.95600873135225
536.0,-4.726862756915977,1.3678778927541473,-3.7621999301101714
537.0,-2.864005275104884,1.3678778927541473,-4.254176481224379
538.0,-3.433689876742344,1.3678778927541473,-2.5776047475943957
539.0,-1.0393050053060793,1.3678778927541473,-3.0903208890681095
540.0,-0.4712683904834218,1.3678778927541473,-0.9353745047754713
541.0,-1.180011115748385,1.3678778927541473,-0.4241415514350796
542.0,-0.6225260360843328,1.3678778927541473,-1.0620100041735465
543.0,0.700550423451763,1.3678778927541473,-0.5602734324758996
544.0,1.3479325591971092,1.3678778927541473,0.6304953811065868
545.0,2.033599423457698,1.3678778927541473,1.2131393032773983
546.0,2.731872879982573,1.3678778927541473,1.8302394811119282
547.0,2.8564419998312216,1.3678778927541473,2.458685591984316
548.0,0.7416792638415934,1.3678778927541473,2.5707977998480995
549.0,0.2074005565228108,1.3678778927541473,0.6675113374574341
550.0,-1.2291682565853561,1.3678778927541473,0.18666050087052974
551.0,-2.7106994658404866,1.3678778927541473,-1.1062514309268205
552.0,-4.928679595099002,1.3678778927541473,-2.439629519256438
553.0,-4.727504775525601,1.3678778927541473,-4.4358116355891015
554.0,-2.684279486216716,1.3678778927541473,-4.254754297973041
555.0,-2.058121588630039,1.3678778927541473,-2.4158515375950445
556.0,0.8537970633689846,1.3678778927541473,-1.852309429767035
557.0,1.0233238545357115,1.3678778927541473,0.7684173570320862
558.0,-0.5511314532241103,1.3678778927541473,0.9209914690821404
559.0,-0.2595577913597947,1.3678778927541473,-0.49601830790169926
560.0,0.24542451060553389,1.3678778927541473,-0.23360201222381521
561.0,1.8806394690514476,1.3678778927541473,0.2208820595449805
562.0,2.216349175860889,1.3678778927541473,1.6925755221463028
563.0,-0.936143001887646,1.3678778927541473,1.9947142582748003
564.0,-0.8659985856116398,1.3678778927541473,-0.8425287016988814
565.0,0.9221306094377963,1.3678778927541473,-0.7793987270504759
566.0,-0.5416093096705125,1.3678778927541473,0.8299175484940168
567.0,-1.7058501277128904,1.3678778927541473,-0.48744837870346125
568.0,-2.042375622616854,1.3678778927541473,-1.5352651149416014
569.0,-1.2637202822984752,1.3678778927541473,-1.8381380603551685
570.0,-1.77356911763669,1.3678778927541473,-1.1373482540686277
571.0,-1.6728090285853945,1.3678778927541473,-1.596212205873021
572.0,0.7119262701494891,1.3678778927541473,-1.5055281257268551
573.0,-0.16480909301611746,1.3678778927541473,0.6407336431345402
574.0,0.5370012482156081,1.3678778927541473,-0.1483281837145057
575.0,0.3153362998121598,1.3678778927541473,0.48330112339404735
576.0,1.9534974462458374,1.3678778927541473,0.2838026698309439
577.0,1.2859194320391365,1.3678778927541473,1.7581477016212537
578.0,1.1867124299171696,1.3678778927541473,1.157327488835223
579.0,0.6651607020392336,1.3678778927541473,1.0680411869254527
580.0,0.6391555614791793,1.3678778927541473,0.5986446318353102
581.0,1.9218144929605407,1.3678778927541473,0.5752400053312614
582.0,2.674888261580163,1.3678778927541473,1.7296330436644867
583.0,2.5862068784577614,1.3678778927541473,2.4073994354221466
584.0,3.485521011669484,1.3678778927541473,2.3275861906119855
585.0,1.2515526367833296,1.3678778927541473,3.1369689105025356
586.0,2.5007483533737807,1.3678778927541473,1.1263973731049968
587.0,4.18386435474982,1.3678778927541473,2.2506735180364026
588.0,4.3311607053768295,1.3678778927541473,3.7654779192748387
589.0,5.603020636307874,1.3678778927541473,3.8980446348391466
590.0,3.6469778720923767,1.3678778927541473,5.042718572677087
591.0,2.6469095908833706,1.3678778927541473,3.2822800848831393
592.0,1.4783544910434565,1.3678778927541473,2.3822186317950336
593.0,-1.4518636959846403,1.3678778927541473,1.3305190419391109
594.0,1.5559741035721146,1.3678778927541473,-1.3066773263861762
595.0,3.225935621088934,1.3678778927541473,1.400376693214903
596.0,2.196237627640558,1.3678778927541473,2.9033420589800407
597.0,1.6635472411715118,1.3678778927541473,1.9766138648765024
598.0,-0.24052976770559087,1.3678778927541473,1.4971925170543605
599.0,-2.667887144831956,1.3678778927541473,-0.21647679093503178
600.0,-1.7809454668432987,1.3678778927541473,-2.4010984303487604
601.0,-3.792168641403152,1.3678778927541473,-1.602850920158969
602.0,-5.679207622825177,1.3678778927541473,-3.412951777262837
603.0,-5.500400505256956,1.3678778927541473,-5.111286860542659
604.0,-6.035927514629813,1.3678778927541473,-4.9503604547312605
605.0,-5.776436163354517,1.3678778927541473,-5.432334763166831
606.0,-4.408483746425247,1.3678778927541473,-5.198792547019066
607.0,-2.693860422342012,1.3678778927541473,-3.967635371782723
608.0,-3.7885271610510225,1.3678778927541473,-2.424474380107811
609.0,-4.767528532144906,1.3678778927541473,-3.4096744449459204
610.0,-2.4824710161157943,1.3678778927541473,-4.290775678930416
611.0,-0.4088410710291652,1.3678778927541473,-2.234223914504215
612.0,-1.0421098830049087,1.3678778927541473,-0.3679569639262487
613.0,-1.6095480591822713,1.3678778927541473,-0.9378988947044179
614.0,-0.7997669077829627,1.3678778927541473,-1.4485932532640442
615.0,-1.352630500152384,1.3678778927541473,-0.7197902170046664
616.0,-1.292839175211449,1.3678778927541473,-1.2173674501371456
617.0,-2.2446678505296878,1.3678778927541473,-1.163555257690304
618.0,-2.6590916027619054,1.3678778927541473,-2.020201065476719
619.0,-4.500911667685666,1.3678778927541473,-2.393182442485715
620.0,-6.009052458202322,1.3678778927541473,-4.0508205009171
621.0,-4.732173476963607,1.3678778927541473,-5.40814721238209
622.0,-4.033441137704164,1.3678778927541473,-4.258956129267246
623.0,-5.449245212284486,1.3678778927541473,-3.630097023933748
624.0,-5.134752327040398,1.3678778927541473,-4.9043206910560375
625.0,-5.147545722711961,1.3678778927541473,-4.621277094336358
626.0,-4.208591775752972,1.3678778927541473,-4.632791150440766
627.0,-5.925532772960356,1.3678778927541473,-3.787732598177675
628.0,-7.198793661803592,1.3678778927541473,-5.33297949566432
629.0,-7.628407356871289,1.3678778927541473,-6.478914295623233
630.0,-6.451251933179412,1.3678778927541473,-6.86556662118416
631.0,-5.401672406475518,1.3678778927541473,-5.806126739861471
632.0,-4.979121545671758,1.3678778927541473,-4.861505165827966
633.0,-5.6719609573855365,1.3678778927541473,-4.481209391104582
634.0,-5.746682867615385,1.3678778927541473,-5.104764861646983
635.0,-2.813190114543023,1.3678778927541473,-5.172014580853847
636.0,-2.8927049969308873,1.3678778927541473,-2.531871103088721
637.0,-2.3788082001891566,1.3678778927541473,-2.6034344972377985
638.0,-0.34371148698562703,1.3678778927541473,-2.140927380170241
639.0,-0.24922636439011428,1.3678778927541473,-0.30934033828706436
640.0,-0.5481087806349563,1.3678778927541473,-0.22430372795110284
641.0,1.1931950974439962,1.3678778927541473,-0.49329790257146067
642.0,2.1846395461419745,1.3678778927541473,1.0738755876995967
643.0,2.656565913843255,1.3678778927541473,1.9661755915277772
644.0,0.2570185085474854,1.3678778927541473,2.3909093224589295
645.0,-1.1885506159896637,1.3678778927541473,0.23131665769273688
646.0,-0.711183663992273,1.3678778927541473,-1.0696955543906974
647.0,0.21280499920841545,1.3678778927541473,-0.6400652975930456
648.0,1.1919504133637722,1.3678778927541473,0.1915244992875739
649.0,0.2597380102648872,1.3678778927541473,1.072755372027395
650.0,-0.31192956984286524,1.3678778927541473,0.23376420923839847
651.0,2.379704461681664,1.3678778927541473,-0.2807366128585787
652.0,1.7456962639279636,1.3678778927541473,2.1417340155134976
653.0,1.9967846779339937,1.3678778927541473,1.5711266375351673
654.0,4.411002994355536,1.3678778927541473,1.7971062101405944
655.0,4.316723605556479,1.3678778927541473,3.9699026949199827
656.0,2.7759703785848497,1.3678778927541473,3.8850512450008314
657.0,4.131078511174305,1.3678778927541473,2.498373340726365
658.0,4.12329775264194,1.3678778927541473,3.7179706600568747
659.0,2.07601517520781,1.3678778927541473,3.710967977377746
660.0,3.490826100461775,1.3678778927541473,1.868413657687029
661.0,1.6617666926352725,1.3678778927541473,3.141743490415598
662.0,1.2091047649009308,1.3678778927541473,1.4955900233717454
663.0,1.1313097643737007,1.3678778927541473,1.0881942884108378
664.0,1.8520904490257322,1.3678778927541473,1.0181787879363307
665.0,2.1705886424772527,1.3678778927541473,1.666881404123159
666.0,0.07228140201467959,1.3678778927541473,1.9535297782295276
667.0,-0.7202998681412095,1.3678778927541473,0.06505326181321162
668.0,0.48606499758001964,1.3678778927541473,-0.6482698813270885
669.0,-0.08034834838857013,1.3678778927541473,0.4374584978220177
670.0,2.6794869474630802,1.3678778927541473,-0.07231351354971312
671.0,1.6735279517715216,1.3678778927541473,2.411538252716772
672.0,0.012575672592870069,1.3678778927541473,1.5061751565943695
673.0,-0.04574771987072236,1.3678778927541473,0.011318105333583062
674.0,-0.3968569045898839,1.3678778927541473,-0.04117294788365013
675.0,-1.04511587889735,1.3678778927541473,-0.3571712141308955
676.0,-1.1280846503011916,1.3678778927541473,-0.940604291007615
677.0,0.389071375134858,1.3678778927541473,-1.0152761852710726
678.0,0.6814074124076808,1.3678778927541473,0.3501642376213722
679.0,0.46395247535087597,1.3678778927541473,0.6132666711669127
680.0,-0.7328176940701725,1.3678778927541473,0.41755722781578836
681.0,-3.436957862137145,1.3678778927541473,-0.6595359246631552
682.0,-4.038846956833382,1.3678778927541473,-3.0932620759234304
683.0,-2.6982465025244693,1.3678778927541473,-3.6349622611500436
684.0,-0.5442264777953993,1.3678778927541473,-2.4284218522720225
685.0,0.8975253590921755,1.3678778927541473,-0.4898038300158594
686.0,0.366656625068739,1.3678778927541473,0.807772823182958
687.0,1.7749455296985084,1.3678778927541473,0.3299909625618651
688.0,0.037747854826119864,1.3678778927541473,1.5974509767286575
689.0,-2.1193280694069756,1.3678778927541473,0.033973069343507876
690.0,-1.1297297310401024,1.3678778927541473,-1.907395262466278
691.0,-2.2024920302697044,1.3678778927541473,-1.0167567579360923
692.0,-3.6518831182763996,1.3678778927541473,-1.982242827242734
693.0,-3.6359665167318194,1.3678778927541473,-3.2866948064487596
694.0,-2.186214719864772,1.3678778927541473,-3.2723698650586375
695.0,-1.6236131750189264,1.3678778927541473,-1.9675932478782947
696.0,-1.7570714337642397,1.3678778927541473,-1.461251857517034
697.0,-2.5583885289333033,1.3678778927541473,-1.5813642903878158
698.0,-3.610579655343579,1.3678778927541473,-2.302549676039973
699.0,0.1718803425883988,1.3678778927541473,-3.249521689809221
700.0,-0.2733348476975145,1.3678778927541473,0.1546923083295589
701.0,1.0601674049250878,1.3678778927541473,-0.24600136292776303
702.0,3.360585965527376,1.3678778927541473,0.954150664432579
703.0,3.8990553236201313,1.3678778927541473,3.024527368974639
704.0,3.5056825128366556,1.3678778927541473,3.5091497912581184
705.0,1.365115298177916,1.3678778927541473,3.15511426155299
706.0,-0.03829400798353122,1.3678778927541473,1.2286037683601245
707.0,-0.4030388680570049,1.3678778927541473,-0.034464607185178096
708.0,-0.21248037639864825,1.3678778927541473,-0.36273498125130443
709.0,0.24054991718611285,1.3678778927541473,-0.19123233875878343
710.0,-1.6802044398813059,1.3678778927541473,0.21649492546750157
711.0,-2.2943206041005717,1.3678778927541473,-1.5121839958931753
712.0,-2.61349560938613,1.3678778927541473,-2.0648885436905147
713.0,-1.9313530187892975,1.3678778927541473,-2.352146048447517
714.0,-1.525342323318354,1.3678778927541473,-1.7382177169103679
715.0,-0.49746570206137364,1.3678778927541473,-1.3728080909865188
716.0,-2.3015652264995574,1.3678778927541473,-0.44771913185523626
717.0,-0.9270967635998331,1.3678778927541473,-2.0714087038496016
718.0,1.3242307226999983,1.3678778927541473,-0.8343870872398498
719.0,0.7725619965686714,1.3678778927541473,1.1918076504299986
720.0,1.3467380976921965,1.3678778927541473,0.6953057969118043
721.0,2.2831893230998883,1.3678778927541473,1.2120642879229768
722.0,0.20511895365872213,1.3678778927541473,2.0548703907898997
723.0,-0.9189616505317474,1.3678778927541473,0.18460705829284993
724.0,-0.794560911697907,1.3678778927541473,-0.8270654854785726
725.0,-1.1582338709094266,1.3678778927541473,-0.7151048205281163
726.0,-0.8887536381886337,1.3678778927541473,-1.042410483818484
727.0,-0.8165874140385637,1.3678778927541473,-0.7998782743697703
728.0,-0.6286382225667796,1.3678778927541473,-0.7349286726347074
729.0,0.28666658223607133,1.3678778927541473,-0.5657744003101016
730.0,0.7209008658020097,1.3678778927541473,0.2579999240124642
731.0,-0.8208660471092872,1.3678778927541473,0.6488107792218087
732.0,-0.304366273270725,1.3678778927541473,-0.7387794423983586
733.0,-0.9818750739175166,1.3678778927541473,-0.27392964594365254
734.0,-2.1563774697400193,1.3678778927541473,-0.883687566525765
735.0,-0.9681183639213908,1.3678778927541473,-1.9407397227660175
736.0,0.0842319786218012,1.3678778927541473,-0.8713065275292518
737.0,-0.5447312714871739,1.3678778927541473,0.0758087807596211
738.0,-0.6831451350503386,1.3678778927541473,-0.49025814433845655
739.0,-2.1654244150649564,1.3678778927541473,-0.6148306215453048
740.0,-1.3576261331206632,1.3678778927541473,-1.9488819735584608
741.0,-2.1734123216026435,1.3678778927541473,-1.221863519808597
742.0,0.5029121095859665,1.3678778927541473,-1.9560710894423792
743.0,2.9950365062775393,1.3678778927541473,0.4526208986273699
744.0,2.2168108361436305,1.3678778927541473,2.6955328556497853
745.0,2.1721890210842543,1.3678778927541473,1.9951297525292675
746.0,2.6732046493894486,1.3678778927541473,1.9549701189758288
747.0,0.46146421825298556,1.3678778927541473,2.4058841844505037
748.0,-1.29330359232969,1.3678778927541473,0.415317796427687
749.0,0.17399371974527678,1.3678778927541473,-1.1639732330967212
750.0,-1.193641776611324,1.3678778927541473,0.1565943477707491
751.0,-0.2706017310974833,1.3678778927541473,-1.0742775989501918
752.0,-0.014219000938221149,1.3678778927541473,-0.243541557987735
753.0,-3.0982259771873744,1.3678778927541473,-0.012797100844399034
754.0,-2.3269429070523624,1.3678778927541473,-2.788403379468637
755.0,-0.56449651278824,1.3678778927541473,-2.094248616347126
756.0,0.38169803024877946,1.3678778927541473,-0.508046861509416
757.0,0.5906251245145157,1.3678778927541473,0.34352822722390153
758.0,-0.13006279402453325,1.3678778927541473,0.5315626120630641
759.0,-0.6616812666036722,1.3678778927541473,-0.11705651462207993
760.0,-1.2762691154827337,1.3678778927541473,-0.595513139943305
761.0,-0.8674468825046684,1.3678778927541473,-1.1486422039344604
762.0,1.0767658858850035,1.3678778927541473,-0.7807021942542016
763.0,0.9814651623621211,1.3678778927541473,0.9690892972965032
764.0,1.5180940285415283,1.3678778927541473,0.883318646125909
765.0,1.110671506405703,1.3678778927541473,1.3662846256873755
766.0,0.20393114902148524,1.3678778927541473,0.9996043557651326
767.0,-0.2689009324246594,1.3678778927541473,0.18353803411933672
768.0,0.21843584231072277,1.3678778927541473,-0.24201083918219346
769.0,2.513483120857962,1.3678778927541473,0.1965922580796505
770.0,0.37602525591217595,1.3678778927541473,2.262134808772166
771.0,1.6363817942605192,1.3678778927541473,0.3384227303209584
772.0,4.571288200335481,1.3678778927541473,1.4727436148344673
773.0,4.829540372562143,1.3678778927541473,4.114159380301933
774.0,2.9362710925295747,1.3678778927541473,4.346586335305928
775.0,4.2253840625271275,1.3678778927541473,2.6426439832766175
776.0,5.117906336799609,1.3678778927541473,3.802845656274415
777.0,4.729637814069191,1.3678778927541473,4.606115703119649
778.0,4.105920527339418,1.3678778927541473,4.256674032662272
779.0,5.281556499889778,1.3678778927541473,3.695328474605476
780.0,6.34599989887279,1.3678778927541473,4.7534008499008005
781.0,3.9730928543287214,1.3678778927541473,5.711399908985512
782.0,3.64037054302145,1.3678778927541473,3.5757835688958495
783.0,2.9845569110885863,1.3678778927541473,3.276333488719305
784.0,1.2065954057590538,1.3678778927541473,2.6861012199797276
785.0,0.39886109411601944,1.3678778927541473,1.0859358651831483
786.0,0.909387190505069,1.3678778927541473,0.3589749847044175
787.0,1.7926480442216879,1.3678778927541473,0.8184484714545621
788.0,1.0725430011151764,1.3678778927541473,1.6133832397995191
789.0,0.7508459943876613,1.3678778927541473,0.9652887010036588
790.0,-0.631585080695964,1.3678778927541473,0.6757613949488952
791.0,-0.4367122085746934,1.3678778927541473,-0.5684265726263676
792.0,2.448659400957402,1.3678778927541473,-0.39304098771722407
793.0,-0.14504969807133028,1.3678778927541473,2.203793460861662
794.0,-0.10197110187301292,1.3678778927541473,-0.13054472826419725
795.0,0.6194219002190227,1.3678778927541473,-0.09177399168571163
796.0,0.33660686686553243,1.3678778927541473,0.5574797101971204
797.0,1.5825329066936722,1.3678778927541473,0.3029461801789792
798.0,0.9226691754091042,1.3678778927541473,1.424279616024305
799.0,-1.8081356182277086,1.3678778927541473,0.8304022578681938
800.0,-1.574678153521225,1.3678778927541473,-1.6273220564049378
801.0,-2.943102053355629,1.3678778927541473,-1.4172103381691026
802.0,-0.9741502231857833,1.3678778927541473,-2.6487918480200663
803.0,-3.31635917330426,1.3678778927541473,-0.8767352008672049
804.0,-1.582299066948029,1.3678778927541473,-2.9847232559738344
805.0,-0.6746060362836417,1.3678778927541473,-1.424069160253226
806.0,-0.9890325355388146,1.3678778927541473,-0.6071454326552775
807.0,1.099200394384102,1.3678778927541473,-0.8901292819849332
808.0,2.5857842830597955,1.3678778927541473,0.9892803549456918
809.0,3.3094700054687958,1.3678778927541473,2.327205854753816
810.0,4.7382640796076005,1.3678778927541473,2.9785230049219162
811.0,4.905294900876452,1.3678778927541473,4.26443767164684
812.0,3.47080478273383,1.3678778927541473,4.4147654107888075
813.0,2.557584989881729,1.3678778927541473,3.1237243044604472
814.0,3.3995439973536525,1.3678778927541473,2.301826490893556
815.0,3.911298686961377,1.3678778927541473,3.059589597618287
816.0,2.621995085204811,1.3678778927541473,3.5201688182652395
817.0,0.7416314899987251,1.3678778927541473,2.3597955766843297
818.0,1.6457920611717187,1.3678778927541473,0.6674683409988525
819.0,-1.9848087566997905,1.3678778927541473,1.481212855054547
820.0,-3.2095565837432893,1.3678778927541473,-1.7863278810298115
821.0,-4.345357907480917,1.3678778927541473,-2.8886009253689604
822.0,-3.98220735471058,1.3678778927541473,-3.910822116732825
823.0,-2.6104045006203154,1.3678778927541473,-3.5839866192395218
824.0,-1.1533529472593154,1.3678778927541473,-2.349364050558284
825.0,-0.9923629294122543,1.3678778927541473,-1.038017652533384
826.0,-1.0764087783332914,1.3678778927541473,-0.893126636471029
827.0,-0.9381710280389386,1.3678778927541473,-0.9687679004999623
828.0,0.36708900059692473,1.3678778927541473,-0.8443539252350447
829.0,-0.6638216067433229,1.3678778927541473,0.33038010053723227
830.0,-0.06808408425528856,1.3678778927541473,-0.5974394460689907
831.0,1.5751319298331985,1.3678778927541473,-0.0612756758297597
832.0,2.06469968933558,1.3678778927541473,1.4176187368498787
833.0,0.9204551547578874,1.3678778927541473,1.858229720402022
834.0,-0.5867852045610643,1.3678778927541473,0.8284096392820987
835.0,-1.9164408475062098,1.3678778927541473,-0.5281066841049579
836.0,-2.255632209713582,1.3678778927541473,-1.724796762755589
837.0,-1.8543933437431894,1.3678778927541473,-2.0300689887422236
838.0,-3.3715407495961713,1.3678778927541473,-1.6689540093688706
839.0,-3.7164057431214,1.3678778927541473,-3.034386674636554
840.0,-4.065364160084496,1.3678778927541473,-3.34476516880926
841.0,-2.138527788620557,1.3678778927541473,-3.658827744076046
842.0,-1.3681193007281203,1.3678778927541473,-1.9246750097585015
843.0,-4.198818928615006,1.3678778927541473,-1.2313073706553084
844.0,-2.437541962966086,1.3678778927541473,-3.778937035753506
845.0,-2.059571352900502,1.3678778927541473,-2.1937877666694776
846.0,-4.535154890516083,1.3678778927541473,-1.853614217610452
847.0,-4.1640559037119385,1.3678778927541473,-4.081639401464474
848.0,-2.9048401409149576,1.3678778927541473,-3.7476503133407446
849.0,-4.065132450005639,1.3678778927541473,-2.614356126823462
850.0,-3.5210120825485736,1.3678778927541473,-3.6586192050050754
851.0,-1.820818539946212,1.3678778927541473,-3.1689108742937164
852.0,0.2324169623575334,1.3678778927541473,-1.6387366859515908
853.0,0.7664470962013894,1.3678778927541473,0.20917526612178006
854.0,-0.801215386224985,1.3678778927541473,0.6898023865812505
855.0,0.6885823246128228,1.3678778927541473,-0.7210938476024865
856.0,1.9912147149476302,1.3678778927541473,0.6197240921515405
857.0,3.089197350310845,1.3678778927541473,1.7920932434528674
858.0,4.094086242708282,1.3678778927541473,2.780277615279761
859.0,2.7966863970030653,1.3678778927541473,3.684677618437454
860.0,3.082635342864796,1.3678778927541473,2.517017757302759
861.0,2.954793930207373,1.3678778927541473,2.7743718085783162
862.0,1.9341751954260071,1.3678778927541473,2.659314537186636
863.0,1.3618471635957414,1.3678778927541473,1.7407576758834065
864.0,1.5955929939801694,1.3678778927541473,1.2256624472361672
865.0,1.177528034056898,1.3678778927541473,1.4360336945821526
866.0,1.8558465003969258,1.3678778927541473,1.0597752306512083
867.0,-0.2101869234133864,1.3678778927541473,1.6702618503572333
868.0,3.4010157983152234,1.3678778927541473,-0.18916823107204778
869.0,3.6603656497770047,1.3678778927541473,3.0609142184837013
870.0,3.0021946447411527,1.3678778927541473,3.2943290847993043
871.0,1.220674017206333,1.3678778927541473,2.7019751802670373
872.0,2.9760208153004477,1.3678778927541473,1.0986066154856997
873.0,4.786228008365747,1.3678778927541473,2.678418733770403
874.0,5.867329640125699,1.3678778927541473,4.307605207529172
875.0,5.801891909349735,1.3678778927541473,5.280596676113129
876.0,4.359567161244142,1.3678778927541473,5.221702718414762
877.0,4.163257871064547,1.3678778927541473,3.923610445119728
878.0,3.1645879563797057,1.3678778927541473,3.7469320839580926
879.0,4.192384732921509,1.3678778927541473,2.848129160741735
880.0,5.793430420997671,1.3678778927541473,3.773146259629358
881.0,6.6968173547420005,1.3678778927541473,5.214087378897904
882.0,8.415988002922877,1.3678778927541473,6.027135619267801
883.0,5.968894160988941,1.3678778927541473,7.574389202630589
884.0,7.804268289901486,1.3678778927541473,5.372004744890047
885.0,7.569386540830721,1.3678778927541473,7.0238414609113375
886.0,6.120835896602442,1.3678778927541473,6.812447886747649
887.0,6.616840072691242,1.3678778927541473,5.508752306942197
888.0,7.122892385574348,1.3678778927541473,5.955156065422118
889.0,8.629995173234226,1.3678778927541473,6.410603147016913
890.0,6.936015247298457,1.3678778927541473,7.7669956559108035
891.0,5.364813431421709,1.3678778927541473,6.242413722568611
892.0,4.347358861041767,1.3678778927541473,4.828332088279538
893.0,7.456899377780584,1.3678778927541473,3.91262297493759
