phi,mu,sigma
0.8781043650121294,0.0,0.26808691081242847
0.8765863886316946,0.0,0.28129269318915284
0.8915521095847669,0.0,0.2806626411927334
0.8668213352019739,0.0,0.26857302401937844
0.8964773539335286,0.0,0.25744073768275333
0.8964773539335286,0.0,0.27958450275964586
0.8903864822292903,0.0,0.24771056028382157
0.8903864822292903,0.0,0.23457926531695095
0.9036268453769403,0.0,0.2514480855686674
0.8501529113678516,0.0,0.25252680668550176
0.8178860195711998,0.0,0.25579833072298347
0.7884874473354317,0.0,0.26445796182953496
0.8350073516676348,0.0,0.24860071448179605
0.8350073516676348,0.0,0.24924718110710878
0.852225326886961,0.0,0.24839696399170932
0.828010898272661,0.0,0.253549319830751
0.828010898272661,0.0,0.22894055618645684
0.8368306205314018,0.0,0.23203229001987247
0.7903601490427689,0.0,0.2549344176592739
0.7903601490427689,0.0,0.2579465029015578
0.7448762890642444,0.0,0.2583808419024009
0.7448762890642444,0.0,0.2557921238937595
0.7565472303504364,0.0,0.22642328577896248
0.7565465487808346,0.0,0.2432656170039394
0.7579253377436802,0.0,0.277799537666082
0.775118055471186,0.0,0.268222200169648
0.7743269122967092,0.0,0.3094048058650705
0.7743269122967092,0.0,0.3475763907639472
0.7284765311458425,0.0,0.3233255964649549
0.7066726459033882,0.0,0.3192547214118314
0.6979125162375248,0.0,0.3527510662986738
0.70514824427535,0.0,0.3289150029053835
0.7211793703554213,0.0,0.31396051687559967
0.6648523148121743,0.0,0.33299164872827974
0.6648523148121743,0.0,0.31260094593320087
0.6412522816207036,0.0,0.31346994006745454
0.6759665745326843,0.0,0.3319418592547612
0.7497355535159237,0.0,0.32743513311768196
0.7497355535159237,0.0,0.2985242091418954
0.7497355535159237,0.0,0.2977663052720481
0.7497355535159237,0.0,0.29338167876470106
0.7558036241832997,0.0,0.270574908954382
0.7242024082071019,0.0,0.24411962311131333
0.7965485096009414,0.0,0.25816826367806645
0.827265444056885,0.0,0.26986106674386
0.8491201601108862,0.0,0.29901016411201853
0.8340818985438049,0.0,0.30741173981334496
0.8812338672055758,0.0,0.28605736625309086
0.8626640019894253,0.0,0.3073541889646621
0.8517496865757319,0.0,0.29265392469622414
0.8517496865757319,0.0,0.2739906919956725
0.7844042824705306,0.0,0.2982107445989126
0.7844042824705306,0.0,0.3089345792344524
0.7553245279568225,0.0,0.3071153814675327
0.7553245279568225,0.0,0.32784091529181136
0.6661935488772392,0.0,0.31915887472329335
0.652260865633427,0.0,0.37267587574438177
0.593836860711285,0.0,0.3553441199149158
0.5843871537649377,0.0,0.3636929851111315
0.5843871537649377,0.0,0.356467676481694
0.5843871537649377,0.0,0.37054798662062666
0.5707626602878636,0.0,0.36964101225231993
0.5483549968636726,0.0,0.37441232583619083
0.5605501182697648,0.0,0.3452767083040698
0.5915136643348513,0.0,0.32514677989349733
0.6354549133809642,0.0,0.3311722214788507
0.6354549133809642,0.0,0.32087394816621795
0.6111431701786384,0.0,0.30719242991652707
0.56854026943944,0.0,0.31556321194931475
0.5396905083614487,0.0,0.30369930536045203
0.5396905083614487,0.0,0.2900443929500105
0.4814254765465493,0.0,0.2909125618031692
0.4814254765465493,0.0,0.27156566445627683
0.4097529067329901,0.0,0.28571146057670316
0.3869293757662892,0.0,0.2700408352350426
0.3944064733445127,0.0,0.25132383625263227
0.3944064733445127,0.0,0.2865987841081957
0.3944064733445127,0.0,0.28563940393275933
0.3691705053982244,0.0,0.25628858310214014
0.39492114661357175,0.0,0.24713026046185768
0.43724156137615966,0.0,0.2508244467367222
0.4509769864128864,0.0,0.25422235800328374
0.4509769864128864,0.0,0.2719095796021609
0.38650752629843127,0.0,0.26313021223384353
0.38650752629843127,0.0,0.2837481194768276
0.34869835585619857,0.0,0.30344003125030633
0.2973677110074289,0.0,0.30422115736010236
0.3242685625978544,0.0,0.3440104938179783
0.31411420839312937,0.0,0.35013291037836203
0.3142001810169683,0.0,0.360019409500505
0.3527245246604257,0.0,0.36103051018372645
0.3859628853482849,0.0,0.3596398155227731
0.4541978667620609,0.0,0.3622323004571778
0.4541978667620609,0.0,0.3222485027174791
0.39783776008677374,0.0,0.32314764755772585
0.4188739561573099,0.0,0.315083893795828
0.4188739561573099,0.0,0.29685653898747444
0.4188739561573099,0.0,0.2924845405351137
0.4465394910555056,0.0,0.2938847197968309
0.4465394910555056,0.0,0.28732268392539767
0.5027909105549978,0.0,0.3156657028398952
0.5027909105549978,0.0,0.31380911551413626
0.517072197428597,0.0,0.29986234686802216
0.48724260534529273,0.0,0.3121807008410861
0.4105551984399924,0.0,0.310503150598083
0.4697915476006489,0.0,0.2881678848622001
0.35163279830849714,0.0,0.2639138153109544
0.4619080677663045,0.0,0.28068333805428564
0.4937163180924458,0.0,0.29555951610648
0.4825462475616043,0.0,0.32892411012555567
0.5312235992887215,0.0,0.310057913676836
0.4872083467033417,0.0,0.31354333195788586
0.4872083467033417,0.0,0.3414427072245172
0.4872083467033417,0.0,0.35161023658359664
0.4664149565879161,0.0,0.3422988317992657
0.4219950466168491,0.0,0.3384946120637067
0.41487373123654947,0.0,0.352523273537357
0.41487373123654947,0.0,0.3392157882830527
0.4555647244041331,0.0,0.3657994965647648
0.4228220347301514,0.0,0.364161737571636
0.41927254536861935,0.0,0.38090715285486043
0.4427487711757721,0.0,0.38172639229016436
0.5516402661044629,0.0,0.3763848214018179
0.5516402661044629,0.0,0.40084628548916656
0.49478287218032097,0.0,0.39015187075861857
0.4463042646750531,0.0,0.36809155357361273
0.4926656019302522,0.0,0.3451102095850592
0.5354755153547587,0.0,0.3291881751122459
0.4624764649829718,0.0,0.36055470177170545
0.4624764649829718,0.0,0.35163526419900176
0.5119059036671069,0.0,0.3968991068821602
0.45068319826957526,0.0,0.37375293503971385
0.45068319826957526,0.0,0.3632179492932929
0.4163400140493912,0.0,0.3253002207928682
0.4216261806154617,0.0,0.32634006891604517
0.42779496799157846,0.0,0.32101141494663993
0.4119908001758192,0.0,0.32657872093892165
0.3893975069476281,0.0,0.3472509471471908
0.39328149338271234,0.0,0.3180770161227505
0.39748772967519685,0.0,0.32444658962978257
0.39748772967519685,0.0,0.3130836299198279
0.38595471818910654,0.0,0.2696591459745352
0.38595471818910654,0.0,0.25528380999023725
0.46162478634775805,0.0,0.2566315786991837
0.4348670469192775,0.0,0.2645697389423684
0.4499917338380909,0.0,0.24191567875801379
0.4499917338380909,0.0,0.25444601007502365
0.43762872229612915,0.0,0.24029726306969007
0.37473560854225,0.0,0.2562313224117729
0.37473560854225,0.0,0.25695021975309024
0.4057123652883922,0.0,0.27142906038380815
0.4057123652883922,0.0,0.2745837436552997
0.45523235321987054,0.0,0.2744152615271551
0.43147591208585145,0.0,0.2612854228785985
0.43147591208585145,0.0,0.28509790953859454
0.5042974283105964,0.0,0.3057777332457527
0.41275986815756266,0.0,0.3121602366545432
0.39981357976186593,0.0,0.318143259560537
0.3985080098189298,0.0,0.34288966080681443
0.3985080098189298,0.0,0.31580504957875716
0.43688152237422256,0.0,0.3398585465942594
0.4496689816805294,0.0,0.31996524991029446
0.4443950452022393,0.0,0.3131204313810105
0.3845219168290204,0.0,0.31189181098276075
0.3845219168290204,0.0,0.3104497475421589
0.4598706323716884,0.0,0.31717420681713576
0.47612734069872237,0.0,0.3187949926653725
0.42018379621245916,0.0,0.31021203792957
0.42018379621245916,0.0,0.30170283679575005
0.42018379621245916,0.0,0.3126211819466514
0.41791276024197566,0.0,0.31536376300573665
0.4223261869377648,0.0,0.3147881530336369
0.36903275139632,0.0,0.30922452519366195
0.40789346258500786,0.0,0.3173776959547541
0.40789346258500786,0.0,0.3427266770116305
0.42370801967857663,0.0,0.3471197043882847
0.4974633365943351,0.0,0.36061274844143637
0.4974633365943351,0.0,0.3112509940230637
0.43076606028687614,0.0,0.2920098139013078
0.4218057258147283,0.0,0.29193480030163615
0.4218057258147283,0.0,0.3163239818382142
0.45559977430268866,0.0,0.31552804206666335
0.483634918220625,0.0,0.3200541862187178
0.483634918220625,0.0,0.3573792646286886
0.4871054479340019,0.0,0.38907645438164506
0.4871054479340019,0.0,0.32596474894069677
0.5206519364793493,0.0,0.3448994483185538
0.529564030837017,0.0,0.33884750974240047
0.49887644243801044,0.0,0.34102008456578875
0.49887644243801044,0.0,0.32634435872617934
0.5646792461036071,0.0,0.34465494778839034
0.5847698609046044,0.0,0.33716802025589726
0.6467647441514905,0.0,0.35092925252832663
0.6467647441514905,0.0,0.31160351315192214
0.6410401955662631,0.0,0.31289014047627345
0.6410401955662631,0.0,0.3107247387815838
0.6059445140906259,0.0,0.2928537729684798
0.6050439063132328,0.0,0.30163819473577164
0.6050439063132328,0.0,0.2919170098976487
0.6646357357546753,0.0,0.34236515698667713
0.6573749312459266,0.0,0.360866499100573
0.6774370134332319,0.0,0.339333625002261
0.6155795260561179,0.0,0.31134651106033845
0.6331466687528166,0.0,0.31308554471345235
0.6525448687793611,0.0,0.3411921709364486
0.6525448687793611,0.0,0.3429672678636966
0.6175545761564848,0.0,0.32377110107796764
0.5907331849512272,0.0,0.30923010701826653
0.5493002787315793,0.0,0.33955687626282405
0.5493002787315793,0.0,0.3074346189122428
0.51973644193278,0.0,0.30554515791657644
0.5234255792489032,0.0,0.31434862896108684
0.47266826475580626,0.0,0.3197790417255732
0.47266826475580626,0.0,0.33078725607005
0.38207870396983906,0.0,0.37169685269260566
0.3777505517809824,0.0,0.33793217352250143
0.38836143242612076,0.0,0.31762163842329477
0.37930960515777457,0.0,0.32753344080523594
0.37930960515777457,0.0,0.3129764496381639
0.37930960515777457,0.0,0.34476935128894415
0.43045886424958624,0.0,0.35688929942843756
0.41664290357854245,0.0,0.34825487062534843
0.4651807512561593,0.0,0.3662018868499439
0.4651807512561593,0.0,0.3426520256775757
0.4651807512561593,0.0,0.35341455093937507
0.4651807512561593,0.0,0.3517795988026594
0.4651807512561593,0.0,0.3418595808211021
0.4651807512561593,0.0,0.36599078854485145
0.4651807512561593,0.0,0.3616843829529928
0.43351698157706386,0.0,0.3554361535843608
0.47949783064819246,0.0,0.34221802232490733
0.5529240618686805,0.0,0.3381055448176101
0.5529240618686805,0.0,0.34516746186650926
0.5753335962277221,0.0,0.3520354106946862
0.601658248963423,0.0,0.3361196681791846
0.601658248963423,0.0,0.3181981456393282
0.613786556613475,0.0,0.33275822599200955
0.6325730474384077,0.0,0.322912201989393
0.6409474940590649,0.0,0.3218086629554704
0.6742965606253667,0.0,0.30707523442379375
0.6742965606253667,0.0,0.2781707450322183
0.7203108100316066,0.0,0.2919253881211691
0.679020668127695,0.0,0.30989319669325205
0.679020668127695,0.0,0.3189797825518533
0.679020668127695,0.0,0.3100086114247442
0.6688870017116669,0.0,0.28123417576014126
0.6788600175499356,0.0,0.27939952285005265
0.6788600175499356,0.0,0.2664728848229495
0.6788600175499356,0.0,0.2756285818191597
0.6804741729233241,0.0,0.2940548682034335
0.7002092836064591,0.0,0.31074668065135297
0.7719792744090948,0.0,0.3361676780247266
0.7465583002355773,0.0,0.3279229456234148
0.7465583002355773,0.0,0.29820482766008455
0.7465583002355773,0.0,0.29492190842198307
0.7386109423644462,0.0,0.2961880343173636
0.8179465808632368,0.0,0.2893083812176107
0.8075178260644567,0.0,0.25145643552367497
0.8075178260644567,0.0,0.24653716660878272
0.8075178260644567,0.0,0.2596659165574613
0.8409871952873362,0.0,0.2669939533218714
0.8214039656528047,0.0,0.28101354165016734
0.8214039656528047,0.0,0.2844080445816231
0.8214039656528047,0.0,0.28025138933764976
0.809819052735696,0.0,0.2842493186714376
0.8116761954286871,0.0,0.2736717278050785
0.873707018498155,0.0,0.2931376007198844
0.8870560751603508,0.0,0.2708706649590823
0.8727914866974101,0.0,0.2575608721051504
0.8847518262990723,0.0,0.2623482087691353
0.8392308053638475,0.0,0.27444377140237947
0.8392308053638475,0.0,0.276215018526215
0.8718633363674989,0.0,0.27237863524773204
0.8718633363674989,0.0,0.2962348647146319
0.8529689550833524,0.0,0.2884439428109936
0.84893179275525,0.0,0.2995087961151735
0.881821603759123,0.0,0.3037195500556683
0.8727750869894626,0.0,0.28242417935945263
0.8727750869894626,0.0,0.2982514565456663
0.8490040394146631,0.0,0.256823514566261
0.8490040394146631,0.0,0.2882786088341062
0.8490040394146631,0.0,0.3037040069557219
0.8308075298260985,0.0,0.32736066579059486
0.8542646356064503,0.0,0.30553614835972454
0.8416145540939616,0.0,0.30181549249111284
0.8651037350590008,0.0,0.3012863890664894
0.8651037350590008,0.0,0.29150527878679844
0.8868957814064221,0.0,0.32935007354786977
0.8868957814064221,0.0,0.30691942383816523
0.8868957814064221,0.0,0.3171880185803321
0.9045987993930957,0.0,0.3422094467411727
0.9045987993930957,0.0,0.3256514592409146
0.8889505499874116,0.0,0.34717673205045324
0.8687193129584363,0.0,0.3492607724012377
0.8762509544410162,0.0,0.3609649865255624
0.8762509544410162,0.0,0.3693161376399475
0.8762509544410162,0.0,0.3555165137227276
0.8334894729758409,0.0,0.3526317412118098
0.8484064467588343,0.0,0.3736391698791234
0.8484064467588343,0.0,0.3532556738357895
0.7821840814009762,0.0,0.37274278931286253
0.8006164046360194,0.0,0.36126757062741854
0.8410828284265894,0.0,0.36281508032577436
0.8197422075026009,0.0,0.35761898893453375
0.8197422075026009,0.0,0.3627303634729029
0.8430531435493398,0.0,0.3769720802850367
0.8405437835631483,0.0,0.35790698300068025
0.8405437835631483,0.0,0.39089798940641374
0.8379012781848976,0.0,0.4528932073978639
0.8097491593505953,0.0,0.4217220148974052
0.7597438197600107,0.0,0.4011607971219212
0.7060890690810042,0.0,0.3961210248597592
0.711014454665548,0.0,0.36869528844561195
0.6846092077133437,0.0,0.39735837348615094
0.7003736391211604,0.0,0.41395113183006177
0.6708733631599941,0.0,0.39806158556888077
0.6546009633213912,0.0,0.37157170668050155
0.6546009633213912,0.0,0.3465735927976444
0.6403257572528438,0.0,0.33029915219761224
0.6171966700421687,0.0,0.304307068339187
0.6635624505870288,0.0,0.33707499359964593
0.6635624505870288,0.0,0.387454453146071
0.6008332051698742,0.0,0.3828013728664562
0.6078432433846956,0.0,0.37756125199685026
0.622716026883375,0.0,0.395882892674679
0.6201061164974211,0.0,0.4423213134084932
0.6236333999984867,0.0,0.43356710831018525
0.6236333999984867,0.0,0.4413298906980697
0.6236333999984867,0.0,0.4100851375771689
0.5620296047515233,0.0,0.3697627146876395
0.5874496222359772,0.0,0.37749187952637
0.5874496222359772,0.0,0.3872583775466532
0.6127568238248848,0.0,0.36125513521929437
0.5809316788002177,0.0,0.326292249398787
0.5969283155470984,0.0,0.30232904833942154
0.6177529202792956,0.0,0.2864499429712963
0.6177529202792956,0.0,0.2823627966522661
0.6367105458553488,0.0,0.2989220425445615
0.627530753392991,0.0,0.29336543919883346
0.6231026429360629,0.0,0.2818524061024098
0.5550283648441982,0.0,0.2606842801894634
0.5550283648441982,0.0,0.29983419216675355
0.5301963779776538,0.0,0.2885317179886248
0.5581476557131553,0.0,0.3110503807142183
0.4847787547904693,0.0,0.320062438853435
0.4972231173192089,0.0,0.3224738665731809
0.5543568988219401,0.0,0.3591969804979343
0.5543568988219401,0.0,0.33143073275306234
0.5971775941075594,0.0,0.3269398655865806
0.6201727437570911,0.0,0.326358258576984
0.6382289316428544,0.0,0.33705166491594585
0.6575077239188996,0.0,0.360932417520312
0.6546195729609494,0.0,0.347485614859931
0.675209804247052,0.0,0.35639297113773805
0.675209804247052,0.0,0.33524999630390423
0.675209804247052,0.0,0.3223349376596194
0.675209804247052,0.0,0.3121342620634599
0.6944226948722664,0.0,0.32738162033985946
0.6902461588478799,0.0,0.3290849040639751
0.6902461588478799,0.0,0.2895552262577329
0.6940345822531045,0.0,0.2915577244181059
0.6940345822531045,0.0,0.31228809463275986
0.6479452256359949,0.0,0.3294998296545273
0.6425935977209286,0.0,0.35326961168955934
0.7168948051527072,0.0,0.3469026127190954
0.6674804310463721,0.0,0.34755325254420993
0.6674804310463721,0.0,0.3361003919021456
0.6997068087407601,0.0,0.2956819654642304
0.6800750047584062,0.0,0.2911060479470328
0.6551906685586191,0.0,0.32884071451489716
0.5853958251237817,0.0,0.35085306624961
0.5663178194365941,0.0,0.3309529689274762
0.5652082114551343,0.0,0.32868175542302186
0.5202300972831004,0.0,0.31894863070585244
0.5364995424125757,0.0,0.31022794843451895
0.5401986991767866,0.0,0.313240505255667
0.5251467653118285,0.0,0.28980464036392833
0.5265271800807205,0.0,0.30728630651127337
0.5719763792244255,0.0,0.31371157273742534
0.5719763792244255,0.0,0.33412383759097786
0.6354850885029941,0.0,0.3348518678651367
0.6354850885029941,0.0,0.3378772724237542
0.6426301702201859,0.0,0.3282107807281144
0.6172539285527355,0.0,0.32753425680395254
0.6200682182540459,0.0,0.32477052498055436
0.595228042455863,0.0,0.3092441487474462
0.5980674617146794,0.0,0.31814064643606516
0.5980674617146794,0.0,0.29584157083442975
0.6349857427257274,0.0,0.3075795321352489
0.6665585045606173,0.0,0.2819777819815925
0.6665585045606173,0.0,0.26243098796296405
0.622535402651282,0.0,0.25100306949441537
0.622535402651282,0.0,0.24703903134096825
0.6199571622896157,0.0,0.23597514556172824
0.6442973573863552,0.0,0.24462882302970534
0.657322432920156,0.0,0.24210459460845557
0.657322432920156,0.0,0.23895123920897154
0.657322432920156,0.0,0.24724710590459623
0.657322432920156,0.0,0.2663613264537138
0.6586630996654338,0.0,0.252407000578801
0.6435997192479649,0.0,0.2612625087246591
0.628844118034689,0.0,0.26471995622600164
0.6002566363802753,0.0,0.25238989877132645
0.6583041906885686,0.0,0.247871833680399
0.6557660475101933,0.0,0.27949734416880284
0.5747174706177004,0.0,0.2635824070590698
0.6362960734052887,0.0,0.2771618316788997
0.6293637124626849,0.0,0.2599194615312652
0.6077226896201352,0.0,0.25610026692848814
0.5797966204086578,0.0,0.2618688876352566
0.579729069133304,0.0,0.26242952793463215
0.579729069133304,0.0,0.26991799095676555
0.5903498807363879,0.0,0.2861558359487484
0.5903498807363879,0.0,0.3133129907904398
0.5903498807363879,0.0,0.32307310773638204
0.5902111180359217,0.0,0.3304314822142746
0.6320946822655603,0.0,0.32080863308980373
0.562283291472185,0.0,0.31557617174843106
0.5852819688358468,0.0,0.3179085826622207
0.5852819688358468,0.0,0.28593369648395456
0.5852819688358468,0.0,0.31667397937352004
0.5852819688358468,0.0,0.3143900506496451
0.5715318702004001,0.0,0.3285828328429736
0.6108378221581496,0.0,0.3577983002649379
0.6175783300122814,0.0,0.33758712961900766
0.5419354629571601,0.0,0.3348262752821218
0.5419354629571601,0.0,0.3396280265818136
0.5419354629571601,0.0,0.31278714113222117
0.5502178827729459,0.0,0.2981601686518262
0.6114870627190523,0.0,0.3216204785274505
0.6328504716715619,0.0,0.34222562695446374
0.6283160354237711,0.0,0.36134333331153873
0.6485087117736338,0.0,0.37315881122505645
0.6405945377991474,0.0,0.3945100461585591
0.6653070832294019,0.0,0.3660826529379402
0.6066804521938972,0.0,0.361487908530109
0.6066804521938972,0.0,0.3521316164904125
0.5414010826741927,0.0,0.3473425423604553
0.6074779273323266,0.0,0.3544974752929463
0.6348245878044134,0.0,0.34729960745672905
0.5877137100387673,0.0,0.3451466305475587
0.5320324639934778,0.0,0.341211333067128
0.5184097915718843,0.0,0.34308832824773355
0.5662899670112058,0.0,0.354937635290966
0.5294156931588969,0.0,0.34979338685831446
0.5682518090764351,0.0,0.3389768819929448
0.5393960305398754,0.0,0.3499653715775559
0.5113184818989085,0.0,0.3323526783494916
0.5113184818989085,0.0,0.34223474386720354
0.5113184818989085,0.0,0.34514994168031715
0.5261366806074054,0.0,0.36025956568216866
0.5261366806074054,0.0,0.3818844836874131
0.5261366806074054,0.0,0.37378783465473525
0.5314001122142998,0.0,0.37450259946697306
0.5314001122142998,0.0,0.3632371634884921
0.5122500516129591,0.0,0.39216379433143256
0.5018610074665264,0.0,0.4039076443904824
0.5055840995742704,0.0,0.41680932117487285
0.5941339076764779,0.0,0.43127151588636276
0.6113814704497558,0.0,0.4255078249846772
0.6212129175984984,0.0,0.4300616124690081
0.64674087640645,0.0,0.43259478887595704
0.7107675944317808,0.0,0.4707488369051664
0.7625090832330664,0.0,0.4959674749577383
0.7654041226030927,0.0,0.4908567349494512
0.7654041226030927,0.0,0.45756437664504246
0.7848651057299929,0.0,0.416394187559442
0.7848651057299929,0.0,0.4110529436136648
0.8434021149376405,0.0,0.3671307621627434
0.7880066481458511,0.0,0.3590588480301881
0.7879574223196724,0.0,0.3473827402704818
0.8303481631000577,0.0,0.32761681946095655
0.8204216464884606,0.0,0.33442420978691006
0.8228211552534781,0.0,0.3047831538691568
0.8228211552534781,0.0,0.3056358072945827
0.8228211552534781,0.0,0.31936437865806633
0.8228211552534781,0.0,0.3122611049125548
0.8505033056588949,0.0,0.32784023183518946
0.8036572253270464,0.0,0.3008932907241499
0.7975546834625102,0.0,0.2541389021011172
0.8332700197403291,0.0,0.24774691866110024
0.8309109568807723,0.0,0.264920616325339
0.9068593702422281,0.0,0.24800827470056303
0.9179674288378248,0.0,0.22714054627322064
0.9179674288378248,0.0,0.23165989586750083
0.9179674288378248,0.0,0.22544884439515445
0.8920483390716026,0.0,0.23023881107792282
0.8999838878661042,0.0,0.23090235229524214
0.8999838878661042,0.0,0.2350663056200406
0.8733919572863228,0.0,0.23078170972886924
0.8754120503177013,0.0,0.2219966209515482
0.88592061953285,0.0,0.22706381958274888
0.8803467902229587,0.0,0.21485178922763762
0.8803467902229587,0.0,0.2215561638804853
0.8803467902229587,0.0,0.24283600395381758
0.8492824421795797,0.0,0.2345030102564629
0.8492824421795797,0.0,0.27154130392998777
0.8674031592744234,0.0,0.313568539826292
0.8294489681854663,0.0,0.303624755794272
0.8610268977296356,0.0,0.29325668874110483
0.8750575075734789,0.0,0.27450130829639
0.8856207922138815,0.0,0.2537976511759486
0.866570176419672,0.0,0.24551411130957784
0.8413142826934191,0.0,0.25652637003850376
0.821355940354004,0.0,0.24879566496307082
0.8464459669360643,0.0,0.2849318687463122
0.8202968999726513,0.0,0.3029499139193067
0.753703667711667,0.0,0.28639728224441907
0.7634816479088834,0.0,0.28897531017949496
0.7581302621014623,0.0,0.29029953124154056
0.7989421486449949,0.0,0.28347788394031265
0.7870292319450298,0.0,0.27739284300901684
0.7875545788153239,0.0,0.2620853959245238
0.7739228665004554,0.0,0.2591842536484428
0.7739228665004554,0.0,0.285706646045191
0.7739228665004554,0.0,0.2697136155932138
0.7739228665004554,0.0,0.2888952644184502
0.7472839775537017,0.0,0.29756003199518216
0.7398504921392022,0.0,0.2904608552461341
0.7398504921392022,0.0,0.3052007400254788
0.7398504921392022,0.0,0.32715396237634986
0.7265488707421704,0.0,0.32826557345810087
0.7962071018705412,0.0,0.31956847949484807
0.7959574183799659,0.0,0.33863603270910536
0.7959574183799659,0.0,0.3177969650564922
0.8415406619345219,0.0,0.3054072417398229
0.8415406619345219,0.0,0.28376786823987793
0.8692447599519573,0.0,0.31021239909616116
0.9113659934142061,0.0,0.37074746805570524
0.9162206510540422,0.0,0.3649978429503785
0.9162206510540422,0.0,0.3710108063566418
0.9162206510540422,0.0,0.3520128356563566
0.9273229373354204,0.0,0.34609508352111235
0.9273229373354204,0.0,0.39067418680489696
0.9356236023240185,0.0,0.3814014613632055
0.9356236023240185,0.0,0.3995950970930658
0.9469902190228788,0.0,0.4243968035346872
0.9429044489127499,0.0,0.4056768957070986
0.9291698878140741,0.0,0.3622067474410917
0.8571606534000457,0.0,0.3678031531713225
0.9053653425853787,0.0,0.3432463996717964
0.9053653425853787,0.0,0.361655812969362
0.9099454694899111,0.0,0.4059578091397422
0.8828377595109352,0.0,0.3799456918238076
0.8699963800862429,0.0,0.3670801356300476
0.8956605665853268,0.0,0.3697534024731012
0.8856568810252183,0.0,0.3826570061551343
0.8856568810252183,0.0,0.40247914872634094
0.8856568810252183,0.0,0.43686616707991854
0.8300184134489664,0.0,0.41187240371233524
0.8332321794748285,0.0,0.39763208611378337
0.8332321794748285,0.0,0.3633866901821097
0.798788408507778,0.0,0.3738300875516788
0.7943813936702203,0.0,0.3667394320858321
0.804952949671054,0.0,0.38539678831600677
0.804952949671054,0.0,0.3363225347081227
0.804952949671054,0.0,0.3369318101886332
0.80517259633974,0.0,0.34851270254295635
0.80517259633974,0.0,0.35680519485819684
0.80517259633974,0.0,0.37551919900213754
0.80517259633974,0.0,0.3719755483427225
0.80517259633974,0.0,0.3643345659108267
0.8098493323746307,0.0,0.36336119434815756
0.8025159204508832,0.0,0.3509375960745712
0.8025159204508832,0.0,0.36395498339342053
0.7878004453673707,0.0,0.3373428407774425
0.8180999067048043,0.0,0.30492641285170224
0.8180999067048043,0.0,0.30056146862927574
0.8527559512653994,0.0,0.2717674868849407
0.8527559512653994,0.0,0.26075388520007536
0.8497187589032311,0.0,0.2573972994485244
0.8720343154846818,0.0,0.2453217048355932
0.8720343154846818,0.0,0.2527996748674887
0.8193746178787404,0.0,0.25931298352158455
0.8439384327233446,0.0,0.25829683808514586
0.7719127995453636,0.0,0.27277825456062355
0.7719127995453636,0.0,0.2848718371106858
0.6883386565194913,0.0,0.28103066386617875
0.6883386565194913,0.0,0.28639036478754276
0.6883386565194913,0.0,0.2865441890534634
0.7274982498798159,0.0,0.2742732078165459
0.768888428611923,0.0,0.2704182362663737
0.768888428611923,0.0,0.27858490210340087
0.7108091079758667,0.0,0.30901982958432345
0.7108091079758667,0.0,0.311764375845162
0.7108091079758667,0.0,0.33281313268783547
0.6649501167256673,0.0,0.32796973253539774
0.6360022311944707,0.0,0.31979237530268284
0.7176144500781972,0.0,0.3085548111439627
0.6800187822811862,0.0,0.31154810479788975
0.7098494130918851,0.0,0.3159242041231594
0.65648332987176,0.0,0.3187686437214515
0.65648332987176,0.0,0.3320173960246578
0.7237659215060392,0.0,0.3237496996605902
0.7237659215060392,0.0,0.3097009964189463
0.7561941003434901,0.0,0.3078678107107032
0.7903977497277209,0.0,0.32364655471542236
0.7903977497277209,0.0,0.31169766552119066
0.7542412933247205,0.0,0.29191917231612
0.7542412933247205,0.0,0.2864691055258852
0.77383400732671,0.0,0.2910529440279031
0.77383400732671,0.0,0.2992791544744199
0.8117940295824391,0.0,0.31874081623176903
0.7566557622310164,0.0,0.3299001283284037
0.7403877406829655,0.0,0.3274669406238237
0.6947924125153256,0.0,0.31038676777878993
0.709042950325736,0.0,0.32636030375138186
0.6857835505654012,0.0,0.3438327396969507
0.717333832835009,0.0,0.3577203038738693
0.7040961147916867,0.0,0.38617665592533845
0.7385017530428823,0.0,0.38335548597749775
0.7385017530428823,0.0,0.38852718215070153
0.7154528783174552,0.0,0.41716558983932456
0.7112078310360703,0.0,0.4116982188710257
0.715365689836616,0.0,0.3884771086985616
0.6704331779643693,0.0,0.40606295658068875
0.6704331779643693,0.0,0.40435641981946
0.5983409858979256,0.0,0.42318548310620796
0.5983409858979256,0.0,0.41561046773262283
0.5983409858979256,0.0,0.3888865784752896
0.5983409858979256,0.0,0.40049240034615297
0.6562758880925561,0.0,0.4017903282080309
0.6682131380972196,0.0,0.4148864580495567
0.6682131380972196,0.0,0.4050277206539945
0.6655069753778768,0.0,0.3767518351345565
0.6655069753778768,0.0,0.3371015422617283
0.6655069753778768,0.0,0.3529373250166431
0.5859369771806207,0.0,0.35187623795413
0.5831934118205602,0.0,0.3452158626044465
0.5831934118205602,0.0,0.31695045798283966
0.5737089515438955,0.0,0.3116986710530462
0.6492784566408171,0.0,0.2918011369005925
0.6492784566408171,0.0,0.29126881448845005
0.6542077041991611,0.0,0.29539191227003453
0.6125513596144789,0.0,0.29164800781414113
0.543659508781826,0.0,0.27264798046246796
0.46032528750540336,0.0,0.27736072652077515
0.4346342617164251,0.0,0.2835162319016659
0.4346342617164251,0.0,0.2795252054840045
0.4665060217800434,0.0,0.29108858489539
0.4665060217800434,0.0,0.2942084727883308
