V,W1,W2
0.068240590793454,0.7312241406822915,210.2287099527526,715392.6925475625
0.06761184744094033,0.6071632898405602,280.22720342913124,518894.55089451035
0.06259229283959651,0.6260090138374199,180.27587014250415,521271.0248543126
0.06496358671820984,0.9225073948404134,259.64770197106924,604209.4519990779
0.09767648673428686,1.205759050624957,312.0633046909169,431324.7145375305
0.06462926211181143,1.2194320734664421,288.9006140200445,604886.3442016104
0.03634374837532247,1.037383584928183,237.69470687223674,877493.0002059379
0.03795914956795163,0.6785879650228349,255.4123276274597,615640.0153592721
0.030140228791241206,0.680547740343766,257.4253487876322,629879.3501467643
0.032727335133658435,1.0034606355708018,240.1955652347426,599728.5837134056
0.03767856055230595,0.6241006454600623,257.7056393726721,922022.7459447491
0.041680063336329946,0.36384616139674725,302.27455473023934,1099344.1909689147
0.03553640519835732,0.3097873273261135,349.3938894337464,596689.3740222167
0.034257005203251624,0.17011552919265002,166.91940660911462,699933.8819595401
0.04181211008052209,0.08021150896293726,154.65288979957157,765871.6165743446
0.029290414780756325,0.05482122820621377,286.23782392101765,725384.2672507882
0.030083787426007223,0.04655840415751191,177.26963998913334,582428.8936864553
0.02693786997041154,0.07772527449219654,217.71781123286925,755261.9016998594
0.028208612844809192,0.1455229428373225,200.98403307034022,567676.0113468455
0.02588336706996193,0.1095081021419143,221.51991721571696,830823.71272693
0.015481665143413344,0.08474444087733522,260.1683225776307,670665.1151936209
0.02710290627612591,0.07449016919208909,216.8509620572484,1064368.7266833875
0.03257146662171853,0.0703855088936843,294.61295528047833,793153.4190535932
0.0355051579565394,0.0903824203325708,257.10432467990347,719449.1876664098
0.03740941427116689,0.06152594246917124,279.03764449007383,661114.9171013085
0.026473786059047055,0.07061565836555161,290.95192951321786,662354.5576469838
0.04645191125928286,0.053000857791772826,348.7165666214143,823193.874167733
0.04196884190895267,0.08546354029783673,237.3693031030391,648856.4744506647
0.035435754335292946,0.1082786154128713,290.51629833856,739198.90531098
0.03772847935897224,0.06014344871415076,237.06386483344906,581196.3128235906
0.04107739349344085,0.08942479731374878,300.985275143013,894611.8898075747
0.05144396701805295,0.10598667146221277,237.44056499432546,778692.2949447724
0.06106243487046737,0.14004377018102324,233.55545266459245,730552.8541972641
0.06387133788939377,0.14087048230715085,183.47504954605927,896108.539530603
0.09000565963525818,0.11492070855291149,325.3268141199887,713815.246033407
0.10527041437133576,0.13376791170921792,231.2103097181674,582650.7947622454
0.0757120122218561,0.08854493069380627,272.65574191444557,629762.7263156024
0.04238730822655321,0.06332079825278267,221.49883673610967,750577.449448177
0.030842500060220983,0.04619628204888482,273.2678758533893,1136724.3214592224
0.031290639226150004,0.052388967463267724,342.10631605324454,687729.0504423744
0.025322896789264242,0.0788733598078162,312.8493200554584,673424.9525810794
0.023423633135704006,0.06397645400692102,293.42057831671843,590825.969209906
0.028847297243653654,0.06866917195072289,322.86071786480494,528139.4606037161
0.027768096155109,0.06024623245162321,229.27025447236414,703141.8097404607
0.02497996469547772,0.07293382246520493,206.11687234416334,515053.682480435
0.037916686310342736,0.10072663945543621,242.92323515299364,722570.2463511748
0.03040698106165268,0.09203886384445538,188.13203437076206,742272.9478961958
0.04436414188331459,0.06906131236742528,238.65395115941934,466627.5629906979
0.026091561170064996,0.052920351893800496,228.00433975112574,594532.5136160345
0.03166174236355343,0.051578045029429156,298.12034301379606,862424.5714174476
0.025244270085752637,0.07558693850203901,306.52198361437,669912.4706392629
0.026263903983637375,0.10441944400015357,217.36566711294054,648495.4937049365
0.03617120811761332,0.12543155130572894,213.28422052311734,539404.7009427472
0.037222716809420235,0.084189163270009,247.01936604810007,531575.2043669813
0.035421016068751955,0.05844943625532869,256.66922877283525,641892.2234262767
0.04600063157718899,0.03659538765341935,220.60845367486215,483549.2485896963
0.041629271593590284,0.05625428331905449,234.62976760902234,509225.26721218973
0.04575800112440685,0.06822474315050145,272.62508276907306,780579.2594116441
0.05071818394491377,0.06007734900592385,183.49710315446868,532774.7289654522
0.03498986485764943,0.04633261483072151,189.03315735490355,770038.8931335899
0.04714937804343066,0.0421404536748793,250.91373129375373,803933.6662210012
0.04762585702175016,0.048389286298209336,218.11718496112545,566017.7109423421
0.03331157388202563,0.04328521521019559,250.6522359676729,819945.215961991
0.03278465560221212,0.034762030945030394,253.52224373100148,653188.6186933756
0.02690141812789225,0.062166195759740174,311.3308685080868,788417.2822393688
0.02626087189493536,0.054878116638003446,235.9455931000729,629025.0913029474
0.02297846754767591,0.04621457635383495,254.7172647202386,609820.635086851
0.036586489304255405,0.05178526019447915,244.97806908134876,631115.5026106209
0.030714388514502033,0.042359694683503854,338.7520258328775,854153.0168764417
0.039517236607558785,0.03550986326747221,211.67062382614301,772495.442330743
0.047830172634614934,0.0305224014282355,223.84166048815052,679839.3514454343
0.03930458318360404,0.021130313688267,237.1028773537423,561622.7779859448
0.04506089161031364,0.027712481404483146,211.17015164835044,976832.981566381
0.04526393583992303,0.032121722999065655,293.4891254777088,641300.494029484
0.0434128750669472,0.045882644949062405,208.63900437975983,557923.0600847314
0.04537118177567244,0.031404337574767786,268.86995700793943,887039.0449422348
0.023918934102079438,0.03726313965171271,427.97847903143503,890874.6707386514
0.025326898243941815,0.03276292904918351,225.8966966021019,635746.4662352682
0.025472128556993275,0.028830880393267075,200.87855512272432,870970.220939271
0.02305514226380835,0.036864101233800683,366.955127346644,692771.8705998788
0.025680172233471105,0.030286655278404392,309.59534302622285,544380.1052374507
0.02583480753704773,0.033448343121597945,240.58920367083434,834409.1624125678
0.03282968574562048,0.02794097408679013,184.64680356832275,734578.6623580639
0.06565789399838992,0.04954443724428743,206.72639090330097,866099.6911758909
0.06334832127086706,0.08913586876592391,320.1226612585608,583555.5215057147
0.1152869648839157,0.07295921112018659,215.35391534766288,670873.7639918057
0.1608809678748414,0.14394502998234343,477.52798608033595,723462.1372265031
0.19443486913486818,0.1289185413802476,239.76131449163694,548993.15175467
0.1555610671443575,0.2582534902312783,295.3007894461862,1048857.5352909972
0.1678529108840069,0.23367068729838258,274.211943681301,769808.8291092428
0.17383335474845182,0.3036118479795675,270.73466299365384,897845.3625156931
0.18899639812977576,0.25021961263698994,192.87163444916627,317430.9246013481
0.19889623050960006,0.19560965351686996,291.5705584883663,592560.9475610036
0.1445148538974487,0.19494230664247492,268.69572758483,611113.5701354622
0.1534033190359846,0.09119420948682523,188.6064906423276,876978.9509171994
0.149392478099393,0.16168729946616975,440.9260664116532,633764.351450327
0.1703916275337879,0.1624641469549535,234.51231849209563,537755.061858853
0.25390238891849753,0.11955124849164993,162.76272749024704,677598.7310750779
0.2022536357678667,0.12823969215890124,199.5843302029744,628083.9050767063
0.11256131355204625,0.1593063214112004,236.1700001252939,773503.2379808474
0.08392813001705048,0.20721130133965326,281.99163754097685,870820.86057258
0.06480267067971773,0.24743066866019509,311.7175091913718,1049146.9808934238
0.05560743804777321,0.23902701310870872,343.04335429700984,626995.2686306267
0.04005120611743254,0.3176926479399872,302.9957502445158,523110.9455283233
0.04631891933943313,0.2839551773033588,225.49651211680762,729024.6287833833
0.050042941874776016,0.34386173759149424,284.7104073274869,493740.68701175856
0.033044457284965204,0.3158764799658926,216.7539285363095,760693.7942042251
0.05641477487410809,0.47633873464470533,346.6421154676545,511514.14966286905
0.06658328057876066,0.646671968899659,277.865675132631,730474.1234667958
0.05439140284802678,0.9241439595971322,274.70040698899277,588633.4838793746
0.04563454578347593,0.6859548395418098,261.68830649177016,934712.5720489132
0.03782393611050701,0.46790801355903494,152.6539824344043,446799.93409913464
0.04303783388288355,0.5362868579303551,299.3197473833053,634470.5327988
0.058178447168902137,0.4128691758142117,279.54432150462924,870212.9334699876
0.03506763289006604,0.6183844367293979,262.42662976994563,652575.6007713752
0.026058873799455182,0.5800587211747474,286.62137858503206,566317.2489977048
0.02555145674326629,0.6526397816136578,299.2841604688617,579052.6742525137
0.04291571188439516,0.7303261148367833,224.9037201699456,657174.931889531
0.03451832200852035,0.8584661560051686,241.223463448011,703779.3101949578
0.03367090337023163,0.6373870643684652,289.21122908103257,815424.5242043497
0.021650464016732058,1.0402845632448317,215.08463129038313,650169.2235093595
0.03512924432254927,0.8399094486018992,251.25867675303968,538384.5679159663
0.027399069118046713,0.5937797416739756,234.72081679404278,707523.2507179073
0.03310199754015964,0.7112449314490542,220.4276567203108,1334640.6769261584
0.019132218240198156,0.72422330659487,309.5770786221874,1081676.4488360328
0.038189418683238274,0.6502700766944157,288.2505881436422,1066924.7238989861
0.025411326432613773,0.8238158062452979,261.6458466424579,622340.5046813267
0.023433098607911377,0.7905237653753961,206.62614690684111,763794.859514507
0.02206093771417012,0.46979676145381194,374.7080452650596,1071961.0564900492
0.019552059534974922,0.46597790892231067,273.0834587681902,761641.5507641442
0.01979105071301366,0.3745870587446581,207.1810992318361,912368.740151892
0.02384948522598246,0.29687070403208715,246.64223094644424,892067.2386879036
0.026932308516311763,0.35111095512309765,218.2655859808448,731481.4362036793
0.021129310653646947,0.49169650023693956,294.7022649870085,941931.8418650988
0.01744106974914786,0.36057138854941023,297.62335950199514,636330.3458537913
0.022967369311302867,0.21840878148687662,337.15087106228003,760474.4783027071
0.026807406830602894,0.27902057311731965,272.3782732068641,642563.7384174499
0.03982838585839913,0.4956632206245492,247.62521598293884,607900.3882961393
0.03737714333032161,0.36649117412982096,254.06196383391847,779550.4812252751
0.03835993385358054,0.3703972550893381,322.55966885752485,654094.9913878514
0.03562544772317275,0.28203000131665723,402.2763977948616,584010.1305274552
0.03541798606517554,0.36100678404208864,283.5428301780887,600258.9892965313
0.038645200774655976,0.4114580973770755,215.26076089851855,489008.1539245018
0.03253877208705666,0.356285804658164,282.14993094136474,569905.3699778108
0.023743705243699478,0.39696121962458275,221.74546933091617,667500.934640817
0.02991467903517078,0.3075014681498911,176.47886398293141,718729.5136352183
0.04622190310733595,0.15767668903578366,290.7952826190652,785499.0636296446
0.05441805480351796,0.15438420113432139,282.8346189582545,665280.1340817624
0.032685276583996205,0.12093361072797826,230.9075755682024,808339.6684184896
0.025290313056108373,0.13131913586155786,238.6105877529896,602498.5048844222
0.036466309470005336,0.05244390323583922,246.91518458118176,763564.0115200083
0.038869123947507835,0.04155413309487744,246.75438122778453,932057.7895664189
0.03167145885834712,0.03718862941902489,290.4537015019729,643927.7131685388
0.02225282457185713,0.05563576383752744,244.80569177080662,646917.6994059298
0.0307445220902443,0.03381243085414775,248.98006712186566,656497.2544287351
0.03511939530743994,0.02837603136245135,251.10652426000485,757998.9810712677
0.02749420505327389,0.04570468648205366,226.72998449031513,612124.3695855729
0.05296698361427186,0.04419882525117622,250.1082776063459,634135.7056328491
0.05592204145838973,0.03956110909715983,258.133240906525,680854.2233745215
0.06465065671516472,0.04690312464830308,223.57699684405262,869943.6395238313
0.06842779610893192,0.05151261227958155,203.6531767983405,637417.2679471781
0.07272514236183679,0.04528431905799664,222.60969717693456,804791.9983008702
0.04889685438583431,0.05772869981512637,229.44969925087403,763738.0578522604
0.042991821420465294,0.043081814745799765,320.55987898334325,697080.5995098763
0.052329402075850844,0.03949244107731729,297.77580878444724,1023235.7653129816
0.1035893902652755,0.03841033547269976,240.2062915238883,849795.1764380827
0.11553330364297967,0.024899411508765103,210.70948792963125,820130.7908021095
0.05980766211997276,0.015842459710012045,209.32109289085068,609776.880961844
0.05348917941730159,0.020641761780958664,340.2636707245804,570191.9086984243
0.06419082278591062,0.012624323309169252,221.18482290264623,636747.4360111917
0.0571466660501219,0.013309430612476829,172.1719586261961,656297.1566631215
0.05710701372282344,0.021185572068765996,215.7597049063257,702731.354730204
0.04287619818987755,0.038468047759856384,367.7096348242553,715654.5551758409
0.030549955280342295,0.029466270792225406,253.3611877054848,685680.9364051329
0.03205303831742214,0.027015763071825863,214.9017290231872,625244.764449734
0.02789042192455675,0.032803417695065985,505.6133646944211,688524.2408938323
0.02567216194392298,0.025973657728454173,234.13834249304713,805735.0776044864
0.055789351952880255,0.028673053632444167,398.80595455941636,549368.3125167609
0.07630965816265493,0.05208121593375929,329.2508703466234,767704.6370812174
0.0531843132496656,0.07244768016684883,280.12712666895527,603171.267581282
0.0446443979340049,0.06701209133205634,175.96841643303142,744682.608399563
0.05235545666154252,0.05402426478929512,253.2542519416538,691691.7500250156
0.08886233186646582,0.07222222904328325,250.9338486210786,421011.821531107
0.06561864367115743,0.09051883553957689,222.34511668884457,653038.2605701162
0.06443482012154014,0.10813325231037468,263.5120184868885,499539.5950618079
0.07079012556710569,0.1112548817398058,212.5039996887001,686202.1179932865
0.11498520311575977,0.09264283079226046,291.56131727724886,476717.45594981895
0.07178841414463151,0.056801591669149366,276.29431044976616,611034.719113703
0.06162748502710299,0.06478752301533867,271.1285011173873,556054.8631167246
0.08020916448182734,0.09539619698436974,195.8584673103437,513741.8935765077
0.09465159262118503,0.05996672580174065,303.2202600461493,666948.537531125
0.06779756409651212,0.06951246112054055,257.55095669561524,924992.0161562256
0.057033597186823555,0.08925218971919342,266.89961185291895,632360.0787726453
0.045363445381468526,0.06210820514708686,162.70166028922648,572022.9880954658
0.03529173202896806,0.06677291286940103,230.0838110854018,826625.7408751404
0.03278106744032165,0.06091553638137622,224.6289195971823,524499.6696777706
0.02401594211581967,0.05523618381302912,214.0359285586703,686183.2350792201
0.029857543509061904,0.06414825628801879,280.8169059580836,671731.5256596825
0.02278865099952311,0.13160528932405025,232.27107422031227,530145.8366295671
0.03289455681406256,0.08277822091580897,248.26706527213545,577126.2978984496
0.028003003122307833,0.0986575415693385,233.3851671785035,414932.1251032349
0.03510765203483348,0.09462049081115152,241.19927111873935,778899.8412415141
0.034417123326576926,0.13076853271442987,263.02117320135415,744442.5037714725
0.024882794841809695,0.15121664912995536,272.57726624853075,812897.7470242303
0.031919207529290096,0.21934736784187625,232.5573089821516,749895.5174855189
0.04197436785568189,0.23934445426663192,298.3450081799439,907060.4106087883
0.05048074074913875,0.23099561541813282,300.1708508449295,528388.587771072
0.05363700045025154,0.1211179492273464,206.30764663879998,648872.4157305559
0.03744886497576681,0.10424084344000041,260.0964445806462,467285.1203857789
0.03702588323436902,0.0967980078988382,193.6785316217598,482874.8701132213
0.025672185786239702,0.09127158512672476,290.15109646559614,718743.3504466268
0.02473015996572106,0.1721284280956803,383.87378214990196,1105666.292366081
0.033881713614363936,0.10651172096154153,274.56295995133127,956511.1538599139
0.059628667128825565,0.07095904071535698,264.9404732360699,651486.1345913393
0.06026007156046473,0.10138368457678237,296.1786134345,1119246.8304771804
0.06861507525878957,0.08616588868946069,226.65031249071203,572878.9559613789
0.05621880653841466,0.1069643184123535,305.97769310954254,643904.341397359
0.08301038531696699,0.0689746194020383,224.59186978224486,721776.7398156489
0.0492701046476665,0.083529636564065,312.9726472852593,786196.4719646797
0.05952880297656957,0.05370821475797821,306.41895941769786,910243.6848591926
0.07048135334121917,0.04146531394512873,292.61794778005543,757830.2408617395
0.07464208865569548,0.03129760631194763,222.6711439668511,483261.0011145285
0.0653494821961653,0.036536540925582436,291.98889133773184,750865.6917245929
0.09595258328678999,0.02746709783169558,239.14279461590118,369054.0553493033
0.07956076163794716,0.019890301901484168,230.69008336144483,471688.64915717376
0.08841474922089795,0.0342520699108475,222.53801653491266,718583.6942707946
0.09538431867628276,0.041091059984176156,195.38348676769928,772384.8486549222
0.06422391139808988,0.03713391411284829,207.12307843693364,554635.9747166715
0.06675693850892873,0.04857284365356998,219.43302589186408,899532.2163854851
0.06073758029634473,0.036537118539134765,211.14951347236425,599674.709201628
0.05328935210205315,0.029844074383957687,214.07347210740787,664335.8926296736
0.05964818431031363,0.03229813621649489,300.97687602874066,539330.4905999252
0.07728110439029402,0.023733522792498005,278.0642533764362,678013.5324977983
0.0940068072787832,0.022431246852371352,275.6283319083186,602882.2060870791
0.0814861232300631,0.023280094077331785,289.205408079821,1040777.1160803051
0.04589421161619336,0.030949893647445884,229.79878799588687,754000.5185455065
0.03812033119448948,0.030679189079929826,213.23461079137965,641134.7895392824
0.04200053397176135,0.029355864129703597,186.6423760757821,801107.073587086
0.0609167271528328,0.029754980252218878,234.7108499778124,450378.8537053048
0.03511806592824113,0.023661219149154308,211.79164996560843,660815.0710604468
0.031053319887338303,0.03552117894100938,236.39943117522725,861507.8964853464
0.043074561187742715,0.03629983324057962,247.63748157178583,743803.6832302968
0.03196021526391245,0.04376875619524239,328.907478316012,728822.3682624073
0.029660125272504664,0.06760741833434616,244.45878946999005,980496.4140295706
0.021624251009214387,0.08034360025946113,398.87170660229424,589601.784461105
0.03406417667145759,0.12251477640470285,323.18921379836405,861683.6523419301
0.05506360003887226,0.08148097637570839,296.79134027954484,581801.2657813398
0.07207002612686979,0.07313559068073454,364.82563478847896,439953.17605242576
0.046229088939979464,0.06461337367621604,264.8414207211054,726379.6217898392
0.03392733594159657,0.07234895323862359,235.66095175326953,771389.3238268823
0.046813092419067774,0.04908541354029985,223.73686555408517,586980.9122673637
0.04023017222671931,0.028304752231426634,163.80551927213455,1199665.780674726
0.06304801239629798,0.060594421659950284,271.80774262686583,741167.2618983205
0.11160264366865151,0.05811815239124223,347.35785734416845,760723.1428112779
0.09236017022499425,0.053441654765638696,247.9561170900729,738038.6110130607
0.06278129551839551,0.048947355235545734,263.9949461572866,711183.7697897868
0.04680095823941803,0.04467468487548074,259.1796153621165,1067956.7157121114
0.04051716753768962,0.04767381555575137,285.59692543325826,811886.7750419206
0.05046602119674788,0.03197151374311408,352.236946905327,501824.7801501044
0.03876346588612702,0.030107748907416736,288.40775109478614,644509.1038563164
0.03736720226867955,0.04002333028250621,322.5787718632897,700937.1723221699
0.02969386342480387,0.058998354874137134,235.07471024328603,575129.8543318519
0.018795968139308034,0.08577270501554062,221.27893483852523,903227.0037944075
0.019649569756144715,0.09613878082790918,306.6804691576805,678255.0490741454
0.017526210538483352,0.056825617392206706,304.7124407915319,661873.758043405
0.019247074175228557,0.043833161436948126,267.4772977768657,576698.0827788833
0.01295146754856365,0.044143422419437674,281.9223206236937,664463.3990328165
0.02524100551839989,0.04960581508742897,254.57448148004804,707852.0084888637
0.021278291260572138,0.045799855644020775,350.6291108811647,879357.1040389703
0.017485694452212916,0.06910303055939547,242.80464083902268,623607.1994464858
0.019257820440633663,0.07644243359377936,179.3310444035241,696397.562003784
0.018897231809451867,0.09641585453114858,302.4971554448273,575554.7804385734
0.016386779111228884,0.10305074495966338,233.16782056070062,603146.7812066267
0.026366066529927835,0.11967544697248805,233.01504079276404,685063.3014866018
0.052839562456475586,0.11872437358238466,338.86154283765376,681131.530894057
0.044172014346957826,0.09762287795738227,448.2016592447362,628545.3997769016
0.03348231567179514,0.14345825117486338,194.40676704713098,636913.4655606482
0.05171157017948576,0.22073397350375337,197.16378913138684,637534.0328074676
0.07513130273753335,0.24552541410401335,301.8632259443371,531723.9236121584
0.052558106088783405,0.25160449063229673,213.19675402789585,692449.3838086546
0.058201185865254086,0.2362629276950441,281.650134454199,868690.746655659
0.04212390894189397,0.21210465017538818,319.2140356667093,615775.6853850118
0.04137793568098954,0.15993761699870396,322.19310747870117,756498.6706826079
0.037731726130108424,0.11599643817465347,378.64031262649587,630051.3500777538
0.04787841476892271,0.11111688862359886,304.93913043594205,727229.5823094535
0.04476881193439322,0.16519048127311045,275.10119595183386,855954.6784540222
0.035873701309378406,0.18861480462753474,302.93238435273264,830075.2433704311
0.059457535101361814,0.17715117933167104,269.96599659369167,512520.56481887953
0.0362210019791536,0.18614058519331567,176.631625559858,798770.3827094467
0.04315188109945638,0.12290693382563539,242.89102607425787,622094.3518527667
0.03560055685318148,0.17523483939986448,193.7883624931475,586650.0753837152
0.05917563371891014,0.13711982129366626,287.15134185656206,582152.397427436
0.08346488324432423,0.21011213360110947,316.5773850866363,539778.8174489338
0.15246700625293444,0.12665769866730467,318.67540965352015,476482.8195797016
0.11468947247789973,0.1380856043862128,198.43920125832904,766104.6710828544
0.16518884615736357,0.08426270230113495,321.62372860690067,663257.925584133
0.2314669419565351,0.08139072110314441,229.6924656546192,724355.1609463438
0.2738131082109733,0.09118438538739582,247.75251493107575,482741.6412186602
0.20680019842508504,0.07918885666649361,189.07386289226199,667625.2100739642
0.14704581063248112,0.07653761090139358,304.45055923414327,756903.7902738177
0.13683827943065713,0.06043611228311788,340.8242625337972,922892.7804675753
0.07079740745753725,0.07782545929599484,242.04178016104083,590126.9914795128
0.05239976945010023,0.04794344248878919,270.63731847485167,798692.275270862
0.05901850759274552,0.0350025452665227,388.60837466148774,686677.5930373888
0.033639911717901906,0.043045880228865255,272.45801871209756,653164.0838835036
0.060875058138229576,0.045387410464674365,256.7512931055979,1048178.7535073031
0.04774299320765075,0.02994365269029915,354.13474570052443,905617.9898799101
0.025550149100758077,0.04867319719793448,311.95005827702613,674011.6453479546
0.01434044494384349,0.05006322666063455,264.33872484669763,647379.7204980105
0.02523514276279245,0.04622229753623518,256.515951537892,701320.3131627783
0.021873034763073868,0.0507108486261156,284.9257729560089,736485.4086344698
0.044903646112641575,0.038015129589749716,253.37381436209202,546764.7642659205
0.03444643699365753,0.03744760447584363,226.02397557708053,539359.0263152361
0.06379203082027322,0.037902329291558706,237.60440532099182,609164.2532333834
0.07905394568805318,0.061002734987023584,177.16664933601302,552984.2425182273
0.0829575442899172,0.10592142431553082,432.5239830639001,624547.9476222622
0.06641886353225324,0.07442259725574664,320.05999993436615,576469.1256210154
0.03539514594795293,0.06695665574595137,242.37940458350496,635903.5547840154
0.040463617763334306,0.06158496930170997,221.7426549524264,519969.1723393469
0.05642002340981363,0.06529864961587015,278.1038204883408,582387.2089595217
0.04450689183958881,0.06442183783017648,293.51837246500367,858562.8214358679
0.03079716444165664,0.07825302840429758,252.83931737547633,924181.8683164722
0.02441500069738165,0.05643568131662302,202.1253145682527,826703.2784669369
0.01912263517734761,0.0715317290469892,247.67470293076298,811926.0463201668
0.02016016685206111,0.07052665979042837,207.93718863064535,726824.3160659223
0.025798989604755424,0.04497964216701767,241.255862227988,1361975.5858292289
0.032742347634607795,0.09273095756690213,193.098403135971,764836.2060238274
0.02535980598148972,0.12797241206545443,254.85962892600992,590591.3586215469
0.025153113858526407,0.10349363335387955,337.3753178887792,841479.2299421971
0.028492888865958712,0.1347692739644012,222.45654730761083,544728.6444341566
0.054837371153071884,0.14010952485333267,329.6762150034017,706413.5692732368
0.06962871420318102,0.10648317819663047,324.9044157677865,826149.6804572493
0.05837326767494363,0.050737114180883794,261.43280099210045,823075.5970168492
0.06238737555271507,0.0626103458951258,257.5121901308301,623024.3348299994
0.06708419591934986,0.12335957690954284,410.2792634630994,1332447.89769528
0.05735708737339433,0.10591855841605696,263.93117131936646,843512.9402401852
0.05968745232101464,0.07018360236314374,218.25808092727877,553162.8964787505
0.07533181683206563,0.07182386717684207,233.49699835614615,717254.6487151089
0.061128165884119845,0.07853887843245067,265.1848715618774,639876.5026657816
0.05951220981781735,0.09390794934794712,261.7415630736723,790524.4577853704
0.042731331621441826,0.08138058784353115,237.30680165448615,985246.1895273725
0.039423534938559636,0.08171810308237226,270.2870406869028,758736.7071439027
0.07140348675557232,0.07438568712364493,398.6128391312178,695684.6775992723
0.10420627397835901,0.06801860845437072,271.1286105890328,626002.2132452833
0.11171943676980836,0.11885237742831367,208.96003104269008,873673.0588783401
0.2018876813677556,0.09246290643577944,242.18318447812172,726455.6465775167
0.1813195779450881,0.0873117206589475,199.99201801442544,873157.2713601525
0.19052679482587578,0.0881519419018363,215.7427171043272,1057392.1994594822
0.22051417060468886,0.07140711768405635,252.91166199248323,676020.3700411809
0.13764883476086942,0.05338308163203166,326.5585693433523,619956.306058975
0.1778821408790158,0.05889399905316598,244.71148425659518,774789.3630598561
0.2529700127758502,0.040647783197688254,214.10233774389684,652612.491459905
0.26754097718724684,0.04136256853968591,358.54686262527923,1082622.7124441823
0.3924619378298606,0.0605609046824368,218.2774832802197,894812.7673615247
0.4733843585977563,0.0772965864576427,274.774956800146,772054.7230256088
0.37409362568953936,0.053038019344533525,185.3662430366902,613936.8450082899
0.44521904251427435,0.08804693803705614,296.98729591425615,734472.2653469766
0.8405590803498123,0.07259565285761083,437.5966199674785,885281.9610208552
0.8325557451641582,0.07141390065698422,299.00306936139197,806759.1286802638
1.0033347272763888,0.07246541901070983,457.330999656336,653828.4052201308
0.5798429549701606,0.08318304227954515,243.86834185469894,719639.0451709842
0.7022866348161547,0.04664454808800119,248.87999897350835,619973.2790289883
0.584959692510972,0.07701690672685549,199.7516304200791,670983.2594005569
0.5048860080628532,0.06993052545128918,256.2282360541196,638575.979681188
0.5489411268586623,0.06027911807804179,236.89048664574884,552192.671549513
0.43988763023255717,0.04044263093072773,299.78079003979116,560903.1579928488
0.3921625358651599,0.04188276257765228,226.37687600680843,834682.1195287677
0.3686225432955164,0.0434045998113846,205.8038974951081,1195834.9643260294
0.41406130996611623,0.03310074607066398,209.72397368755568,855586.9810211007
0.2497146310892927,0.03994675404027268,195.21384573418644,770504.7123933816
0.22985917047572824,0.0347800048684643,294.1411060364682,750617.4414655057
0.15669537259575636,0.03179076087189273,220.68696701371178,571351.6248765414
0.13549885789766314,0.019955654059393656,202.54717814999603,683408.0302944868
0.09275641614582919,0.0338433878917133,368.057735400192,626833.1157359721
0.06212791494671931,0.03456321658259303,232.3295021541176,870929.5259544896
0.07359721579873427,0.04486214575950094,215.76140774239082,669254.0310157557
0.03863146273506656,0.0517292411602197,315.79163836296635,631739.2862163212
0.04598539671076668,0.04391397535674032,181.3949023762935,824215.7608322066
0.054708828930641516,0.041427480678745236,333.73648253257005,718608.6625152412
0.057922801165797504,0.037360506694410274,193.1785726607863,611648.0869589048
0.0810487348657711,0.02236462254196551,232.62101164523676,589362.4973612789
0.07625334717928833,0.018965366412132086,248.1214698761858,706159.0914808707
0.04129249744841058,0.02470359399542733,222.46324485145857,638325.2178056918
0.033562615493916585,0.027507479723465178,245.10773788782916,602443.1546233048
0.030504119699693875,0.037419248183466404,189.9622446354945,835062.1754987614
0.04101713330234549,0.04168963580050372,324.87594704286414,699062.2617114172
0.03203902639212361,0.037106794922273645,377.282542860431,755984.2446776233
0.02879540543306123,0.026481224349800304,304.35040721469335,671495.7883132545
0.013651287573677189,0.01642994418542678,332.10289509164346,551286.1332808998
0.019355408764136196,0.01245975526728869,206.63060572885354,836240.8288082187
0.014854525730736525,0.020518458245953053,237.13967872241076,857891.587677832
0.013299666176084425,0.016956386659991145,183.93694850759337,712392.5020929924
0.016526558784372668,0.02627751310091979,202.29138397731646,581995.3551101616
0.016012279540024696,0.02587589993262611,339.98259189303917,732632.2579876238
0.010805817909836478,0.03131193484342557,379.6467940354455,807975.2721743818
0.01123950505418589,0.03912651504486698,319.1391323476272,732672.1444559011
0.009645798504089859,0.07413460692010408,288.4932787645998,948322.7077087248
0.011820171332955839,0.040385465765975175,300.89137900554334,900421.2844708194
0.01024415399170732,0.0772110686268647,234.15647670616886,838022.4152472372
0.014304319875948908,0.09854195373816448,235.78563033636843,910310.1888292731
0.01181913443899464,0.09403257156244813,189.96577408158362,560860.5193572151
0.022913589411092426,0.07150893322560249,333.38571884358953,539526.9994087224
0.01934316775941976,0.07751252446458433,283.2535146193973,594862.3002237079
0.015764003282290523,0.08789628828240989,233.7557433533468,673482.0010639472
0.023251165679445126,0.07790076102113515,278.722773587435,888429.6110890707
0.0285494987216532,0.07653783545567827,274.8944821212444,763815.6944554889
0.028949646938024744,0.07290549068211499,240.52128423935736,1004400.7963575929
0.061005826808678706,0.06535199302025327,234.08846831077622,883721.4201128267
0.0657540070132461,0.07472035159603156,276.5368994440507,594834.283878339
0.056207788629686846,0.04767385921928545,325.8333328946209,569437.5802689987
0.06911912344232796,0.05406073328575739,244.0674467755389,742039.8566586693
0.07170008351457459,0.03439035490638917,243.31157378125292,777609.3440132673
0.06721035053753092,0.049123383260714124,236.71614776794087,743999.7230167966
