nu,scale,W
3.0,3.695761221057318,0.10251529263077384
3.0,3.694548519925881,0.10001696855635511
3.0,3.784687484517033,0.10486097823900895
3.0,3.857820942081582,0.10762947977158836
3.0,3.5688649280559117,0.09991966954779932
3.0,3.6904178371954233,0.10103498198030687
3.0,3.4697085647905417,0.10477478750193334
3.0,3.5910747858813625,0.11108500949999553
3.0,3.7112507033327464,0.09791618332260744
3.0,3.566772206053414,0.09785928233673297
3.0,3.632922056173813,0.10429128070043182
3.0,3.6929341263096935,0.10862915179818684
3.0,3.8445498129878604,0.10131656367969655
3.0,3.702579777335999,0.09543990874762717
3.0,3.6218267804155344,0.0926742684069295
3.0,3.7751100950824052,0.0988840487399685
3.0,3.884820583321736,0.10589640894693692
3.0,3.9109207960240675,0.10819504579028764
3.0,3.776235138849984,0.10193381539967934
3.0,3.7343313589175384,0.11911498926758961
3.0,3.629188989304781,0.11800536749382365
3.0,3.5858270817861704,0.11349403690453344
3.0,3.427817914327141,0.09680324312084394
3.0,3.608164362038816,0.11073181782651426
3.0,3.7409041956909315,0.10758618196227375
3.0,3.6549638503419604,0.10669461318303666
3.0,3.869266896145638,0.0997446401331134
3.0,3.566378423150035,0.10355116766010852
3.0,3.6202239380480257,0.09687446199890858
3.0,3.6040244658443643,0.10076293388733222
3.0,3.9583680607143905,0.10768156581392307
3.0,3.6974124891248143,0.10087363362940109
3.0,3.886833260940782,0.10347800406817086
3.0,3.9847301007448723,0.10072505125123885
3.0,3.7667002001061083,0.11332652763878134
3.0,3.4560048796907634,0.08841685235766215
3.0,3.7680373345193168,0.11189426781854113
3.0,3.5022348318890146,0.1007344642156811
3.0,3.75143086694819,0.10505076609595655
3.0,3.6796044387090956,0.1021229301942649
3.0,3.809420988211585,0.10421829015406095
3.0,3.588213393979874,0.09797300388322955
3.0,3.6789309219799424,0.10698537852614848
3.0,3.6866273032661905,0.10697508496598991
3.0,3.633202176547384,0.1003264722811353
3.0,3.929274192813387,0.10335539563215865
3.0,3.6181208502251345,0.09017384838876882
3.0,3.5436248456146378,0.09809711774659692
3.0,3.9546843523687016,0.11060833845498959
3.0,3.5953210748375555,0.10813778476165581
3.0,3.8379169033510356,0.09590165931428368
3.0,3.788244319899827,0.10631239319018843
3.0,4.0316819944990305,0.09703202785211011
3.0,3.693416905880746,0.08920194434400074
3.0,3.7220270926589856,0.10028147540509089
3.0,3.771363910445815,0.10614269564665194
3.0,3.5921997642208234,0.09253088528115731
3.0,3.912112217836131,0.09018550152724115
3.0,3.6227101868597775,0.10531270093895916
3.0,3.821436341962042,0.09633465808488086
3.0,3.808748567679344,0.08270459812537985
3.0,3.67769305066702,0.10454856544018742
3.0,3.715421079278023,0.10995017390294233
3.0,3.856425498059643,0.09918656585886958
3.0,3.898452643309575,0.10631021401876506
3.0,3.5056062996216504,0.10934630403522087
3.0,3.9078259526223924,0.10148509457248975
3.0,3.9159821048270285,0.09812471482873537
3.0,3.787522344694721,0.1046916484900365
3.0,3.8674246154269913,0.09730261348602344
3.0,3.5965465258025953,0.09740659673176899
3.0,3.5736087111553543,0.09495785828370285
3.0,3.4571451947017002,0.106044351123518
3.0,3.6719515254981068,0.10152433596192074
3.0,3.6915370540808903,0.1115557291067098
3.0,3.648179681618597,0.10256249349474356
3.0,3.5693442697267996,0.10325559168869312
3.0,3.4948041938779286,0.10417145267362851
3.0,3.8732660724582564,0.09363496667836052
3.0,3.636766077497241,0.09544565513478385
3.0,3.831203867584992,0.105052848512568
3.0,3.755091880997557,0.1014447967754296
3.0,3.7234461840778272,0.09841836435249947
3.0,3.711863467099636,0.11053616075060538
3.0,3.643378158381389,0.10390186663122448
3.0,3.6404646355657344,0.10914652842756559
3.0,3.8774684809048896,0.1052428518112781
3.0,3.654698226021403,0.11589407038570838
3.0,3.753086429660458,0.10377826580452726
3.0,3.673160219803166,0.10133732280764532
3.0,3.7986949982205522,0.09058832374525125
3.0,3.584825410636778,0.10480851319106475
3.0,3.853460831370068,0.11138989502611467
3.0,3.705431205083491,0.09723886832878757
3.0,3.5341637043363296,0.0989044878025768
3.0,3.503945411848974,0.09742514252003331
3.0,3.784803654358849,0.11613659876330247
3.0,3.916829024895907,0.109876588792936
3.0,3.6860475609367667,0.10521904075876397
3.0,3.329158871537547,0.10022840853857597
3.0,4.068712238993521,0.09224948005894908
3.0,3.5425563824838764,0.09328401089457138
3.0,3.719344115486595,0.10653437656038192
3.0,3.6681340934236,0.10846003289797389
3.0,3.9228679215539053,0.10537652931691781
3.0,3.6694672122303547,0.10299108402075567
3.0,3.6278996071274814,0.1129042825229131
3.0,3.6935942168162064,0.09821967940513919
3.0,3.839356969654393,0.10446967251765238
3.0,3.8988003423507904,0.0988925095416144
3.0,3.586166126549908,0.11582127255616115
3.0,3.8545421043215677,0.09648236349459176
3.0,3.6240822801757657,0.10218787746522219
3.0,3.88320539606892,0.10065916802246516
3.0,3.8176385079410995,0.0951174008154211
3.0,3.7430477993763045,0.09735697574570662
3.0,3.6451413198532245,0.10487536373436648
3.0,3.7121051581449613,0.09442890685716598
3.0,3.6298776276554223,0.10051841582328679
3.0,3.6982218651836694,0.09351129430347342
3.0,3.7910314444888504,0.10446848908189961
3.0,3.9023356182585323,0.0960425378576124
3.0,3.732536906693427,0.10131697741702812
3.0,3.4967287160050264,0.10885542729410731
3.0,3.488492103488215,0.10664905902987355
3.0,3.7276880008416398,0.11032669547650821
3.0,3.8516198556040284,0.10456599314834997
3.0,3.9067978636892464,0.1078863638573965
3.0,3.9208431067083236,0.1007571525469366
3.0,3.65605033895981,0.11789292104941522
3.0,3.7420961547693605,0.09227230629338694
3.0,3.4873630521612013,0.10201753931328642
3.0,3.8230972024014727,0.10698174244912478
3.0,3.9383034847601612,0.09786784762832729
3.0,3.8274756454865324,0.10445876135025228
3.0,3.6651469604664353,0.10240751357224043
3.0,3.8768128533788078,0.10650604636140064
3.0,3.7887639831397513,0.09868685118383828
3.0,3.773070887506073,0.10604011877863831
3.0,3.633021507727088,0.1014688469066626
3.0,3.6289704713327375,0.09195742318565447
3.0,3.6424802750298086,0.11701421052493993
3.0,3.6294567994117823,0.10313460351621577
3.0,3.8626603967490927,0.09398322250291595
3.0,3.5798737351561623,0.09711010647897045
3.0,3.8135996124135687,0.10689701515624576
3.0,3.6494477215507746,0.0953987513995508
3.0,3.6579010583579934,0.11448340730725089
3.0,3.9061629275658762,0.10045609315469474
3.0,3.5693567424274577,0.10840531538204205
3.0,3.7295948218476886,0.10341722094671423
3.0,3.774672324926133,0.0997401988890757
3.0,3.8418871120305362,0.1086110372513374
3.0,3.6934916093748393,0.10601908119215953
3.0,3.802380017413408,0.11982727176671981
3.0,3.568988226121084,0.09429031800850925
3.0,3.838764369455066,0.10570063033788589
3.0,3.705859788392908,0.11147393479244343
3.0,3.683464288671376,0.11166875616368585
3.0,3.7933526402408875,0.09455702540589785
3.0,3.9582315766159666,0.10271099505721848
3.0,3.4739285555818045,0.1008368822741439
3.0,4.04379743943012,0.10196550344363552
3.0,3.7789304162312765,0.0993742993632267
3.0,3.607534885345877,0.09625346518680364
3.0,3.6015087820550233,0.09689459635734303
3.0,3.849586337981788,0.10400456563044311
3.0,3.693851085449496,0.11720300735853638
3.0,3.7518749521522596,0.1025110495465453
3.0,3.9732646412075834,0.10413797104000122
3.0,3.6764931587209713,0.1024549457952386
3.0,3.7401068445963155,0.08999975709964013
3.0,3.9424571234564745,0.11059263994286248
3.0,3.6740001921998635,0.09139903050453418
3.0,3.861660570059946,0.0994978574946632
3.0,3.885929456233843,0.09795869866941082
3.0,3.640632237423629,0.10753333804869636
3.0,3.8179989646916943,0.10014590551303426
3.0,3.701076895511172,0.09895888555231222
3.0,3.7087616961853507,0.09950631680819644
3.0,3.9513321029531134,0.09405913436128682
3.0,3.7849956000928136,0.10252020605930726
3.0,3.6390466205886396,0.10384141746209952
3.0,3.5646925384730377,0.10015118352146976
3.0,3.610324019639744,0.1079863261866152
3.0,3.562697516914126,0.10377619152748714
3.0,3.743656083728828,0.10097122782143601
3.0,3.737484268573033,0.10182187589874138
3.0,3.831259515742387,0.09960254385023128
3.0,3.862185575238713,0.09637669872809682
3.0,3.462067710335734,0.09793857423138452
3.0,3.919463913561417,0.10741994172211691
3.0,3.635534068282857,0.10229140851988136
3.0,4.033601264851131,0.10135175033781449
3.0,3.825229783391648,0.10206739456828377
3.0,3.8833610671814305,0.10967517343192858
3.0,3.6521773582696406,0.10511851448851282
3.0,3.827343086597327,0.09620540469976621
3.0,3.931466117643738,0.1001427047817026
3.0,3.8442859489461645,0.09717745593172078
3.0,3.6942991382304666,0.10384453038693034
3.0,3.758077961593716,0.10283357435463764
3.0,3.783897298628471,0.09817212731034233
3.0,3.9244623950121653,0.09760066903233917
3.0,3.5538259864273978,0.09842389195390605
3.0,3.7279663469796467,0.09043811250435892
3.0,3.750435241171995,0.0999725071880083
3.0,3.811625248038267,0.091472124662814
3.0,3.6982988978074705,0.10107585860657436
3.0,3.6427013422657377,0.10692521484369766
3.0,3.9531234437753913,0.09183399100575917
3.0,3.625639436685701,0.1045887912464178
3.0,4.014947939144725,0.09752927551899404
3.0,3.7151489376437503,0.09645932043019301
3.0,3.7673587214294058,0.11008476143229254
3.0,3.604942773415148,0.1049542168017463
3.0,3.6884209770102965,0.10971581344438765
3.0,3.851604878923881,0.11242600951953777
3.0,3.727615001974119,0.09716592384356539
3.0,3.839334379547992,0.1055622254242258
3.0,3.7304271720505073,0.10944598091343442
3.0,3.7703765994586664,0.10824442260421362
3.0,3.702172057901156,0.10787137655160053
3.0,3.5036217336779916,0.11531811314420266
3.0,3.8527274785347747,0.10278984524916143
3.0,3.7220442245954644,0.10269563455954948
3.0,3.5596613268147106,0.09729423156478781
3.0,3.71025466447186,0.09530817142947119
3.0,3.8398676997546817,0.10746629446957894
3.0,3.85705596912442,0.11139129304350222
3.0,3.632387900813632,0.09803755459849381
3.0,3.777565034117267,0.10453246936247389
3.0,3.564831655061985,0.1144682815361036
3.0,3.9299960063265744,0.1051335836211203
3.0,3.69545355895747,0.09656561772605127
3.0,3.718243555187714,0.10422653183184938
3.0,3.6999008562780626,0.10565855894380395
3.0,3.7148006371876754,0.10614283927990623
3.0,3.8962277050132776,0.1082876983838706
3.0,3.698413089146116,0.10577627932799237
3.0,3.6948189006835928,0.09411552966355632
3.0,3.5929373887417078,0.09075891078479362
3.0,3.7779099701188446,0.10357276633594034
3.0,3.509521097604039,0.10001894524056881
3.0,3.6801630556454477,0.09426395113752874
3.0,3.928046019492723,0.11075389030525222
3.0,3.805934021811908,0.09989638363194052
3.0,3.7256936298163206,0.09712506153662648
3.0,3.577074896148649,0.11997706627118063
3.0,3.6932166260693946,0.10464869822243628
3.0,3.76142909216805,0.10363299394678765
3.0,3.722815010416096,0.10183015727866888
3.0,3.799704362633463,0.10113356886844858
3.0,3.5466322197642914,0.09839391694456422
3.0,3.7337973027673894,0.10186494872353363
3.0,3.614694008028568,0.09811982270708065
3.0,3.8511302816600264,0.09766750083693312
3.0,3.5580587473736185,0.10000452161510512
3.0,3.8504106934354474,0.10823645269209224
3.0,3.705583580747124,0.09764364786938852
3.0,3.7228609346005173,0.10299705425952982
3.0,3.620480273197671,0.10936241732336392
3.0,3.8052321760983037,0.09581914427658843
3.0,3.7816291114332707,0.10281913233792028
3.0,3.712864635688785,0.10431495518159489
3.0,3.845007884356424,0.09819982397226938
3.0,3.595214915584585,0.10027474399792842
3.0,3.6313877986670673,0.09456792382697063
3.0,3.8436295112353323,0.10262900241589003
3.0,3.702128688293566,0.09491389994084919
3.0,3.5986097927174763,0.09843541046406762
3.0,3.958524511508769,0.10159712093370293
3.0,3.723723409986402,0.11538806473607519
3.0,3.865509668778559,0.1120874109888818
3.0,3.8006184746533047,0.09726524670954823
3.0,3.6872119032056307,0.09694381452965917
3.0,3.744441302738153,0.11372086766369005
3.0,3.508366193618855,0.11153069682524247
3.0,3.508836099625883,0.09499065171605597
3.0,3.5371651958263746,0.09874839999066877
3.0,3.67314936059474,0.09144650038212548
3.0,3.8722715606905926,0.10615417197939779
3.0,3.4156908415175082,0.09368969195584473
3.0,3.5884439911656494,0.10037033616246607
3.0,3.60851056631863,0.1046956201124094
3.0,3.697084551440876,0.1036317384858008
3.0,3.6356957724159518,0.1047520858205158
3.0,3.52023058154126,0.10279280570463444
3.0,3.777710310935069,0.0970258192517628
3.0,3.510864849610933,0.10446150840028956
3.0,3.626634464693508,0.10458542330609362
3.0,3.681814091094045,0.10424336580563276
3.0,3.8469716148338517,0.10453732268552679
3.0,3.7227342890100297,0.10136731774626004
3.0,3.7639390423252737,0.09877782268991045
3.0,3.751206418124411,0.10538413344863058
3.0,3.7628215173257207,0.10131369895140652
3.0,3.5595485266728284,0.10033842862403072
3.0,3.7398119427406655,0.10150176915158184
3.0,3.838872805443573,0.09953387033611398
3.0,3.6992789536786943,0.09656065039437871
3.0,3.8416993374504993,0.11148822702381912
3.0,3.8517952471532593,0.09550652010743683
3.0,3.5305134558257962,0.10142521898848607
3.0,3.9573960030903295,0.10120376795631267
3.0,3.698088408788986,0.10141169136222965
3.0,3.7705925958995974,0.10851302799669164
3.0,3.931765497265547,0.10220278924642322
3.0,3.753802876443509,0.10040589400575946
3.0,3.7787545114209706,0.09214567714637663
3.0,3.771852028840327,0.09739830567388749
3.0,3.885527938606455,0.11601518740154862
3.0,3.495438041865168,0.10558509322855122
3.0,3.8941090092678357,0.09713541526745606
3.0,3.934347069985233,0.09789349650978386
3.0,3.798075968480713,0.10514506950221786
3.0,3.6744371932676723,0.1025129664462698
3.0,3.4565666392119287,0.10061286763956226
3.0,3.9400302137996808,0.0916701422429076
3.0,3.511250280289441,0.09374926574779648
3.0,3.7078048136249113,0.09008208212842057
3.0,3.590364339700451,0.09489575017136956
3.0,3.8435870082366104,0.11045287978166952
3.0,3.9982693385554997,0.09658152106197296
3.0,3.613383872813146,0.09859037752911504
3.0,3.77803749088557,0.10629930382588881
3.0,3.804570630722172,0.09906355850015458
3.0,3.636855044893996,0.09965439305954965
3.0,3.661206065907434,0.09549586878969034
3.0,3.5411302779714005,0.10372878570756366
3.0,3.722660375416842,0.10210609965533628
3.0,3.7818337836325955,0.10215131440393033
3.0,4.0649205339438055,0.09389301099563706
3.0,3.595717511688965,0.10085079070291636
3.0,3.609213194996061,0.0947351786809172
3.0,3.9707769172416096,0.1013094431829305
3.0,3.7308603658257753,0.1109202374103832
3.0,3.7313425156153137,0.10596894402527715
3.0,3.4117553297027094,0.09866621425653578
3.0,3.6690855649382073,0.1105543938497695
3.0,3.551149166660344,0.10619275544183639
3.0,3.720057027230949,0.09472236775610773
3.0,3.840555577701713,0.09667314207398872
3.0,3.6800446234166,0.11086586567716147
3.0,3.8575948764274193,0.11945135316675248
3.0,3.8042936925210693,0.09909877857427118
3.0,3.61543226025205,0.1130241927425106
3.0,3.701802844937337,0.09985155169067297
3.0,3.5326576820742983,0.09324001063819172
3.0,3.6530884091812905,0.09852480314745045
3.0,3.565009852798296,0.09547410106077346
3.0,3.7344884680689963,0.09088143668148713
3.0,3.6498517328819866,0.10162614781476507
3.0,3.725984048698533,0.1043976987772236
3.0,3.764038884157632,0.09618305034699358
3.0,3.5941662295334225,0.09233257225667692
3.0,3.5780384995954626,0.10435295495144878
3.0,3.704887753200702,0.11717433477527209
3.0,3.8111337647085146,0.11760945964630828
3.0,3.7997825538340266,0.0987652680408911
3.0,3.853918010611104,0.09934180385518811
3.0,3.7700173461429167,0.10717443212406227
3.0,3.815790998610201,0.10184984592002824
3.0,3.5462984061167027,0.09918893756830921
3.0,3.696415636264126,0.10090719350423287
3.0,3.9766433395519885,0.10637815676876074
3.0,3.690916059839489,0.09436730125613575
3.0,3.694963584649397,0.10738800810211963
3.0,3.8524542460277993,0.09852881834439055
3.0,3.595869679018771,0.09575042984634433
3.0,3.6535250498170098,0.10133883382896774
3.0,3.5793569343996263,0.09913777459251125
3.0,3.7639000778940384,0.10185367197324108
3.0,3.7087109998940146,0.09761218379693269
3.0,3.760883810144951,0.10854067572232826
3.0,3.5454735572337954,0.11193088674251168
3.0,3.828264133819207,0.09770072614332433
3.0,3.617438814535097,0.11565143166622144
3.0,3.9456639735085615,0.11149762220480311
3.0,3.4547226341837356,0.09916573553882475
3.0,3.7416393031033857,0.10397076673789298
3.0,3.8291384858039392,0.11415550410530931
3.0,3.8059946298884375,0.10366032306387794
3.0,3.602996538828394,0.10285246670613168
3.0,3.6881806508458466,0.1010406052057665
3.0,3.637584553535595,0.0979828341092931
3.0,3.5471335324257467,0.10470140938071507
3.0,3.4638515176372118,0.1021440028417092
3.0,3.6876309951772135,0.10792157526555946
3.0,3.6317389037747385,0.09806668912444579
3.0,3.8232207704462278,0.1034516962477833
3.0,3.623686089087109,0.09930703009881203
3.0,3.6049479911797753,0.1059194347927614
3.0,3.6581370986887722,0.09953379972453828
3.0,3.7021421754030124,0.09936243049172054
3.0,3.9547942091928348,0.10699445183443343
3.0,3.821763487015308,0.09918781431041167
3.0,3.8357405314359423,0.10512919015848138
3.0,3.5855361091671774,0.10992932596640133
3.0,4.081762353565166,0.11062770557730225
3.0,3.889728229927412,0.09995709682624943
3.0,3.839944092410933,0.11149338057809166
3.0,3.4661132333543145,0.1043044677694321
3.0,3.916158499670107,0.10446612591780353
3.0,3.6547105032840945,0.10006769051799061
3.0,3.8644172855501444,0.10364605207679317
3.0,3.728955397745645,0.10124171584247885
3.0,3.6398338744404755,0.10139945591701514
3.0,3.946044989105994,0.10059655094872069
3.0,3.7291451951247683,0.09730953961191686
3.0,3.698801980251473,0.10641029567808696
3.0,3.736597633029029,0.10611228700842026
3.0,3.615829746272454,0.11174166553235515
3.0,3.9781494285825567,0.11943705407921364
3.0,3.916820406969271,0.10255662660904837
3.0,3.4565727189046997,0.10500774006763203
3.0,3.6913123157924423,0.10424104634455986
3.0,3.640275265786966,0.10135995036785035
3.0,3.8264579565085617,0.09889417493967038
3.0,3.6214434145752805,0.09705746845829195
3.0,3.9998481274121307,0.0990853479489002
3.0,3.8204462474873884,0.1024247513361375
3.0,3.7092998927145366,0.10121738872302677
3.0,3.562839778653363,0.10207988269482343
3.0,3.8832381082943597,0.10186768778609397
3.0,3.567775549775091,0.10427143788191809
3.0,3.5804496880489047,0.10963163462190822
3.0,3.6552568850567173,0.10641222888405961
3.0,3.4965571961400537,0.10330693264557149
3.0,3.7306469679575396,0.10645817341791762
3.0,3.8064467730595077,0.10962618263081998
3.0,3.706825018818431,0.09137155669785434
3.0,3.7081071044908995,0.08560427012716786
3.0,3.821375615540782,0.10029077938767515
3.0,3.641462346477884,0.09777648199953135
3.0,3.8839890045012395,0.09397056036105488
3.0,3.6335127846205277,0.10143525808895748
3.0,3.8565117689601065,0.09939765582482865
3.0,3.6205099707010144,0.10204366897515954
3.0,3.5738422597901,0.1044080922893061
3.0,3.6132355185201797,0.10069217687496453
3.0,3.925260683300321,0.09591942169952923
3.0,3.983172083963775,0.10210046795909804
3.0,3.895433941570407,0.0978812321867806
3.0,3.651228203772128,0.09169992165335673
3.0,4.062721414567695,0.10224796314867071
3.0,3.963949301175912,0.1068703138562197
3.0,3.7478045739732972,0.09443401177914015
3.0,3.6944318650011936,0.09611592951436394
3.0,3.8781959059923854,0.11378046702307648
3.0,3.5221953418604213,0.1103930333142604
3.0,3.8789296923677323,0.10252890864852555
3.0,3.683394410154677,0.0864434172175678
3.0,3.5133324814271636,0.10020634954633235
3.0,3.830468818217713,0.09491051425836387
3.0,3.655749648227965,0.10185315439509764
3.0,3.84019207790415,0.11773484899777482
3.0,3.6018828411326695,0.1070230468154937
3.0,3.8868228597810504,0.09051764302036458
3.0,3.78246838569806,0.10413089262925222
3.0,3.6185250002809406,0.10257732389744519
3.0,3.561199914687065,0.09850261992152637
3.0,3.6163227116098677,0.10628089207556983
3.0,3.9901844335713132,0.1043328428962975
3.0,3.770818471210909,0.10291186692825406
3.0,3.564828168817224,0.10167737964550798
3.0,3.7718847494164587,0.09994360340941601
3.0,3.649280525568946,0.1044082360888109
3.0,3.6859118000769993,0.10030738399729043
3.0,3.959937238333346,0.10389205865725396
3.0,3.9506935834690498,0.10029021463950843
3.0,3.825011151016475,0.09749224616197547
3.0,3.7640776546427577,0.10468996219020199
3.0,3.622203211463763,0.1038034226572663
3.0,3.821810467877613,0.09649977270701532
3.0,3.781836283632918,0.1070530415913314
3.0,3.6154748794658413,0.10333496545352008
3.0,3.8045852910745372,0.09673766430977543
3.0,3.734726831569546,0.10262578573225631
3.0,3.7570835457768457,0.09642783781329614
3.0,3.674349209930556,0.10181458923704338
3.0,3.667481380458379,0.10175297788675672
3.0,3.6441171550558056,0.10949488999503099
3.0,3.7426534049175544,0.09394114738572905
3.0,3.700033411935158,0.10859439324701109
3.0,3.636242537136897,0.1052848171373157
3.0,3.7307980349217535,0.09764952917256811
3.0,3.753165575386165,0.11046785194848034
3.0,3.7499307254429994,0.10133848739583802
3.0,3.680823347127809,0.09799870714769103
3.0,3.691411146919477,0.09883906486893611
3.0,3.7499332599413133,0.10903444319986316
3.0,3.597489711212489,0.10816048263543313
3.0,3.7633297485445394,0.10140774081365334
3.0,3.497019245669646,0.09295709214016606
3.0,3.874113875119895,0.09119134557569279
3.0,3.703291600319075,0.09707489989197537
3.0,3.720218256451232,0.11715792829495461
3.0,3.7418234046174765,0.10562523191471614
3.0,3.612247329668534,0.09594628752643455
3.0,3.79154129051705,0.10114436486171227
3.0,3.874339023026404,0.09872442830603709
3.0,3.584306585398428,0.10880847582869153
3.0,3.6311294080194894,0.10556757946579806
3.0,3.560369467832836,0.10800001385944147
3.0,3.730473833429542,0.09856966823038826
3.0,3.7234351711487,0.09609403635182305
3.0,3.7794791543519413,0.09206277618247043
3.0,3.7352316563347587,0.09514477988340622
3.0,3.8768432012444047,0.10657709932748456
3.0,3.7814685894039672,0.0971205268841157
3.0,3.5583071170158007,0.10417755559087392
3.0,3.682957963574521,0.10295584918497963
3.0,3.660207724139938,0.10357017636740089
3.0,3.8598181766891235,0.0956539260575827
3.0,3.607526612105906,0.09884811835734568
3.0,3.8010646036416715,0.10668433256315303
3.0,3.9145152003308965,0.09584166447953198
3.0,3.778303666133528,0.1002588516898812
3.0,3.781442571951253,0.11125807600025943
3.0,3.6135529469501404,0.10687999417646539
3.0,3.749305946756552,0.1023838018142608
3.0,4.002794152713055,0.09028140566213287
3.0,3.6788107944856265,0.09634675734260671
3.0,3.84618921097921,0.10460648733250688
3.0,3.7582046776134823,0.10386849219083077
3.0,3.770129452867341,0.10482073600287432
3.0,3.6934914941862194,0.09468952176806436
3.0,3.7155755429119055,0.09882560986395435
3.0,3.627621095389694,0.10906656018556844
3.0,3.7331303321372418,0.09664793186227731
3.0,3.869608739003325,0.10910380413133279
3.0,3.941852754917106,0.1047056331601834
3.0,3.8127189530868915,0.10575682854031616
3.0,3.862554441762884,0.11497683266885951
3.0,3.9156555760825964,0.09998229179794907
3.0,3.654133170714505,0.11023591443387692
3.0,3.811732710400168,0.10197679464409509
3.0,3.938520011603354,0.10413366159568868
3.0,3.921554401132339,0.098044633801947
3.0,3.6466047366112724,0.0938687733340411
3.0,4.065534735941576,0.09637895020731518
3.0,3.639906693377334,0.09678833420631214
3.0,3.6672584763376976,0.09700127441661456
3.0,3.7526007578432026,0.10461141941206163
3.0,3.667601236394287,0.10042492980598527
3.0,3.677397647188444,0.09982194486858817
3.0,3.8024915371184353,0.09816629747700284
3.0,3.687598287800397,0.09085834223783351
3.0,3.8030111545332694,0.09782597767206724
3.0,3.7018071742762464,0.09732722921976146
3.0,3.691515137159149,0.11233019144937474
3.0,3.678247024325946,0.09807251521528514
3.0,4.071021341279035,0.10065039315184879
3.0,3.5647917283217625,0.09745476905907169
3.0,3.525687543627488,0.09427903569033051
3.0,3.814271236531094,0.09318202466716997
3.0,3.5197518219081436,0.10041631969736284
3.0,3.9752139252932266,0.10957954005526853
3.0,3.5604664382868347,0.1057633543360592
3.0,3.532838049185082,0.09861497355359528
3.0,3.8301669958712727,0.09563731513820116
3.0,3.653294725498251,0.09626062850895366
3.0,3.902376034616061,0.11224549487637726
3.0,3.6995786433914217,0.11225674245651347
3.0,3.5574605960550727,0.10175988597170302
3.0,3.661753375390354,0.09789016226290853
3.0,3.6989907484406013,0.09624720317461406
3.0,3.4319528695656216,0.10074526062760575
3.0,3.5786895129422622,0.10355042032975888
3.0,3.664388324069912,0.11928855032282253
3.0,3.6491362323993717,0.10227797339167888
3.0,3.740900128389732,0.09948239310735696
3.0,3.803364104109855,0.09719561296677459
3.0,3.5619533830975776,0.10009436398917158
3.0,3.5805591867430007,0.09350375854997384
3.0,3.6966980667298674,0.097458025211791
3.0,3.667022843304286,0.10551298692762703
3.0,3.78504507811736,0.09789730260783788
3.0,3.693512011266645,0.097962260465465
3.0,3.6585502941033647,0.10706012560607789
3.0,3.7763679043480023,0.09863348637596257
3.0,3.7856695552177557,0.10057985632381464
3.0,3.808937238960629,0.09483777700761806
3.0,3.6888036767095573,0.10640979665926327
3.0,3.761842671844517,0.10105669120689133
3.0,3.6098683702128302,0.10406873921314361
3.0,3.704414668589815,0.11421745928121776
3.0,3.5021414655409933,0.09358417747011977
3.0,3.77418451455246,0.11383964343593067
3.0,3.667166410668823,0.10438548608378628
3.0,3.9626520564857657,0.10194060355331155
3.0,3.5542732844317286,0.09332104377776061
3.0,3.7791199381854788,0.10418511743810559
3.0,3.500974646023931,0.0957781173965226
3.0,3.6644919835319567,0.09435610770700859
3.0,3.9941810082187525,0.10102724589833385
3.0,3.629503202622263,0.09889840310376996
3.0,3.80632860576866,0.0986562199988511
3.0,3.8398996314423535,0.1136882613504426
3.0,3.6929743611025985,0.10281901376455052
3.0,3.5687847103400254,0.10443321141330765
3.0,3.5889308319321365,0.10988119397228005
3.0,3.6070549228899917,0.10227216670927242
3.0,3.756350710965346,0.11073591757119755
3.0,3.527602104316994,0.09600981239173491
3.0,3.9181567340920886,0.10767274054403386
3.0,3.836536732042464,0.10923407154672368
3.0,3.663952406397079,0.09852058509444482
3.0,3.7311507122116003,0.10601330322933948
3.0,3.7614105272861487,0.10644022511276667
3.0,3.682292754420088,0.10816922586766524
3.0,3.801243150913261,0.10712191763362101
3.0,3.6329408275808213,0.10390902230875476
3.0,3.901428599565689,0.11218211229130211
3.0,3.568015682051976,0.10464167254045673
3.0,3.6966971857720816,0.09730346418264581
3.0,3.8563747502462955,0.10041980315110417
3.0,3.5921825179248983,0.10047518413707004
3.0,3.649248101509006,0.10876856152895743
3.0,3.7565744124863234,0.10694135086983952
3.0,3.7585686644496263,0.11214399306606077
3.0,3.8585061614065532,0.10382814474979592
3.0,3.6319345983652207,0.11201119003354637
3.0,3.8852573654521447,0.10695156123932244
3.0,3.706068250407109,0.09765967686673502
3.0,3.6072918821588242,0.10149489241322088
3.0,3.6997981352732108,0.10120665589059645
3.0,3.6808574771166893,0.10373407586519347
3.0,3.645027575738924,0.09817635413029917
3.0,3.6666159202425335,0.10839885244690932
3.0,3.7877261653418244,0.10938681897509452
3.0,3.9790350682319295,0.09496879117416565
3.0,3.810529225212421,0.09601463256682297
3.0,3.5884884233133483,0.1056856790677149
3.0,3.9977673468736126,0.10406367496284798
3.0,3.9710568568682105,0.09632964141234075
3.0,3.590205304922078,0.11957587008465129
3.0,3.7112332160523454,0.11347990079826384
3.0,3.5000864675813412,0.0914614011645942
3.0,3.786733755848769,0.10816835888530954
3.0,3.728288466518207,0.09779482187037371
3.0,3.9355539330372307,0.10189379862845384
3.0,3.8139377502366116,0.09372636762772271
3.0,3.640500504335649,0.09913531815199854
3.0,3.8264125127950774,0.09527053914333503
3.0,3.8571594219642127,0.0964929271646753
3.0,3.7039065865582264,0.10102590511792216
3.0,3.7022709270292498,0.0950851867131989
