V,W,phi,sigma
2.0,3.140607268172762,2.0485211896104143E-6,6.791049911680939
2.0,2.406755445180841,2.0485211896104143E-6,7.975122847606869
2.0,2.5940510303791124,2.0485211896104143E-6,6.293691506492474
2.0,2.6152886414030085,2.0485211896104143E-6,6.869340008317861
2.0,3.0047821899239646,2.0485211896104143E-6,7.756269371709306
2.0,2.9948856329386264,2.0485211896104143E-6,6.504884768259245
2.0,3.2869009941641782,2.0485211896104143E-6,6.752659361102264
2.0,2.678907864819766,2.0485211896104143E-6,7.047364989954198
2.0,3.014678505726946,2.0485211896104143E-6,7.161293933902245
2.0,2.409017468993772,2.0485211896104143E-6,6.664570084410095
2.0,3.0738168333739075,2.0485211896104143E-6,6.552368062563433
2.0,2.516787823763651,2.0485211896104143E-6,8.06005857574456
2.0,2.404193115219957,2.0485211896104143E-6,6.338883910000039
2.0,2.7834392768837435,2.0485211896104143E-6,6.889665617757052
2.0,2.3686668362414176,2.0485211896104143E-6,6.746377110398226
2.0,2.740941462455484,2.0485211896104143E-6,6.651722542124867
2.0,3.079372080224253,2.0485211896104143E-6,6.599630597559707
2.0,2.548188891185021,2.0485211896104143E-6,6.581736051799616
2.0,2.6179305467929215,2.0485211896104143E-6,6.8191169757528165
2.0,2.5914274243683764,2.0485211896104143E-6,6.751631120215671
2.0,3.1636446656417405,2.0485211896104143E-6,7.4069911535179624
2.0,3.6638929411059737,2.0485211896104143E-6,7.108039902828894
2.0,2.557113213658909,2.0485211896104143E-6,7.187071818227881
2.0,2.961639025702924,2.0485211896104143E-6,7.1733872725262575
2.0,3.1163877243816955,2.0485211896104143E-6,8.460113396040278
2.0,2.7473845213031645,2.0485211896104143E-6,6.651971881201646
2.0,3.503915600421657,2.0485211896104143E-6,5.888979022292059
2.0,2.544814811417108,2.0485211896104143E-6,6.767610575008419
2.0,3.041825243985673,9.59501688715154E-7,7.994424300445786
2.0,2.7855589231873523,1.1451270287920764E-6,6.024309623128255
2.0,2.6986443499165524,1.1451270287920764E-6,6.698658807751385
2.0,2.6962859469677825,1.1451270287920764E-6,6.5217501154377615
2.0,3.0680272272948343,1.1451270287920764E-6,6.458011021187006
2.0,2.2036206704433345,1.1451270287920764E-6,7.097046279983349
2.0,2.3144498498627097,1.1451270287920764E-6,6.658510545357856
2.0,2.110925896178995,1.1451270287920764E-6,7.344935570601601
2.0,2.6224739147014478,1.1451270287920764E-6,7.249740478471607
2.0,2.942875810411457,1.1451270287920764E-6,6.599535263376393
2.0,2.470325854663116,2.526008282151256E-6,6.619366559999104
2.0,2.8641085018409687,2.526008282151256E-6,6.5360714124895125
2.0,2.4342157143295893,2.526008282151256E-6,6.3141813184084326
2.0,2.3934901605687573,2.526008282151256E-6,6.483149987837501
2.0,2.341903121772801,2.526008282151256E-6,6.266782296537116
2.0,2.3413990463599332,2.526008282151256E-6,5.867534933786644
2.0,2.717607282481873,2.526008282151256E-6,7.874058000339481
2.0,2.964325738358442,2.526008282151256E-6,7.451820356435346
2.0,2.559117944873838,2.526008282151256E-6,7.1234431504640865
2.0,2.1466801173227,2.526008282151256E-6,7.386659189214507
2.0,3.0389124056465904,2.526008282151256E-6,6.357610737345993
2.0,2.5223207541920885,1.3079920781390234E-6,6.777014051896596
2.0,2.027596076966986,1.3079920781390234E-6,6.760664984998964
2.0,2.7513782651651706,1.3079920781390234E-6,6.736506343983222
2.0,2.5448620392469774,1.3079920781390234E-6,8.111948509456102
2.0,2.525321730843271,1.3079920781390234E-6,7.114811076373856
2.0,3.02531743847266,1.3079920781390234E-6,7.10649583160505
2.0,2.4531923487637384,1.3079920781390234E-6,7.213915882161805
2.0,2.30790706374164,1.3079920781390234E-6,5.764384477796439
2.0,2.647952984278534,1.3079920781390234E-6,7.525080016206115
2.0,2.1439551702497686,1.3079920781390234E-6,7.255148018916745
2.0,2.3120556842870226,1.3079920781390234E-6,6.80825665117093
2.0,3.1739270606657004,1.3079920781390234E-6,6.097274718811391
2.0,2.245407729985493,1.3079920781390234E-6,7.785162709548565
2.0,2.5932537810773324,1.3079920781390234E-6,8.482401612213199
2.0,2.395911272559543,1.3079920781390234E-6,6.210744594436728
2.0,2.483304532690257,1.3079920781390234E-6,6.4968119041493715
2.0,2.921725194716074,1.3079920781390234E-6,8.89265819675868
2.0,2.899719736681291,1.3079920781390234E-6,6.542539213545091
2.0,2.3741980122668824,1.3079920781390234E-6,6.23019256285953
2.0,2.334294136826359,1.3079920781390234E-6,6.51088537287698
2.0,2.6260847781720953,1.3079920781390234E-6,6.343486100910079
2.0,2.6111401334714777,1.590506741017238E-6,9.569621342290537
2.0,2.626018964781171,2.9014225986163434E-6,7.0154347726326955
2.0,2.202191076822935,2.9014225986163434E-6,6.672041700181527
2.0,2.3886133069291047,2.9014225986163434E-6,6.4095212933469785
2.0,2.3299116203157886,2.9014225986163434E-6,6.0156650072964615
2.0,2.9771236862101746,9.016851957259494E-7,7.386653094789696
2.0,2.409762270023369,9.016851957259494E-7,7.056327325712248
2.0,2.833759462998444,9.016851957259494E-7,6.82292400617944
2.0,2.661829678524498,9.016851957259494E-7,7.913554144885776
2.0,2.5916849369154686,9.016851957259494E-7,7.806690767999597
2.0,3.583313944138038,9.016851957259494E-7,7.337842456072696
2.0,2.654141705838464,9.016851957259494E-7,7.006311727077842
2.0,2.364099071371938,9.016851957259494E-7,6.668054479801723
2.0,2.4085335532096828,9.016851957259494E-7,7.107604827664023
2.0,2.7229450493661562,9.016851957259494E-7,7.510490985092774
2.0,2.424047235472633,9.016851957259494E-7,6.405063324820809
2.0,2.7780554005670366,9.016851957259494E-7,6.501653676694824
2.0,2.8364028477367516,9.016851957259494E-7,6.168499574056384
2.0,2.471879440703686,9.016851957259494E-7,6.613212547122664
2.0,2.6629718358300734,9.016851957259494E-7,6.551479043907699
2.0,3.1286185547476935,9.016851957259494E-7,7.7519057523572386
2.0,3.070652136223263,9.016851957259494E-7,6.517175997601709
2.0,2.2878318590099784,9.016851957259494E-7,7.68586594637162
2.0,2.0607923632455694,9.016851957259494E-7,6.661777152596806
2.0,2.547865531765074,9.016851957259494E-7,6.153395122748162
2.0,2.952483419052646,9.016851957259494E-7,7.400268697112061
2.0,2.5396861058979474,9.016851957259494E-7,6.369429138908333
2.0,2.7335640471936853,9.016851957259494E-7,8.334683608041306
2.0,2.8339586303111353,9.016851957259494E-7,6.458986371082387
2.0,3.224327549881506,9.016851957259494E-7,6.4395375084742446
2.0,2.580039351050822,9.016851957259494E-7,7.3461545224592815
2.0,2.3564685590038588,9.016851957259494E-7,7.732692213769238
2.0,2.3902732826548516,9.016851957259494E-7,5.917309732356627
2.0,2.6391218419148648,9.016851957259494E-7,7.854998121446941
2.0,2.931524851589773,9.016851957259494E-7,6.7929836426221915
2.0,2.6482127198576166,9.016851957259494E-7,7.318289375925059
2.0,2.1253418426960984,9.016851957259494E-7,7.379463873208796
2.0,3.2523309651503927,9.016851957259494E-7,7.053268878131973
2.0,3.0010320984170904,9.016851957259494E-7,6.586535509492528
2.0,2.3206800118923177,9.016851957259494E-7,6.603340422963526
2.0,2.539066372471671,9.016851957259494E-7,7.607080378358635
2.0,2.7213223765727057,9.016851957259494E-7,6.510512025819045
2.0,2.849836780114925,9.016851957259494E-7,7.209583306360756
2.0,3.1039428747294866,9.016851957259494E-7,6.302527115799213
2.0,2.435282772563536,9.016851957259494E-7,7.3274045056969035
2.0,3.7143795645084774,9.016851957259494E-7,6.833480859309136
2.0,2.9335157914580314,9.016851957259494E-7,6.371563814076593
2.0,2.200465496043357,9.016851957259494E-7,6.113212466590064
2.0,3.000693480171979,9.016851957259494E-7,6.510884242506028
2.0,2.793551366113976,9.016851957259494E-7,7.732644424119301
2.0,2.988423740501159,9.016851957259494E-7,6.853485143346166
2.0,2.4447552532324397,9.016851957259494E-7,7.631356947398748
2.0,3.033226025438858,9.016851957259494E-7,7.570557514842713
2.0,2.801725924706169,1.2415023178371097E-6,7.603345765085789
2.0,2.3213193096579516,1.2415023178371097E-6,6.352288636753883
2.0,2.5988827306832487,1.2415023178371097E-6,6.654884095839451
2.0,2.270576078826958,1.2415023178371097E-6,8.029375646197927
2.0,2.3489751134792347,1.2415023178371097E-6,7.849217837320407
2.0,2.716811994575271,5.761545793743645E-7,6.202307067528338
2.0,2.8401694591430298,5.761545793743645E-7,5.84014965026267
2.0,2.715872837982925,5.761545793743645E-7,7.3540468308200415
2.0,2.4825014314314173,5.761545793743645E-7,6.85749650553342
2.0,2.8779497585402223,5.761545793743645E-7,6.302336245805585
2.0,3.1128167816496046,5.761545793743645E-7,6.4485213152709635
2.0,2.1986025492054275,5.761545793743645E-7,6.171980672319662
2.0,2.292895109339844,5.761545793743645E-7,6.47940816216307
2.0,2.4472278876523923,5.761545793743645E-7,8.329918034908141
2.0,2.4170613048066536,5.761545793743645E-7,6.3363444519107155
2.0,3.482211057043674,5.761545793743645E-7,7.970908421191534
2.0,2.2789373282301533,5.761545793743645E-7,5.923867674009397
2.0,2.6732920356549874,5.761545793743645E-7,6.821258579005435
2.0,2.5969898915708716,5.761545793743645E-7,7.40242111804782
2.0,2.4202627929870912,5.761545793743645E-7,6.4982519466151745
2.0,2.42883189874082,5.761545793743645E-7,6.134079213323605
2.0,2.7609705538286637,5.761545793743645E-7,6.89295337915641
2.0,2.9900009166283454,5.761545793743645E-7,6.569909303826195
2.0,2.546670532184075,5.761545793743645E-7,6.779642005202545
2.0,2.52453892786902,5.761545793743645E-7,7.262815938913206
2.0,2.4701875467259717,5.761545793743645E-7,6.590249294955565
2.0,2.6314790874235667,2.7491105444101276E-6,6.330187401425416
2.0,3.16324080369269,2.7491105444101276E-6,6.803712765708308
2.0,2.4613621510498644,2.7491105444101276E-6,7.238492658332966
2.0,2.4024334965735643,2.7491105444101276E-6,6.400486818519628
2.0,2.241545829147545,2.7491105444101276E-6,6.524218908529472
2.0,2.218300097897181,2.7491105444101276E-6,7.451955039955419
2.0,2.5048771226773314,2.7491105444101276E-6,7.176357818234436
2.0,3.088246988201852,2.7491105444101276E-6,6.457818537326351
2.0,2.403790095578315,2.7491105444101276E-6,7.587697539889812
2.0,3.0958603294362432,2.7491105444101276E-6,6.724989850978084
2.0,2.5441824206829056,2.7491105444101276E-6,6.939621954615917
2.0,2.202972210974755,2.7491105444101276E-6,6.59787785484105
2.0,2.4285149454370965,2.7491105444101276E-6,8.218800588178816
2.0,2.8928041983744266,2.7491105444101276E-6,6.648469165749774
2.0,2.578799493322453,2.7491105444101276E-6,6.608155575928654
2.0,2.813042771346234,2.7491105444101276E-6,6.575687279825682
2.0,2.6739325939343783,2.7491105444101276E-6,6.714462203710129
2.0,2.900034273359108,1.4588308787508251E-6,6.137210299219959
2.0,2.9478647212748332,1.4588308787508251E-6,8.036081477069034
2.0,2.2824786022667247,1.4588308787508251E-6,7.452574519983027
2.0,2.609063395472173,1.4588308787508251E-6,7.855075183679589
2.0,2.285358679788688,1.4588308787508251E-6,6.637666492805355
2.0,2.3777896950882864,1.4588308787508251E-6,6.7218900347903245
2.0,2.8315116333998165,1.4588308787508251E-6,6.666520178597124
2.0,2.892659879945383,1.4588308787508251E-6,6.7534956044214765
2.0,2.4493524573218757,1.4588308787508251E-6,6.0860067080571945
2.0,3.2413432129460267,1.4588308787508251E-6,7.208031873631926
2.0,2.588980393460121,1.4588308787508251E-6,6.361013359705754
2.0,1.9991377206959966,1.4588308787508251E-6,8.481451673906708
2.0,2.531964611868578,1.4588308787508251E-6,7.429169835753427
2.0,2.6694865369110325,1.4588308787508251E-6,7.176663832121312
2.0,3.2564971815982986,1.4588308787508251E-6,6.406914869569317
2.0,2.2661123229807836,1.4588308787508251E-6,7.214080442155105
2.0,2.7686950004691058,1.4588308787508251E-6,6.826491944434739
2.0,2.469220869672132,1.4588308787508251E-6,6.186736675150066
2.0,2.8322080535044054,1.4588308787508251E-6,7.420722967681772
2.0,2.9069899359717217,1.4588308787508251E-6,5.931125480678787
2.0,2.2740568669660925,1.4588308787508251E-6,6.894030341219317
2.0,2.8820621810373224,1.4588308787508251E-6,7.095722097731742
2.0,2.5128812669008322,1.4588308787508251E-6,7.202510909495698
2.0,3.033813544661155,1.4588308787508251E-6,7.490266980278165
2.0,2.3646158424902457,1.4588308787508251E-6,7.912226089987414
2.0,2.411690866296365,1.4588308787508251E-6,7.0095139709272845
2.0,2.979119858344696,2.012144511658628E-6,6.517960598574852
2.0,3.057008048429872,2.012144511658628E-6,7.197061341700133
2.0,2.421623477012658,2.012144511658628E-6,7.112615800673059
2.0,2.8867071923490633,2.012144511658628E-6,6.93102005484409
2.0,2.528600525984188,2.012144511658628E-6,7.183344397350005
2.0,2.361728585755233,2.012144511658628E-6,7.0694511107538
2.0,3.166387785943163,2.012144511658628E-6,6.7295096713308675
2.0,2.6244727157103056,2.012144511658628E-6,6.511442520023957
2.0,2.3342404132719845,2.012144511658628E-6,6.165471669060151
2.0,2.342883835564502,2.012144511658628E-6,7.410746249086219
2.0,2.221679703923508,2.012144511658628E-6,6.658333460007082
2.0,2.936934383588895,2.012144511658628E-6,6.617507172423052
2.0,2.8016869807489635,2.012144511658628E-6,6.855491526245304
2.0,3.1098119934569404,2.012144511658628E-6,6.793689200899031
2.0,2.7933180844546697,2.012144511658628E-6,7.707406972232744
2.0,2.8949518898180466,2.012144511658628E-6,7.094397127499857
2.0,2.2336400218880015,2.012144511658628E-6,6.841770210503821
2.0,2.8051944642219753,2.012144511658628E-6,7.66145249406434
2.0,2.706956874941043,2.012144511658628E-6,8.163010227835114
2.0,2.735539796048715,2.012144511658628E-6,7.088160914183795
2.0,2.1855049832521756,2.012144511658628E-6,7.529444354213127
2.0,3.016356171764716,2.012144511658628E-6,6.38103132267193
2.0,2.6695561153382497,2.012144511658628E-6,7.285265764630852
2.0,2.5073811339987127,2.012144511658628E-6,7.821481777779979
2.0,2.3750164673626935,2.012144511658628E-6,6.499906242647484
2.0,2.4332014585015638,2.012144511658628E-6,6.972191052937911
2.0,2.7862006499696026,2.012144511658628E-6,6.612595322926504
2.0,2.8584962671639005,2.012144511658628E-6,6.785716888665243
2.0,2.610884026971907,2.012144511658628E-6,7.143500536420545
2.0,3.1487229000444033,2.012144511658628E-6,7.321917735020549
2.0,2.4727945311907833,1.1019416631394405E-6,7.550139233270686
2.0,2.5910136646415984,1.1019416631394405E-6,5.754738956854056
2.0,2.385328174166795,1.1019416631394405E-6,7.172521097955562
2.0,2.201044463713263,1.1019416631394405E-6,6.861764822886424
2.0,1.9597539417824985,1.1019416631394405E-6,6.8832434462835606
2.0,2.7280935371953134,1.1019416631394405E-6,7.269001745537965
2.0,2.4352850687741445,1.1019416631394405E-6,6.492846912139768
2.0,2.25724886310189,1.1019416631394405E-6,7.023339594756499
2.0,3.420838434326629,1.1019416631394405E-6,7.148345282064935
2.0,2.9871592154850752,1.1019416631394405E-6,7.5667165328202906
2.0,2.8236546411128747,1.1019416631394405E-6,6.680367519456889
2.0,2.6599682379527394,1.1019416631394405E-6,6.683092825496882
2.0,2.3867121452346636,1.1019416631394405E-6,6.255344817017713
2.0,2.586145807288606,1.1019416631394405E-6,7.008599662445199
2.0,2.7501409371968975,1.1019416631394405E-6,9.16486166750984
2.0,2.8151488136313914,1.1019416631394405E-6,6.7254927575304215
2.0,2.4582656466261255,1.1019416631394405E-6,6.642631360904069
2.0,2.466626295962701,1.1019416631394405E-6,7.669045308889991
2.0,2.269584649817138,1.1019416631394405E-6,7.144797783882604
2.0,2.7504435645479894,1.1019416631394405E-6,7.434502380215161
2.0,2.70073812370853,1.1019416631394405E-6,6.688783470858119
2.0,2.9281795670461093,1.1019416631394405E-6,6.424383024406338
2.0,2.645412988890424,1.1019416631394405E-6,6.096863786147883
2.0,2.7826405837514825,1.1019416631394405E-6,7.689553694840257
2.0,2.5609401514080923,1.1019416631394405E-6,6.965767205235817
2.0,2.511545398277089,1.1019416631394405E-6,7.501639460247346
2.0,2.4716769493323887,1.1019416631394405E-6,7.307104719718689
2.0,2.4508060360149333,1.1019416631394405E-6,6.908906460442576
2.0,2.2169607375172187,1.1019416631394405E-6,8.48261330800365
2.0,2.412835227262318,1.1019416631394405E-6,6.874038111537253
2.0,2.4308971382491453,1.1019416631394405E-6,9.027904851334968
2.0,2.722578226702022,1.1019416631394405E-6,6.912549492093491
2.0,2.708023830778232,1.1019416631394405E-6,6.74884707084154
2.0,2.8879077448149406,1.1019416631394405E-6,6.562065357354716
2.0,2.86785261079518,1.1019416631394405E-6,7.229334067793753
2.0,2.4545855344519985,1.1019416631394405E-6,7.309542152882604
2.0,2.9550046341625347,1.1019416631394405E-6,7.333147046145907
2.0,2.7368360699124703,1.1019416631394405E-6,7.564222360777032
2.0,2.2588748515055204,1.1019416631394405E-6,5.865639621041211
2.0,2.51848244494725,1.1019416631394405E-6,7.096087472415039
2.0,2.508994636445555,1.1019416631394405E-6,6.136619553022613
2.0,2.398872718404379,1.1019416631394405E-6,6.427197934015121
2.0,2.596333134082838,1.1019416631394405E-6,6.851503928840036
2.0,2.431947095016772,1.1019416631394405E-6,5.711226018506121
2.0,2.4690078118006658,1.1019416631394405E-6,6.872322046118702
2.0,2.3869591253793425,1.1019416631394405E-6,7.308258330060243
2.0,2.643334353307949,1.1019416631394405E-6,5.568790882821329
2.0,2.669183534788964,3.1504853441012547E-6,6.5345931725484165
2.0,2.9069786670893834,2.983304378163266E-6,6.215417830762417
2.0,3.0140001729138928,2.983304378163266E-6,8.010221879910564
2.0,2.8184559394751187,7.217992076531081E-7,6.148313692258115
2.0,2.884253680682411,7.217992076531081E-7,6.277859439924771
2.0,2.745035278330356,7.217992076531081E-7,6.154927569048631
2.0,2.5875287221752834,7.217992076531081E-7,6.835040467904748
2.0,2.8267776375170657,7.217992076531081E-7,6.705601921868936
2.0,2.8168859644456066,7.217992076531081E-7,6.90107734232526
2.0,2.1660645866592927,7.217992076531081E-7,7.195156990930135
2.0,3.209238233957314,7.217992076531081E-7,6.644178155044897
2.0,2.3880668747785077,7.217992076531081E-7,6.932848420361353
2.0,2.614415889087232,7.217992076531081E-7,8.05953026973632
2.0,2.3324056368501753,7.217992076531081E-7,6.147648176475857
2.0,2.316834163069138,7.217992076531081E-7,6.750634003161578
2.0,2.676529398170808,7.217992076531081E-7,7.460137218646878
2.0,2.299983909415877,7.217992076531081E-7,6.227793529067177
2.0,2.7504853174320605,7.217992076531081E-7,6.235919986860167
2.0,2.698336650372154,7.217992076531081E-7,7.270592215691656
2.0,2.9736899816529565,7.217992076531081E-7,6.78978537273468
2.0,2.9631172231089513,7.217992076531081E-7,6.1788529980955165
2.0,2.3307959108910197,7.217992076531081E-7,7.370299932998386
2.0,2.8544979363877183,7.217992076531081E-7,6.885821475958664
2.0,2.536045129999363,7.217992076531081E-7,6.598149081562888
2.0,2.3043826184977503,1.931306145688134E-6,7.052434662955529
2.0,2.540959344075707,1.931306145688134E-6,7.4650473395163095
2.0,2.3791312063184566,1.931306145688134E-6,6.369500173573743
2.0,2.6571718597295195,1.931306145688134E-6,6.651759587899172
2.0,2.6920481217589085,1.931306145688134E-6,7.079127603717371
2.0,3.409549098426888,1.931306145688134E-6,7.424372305289947
2.0,2.4538565075329446,1.931306145688134E-6,6.698927786492102
2.0,2.307318001366092,1.931306145688134E-6,6.503507564046583
2.0,2.8000054671783174,1.931306145688134E-6,6.080499630702308
2.0,2.3828684308869583,1.931306145688134E-6,6.708104909045624
2.0,2.906873749683149,1.931306145688134E-6,7.541241689390159
2.0,2.9915846777688677,1.931306145688134E-6,6.549666949804828
2.0,2.205032241752884,1.931306145688134E-6,7.421482623682196
2.0,2.7344219968122605,1.931306145688134E-6,6.329117958629933
2.0,2.662315953181181,1.931306145688134E-6,6.9872629938990665
2.0,3.103464280135552,1.931306145688134E-6,6.664099242337708
2.0,2.3396432652350176,1.931306145688134E-6,6.787577585636457
2.0,2.5205246662403438,1.931306145688134E-6,7.7250846102762445
2.0,2.344423688439253,1.931306145688134E-6,6.32213793917299
2.0,2.4262485664039377,1.931306145688134E-6,6.583301488171942
2.0,2.6254403437563276,1.931306145688134E-6,6.9101706268100065
2.0,2.3504024611557135,1.931306145688134E-6,6.659871135420592
2.0,3.054026810794153,1.931306145688134E-6,7.727837252324101
2.0,2.5488880006442356,1.931306145688134E-6,6.795976848894431
2.0,2.775492455190247,1.931306145688134E-6,7.258142957290204
2.0,2.3159083036458803,1.931306145688134E-6,7.732379109050196
2.0,2.7478309801533536,1.931306145688134E-6,7.394051370820511
2.0,2.9595857794318325,1.931306145688134E-6,5.91839345934467
2.0,2.5397259289777887,1.931306145688134E-6,6.251257287169654
2.0,2.649568626092907,1.931306145688134E-6,6.340313594794366
2.0,2.3001882728244576,1.931306145688134E-6,7.195166593419771
2.0,2.736662267041228,1.3437016198151294E-6,7.227032212425128
2.0,2.1265387123239226,1.3437016198151294E-6,6.1831072010309205
2.0,2.479918693498466,8.282805442048358E-7,7.657749319047837
2.0,2.6403264986486676,8.282805442048358E-7,6.750542897550697
2.0,2.5272266295220853,8.282805442048358E-7,6.554627347026473
2.0,2.4352114307643613,8.282805442048358E-7,7.221064679686656
2.0,2.9428263710094535,1.1984745936316302E-6,6.914261473357292
2.0,2.2886085158028493,1.1984745936316302E-6,7.354691060668792
2.0,2.580950696600902,1.1984745936316302E-6,7.459640874455594
2.0,2.6295551878396064,4.892506841602108E-7,7.522356582996314
2.0,3.0061037972260327,4.892506841602108E-7,7.189284519701655
2.0,2.5330241384024257,4.892506841602108E-7,7.434306177684651
2.0,2.536931609333553,4.892506841602108E-7,6.440455915302022
2.0,3.0663604445821164,4.892506841602108E-7,7.876700828488801
2.0,2.260956776571984,4.892506841602108E-7,7.222344247606792
2.0,2.8744375583339874,1.3657849843659988E-6,6.285417979441097
2.0,3.4334285549418757,1.3657849843659988E-6,6.576189726738706
2.0,2.4517175427756213,1.3657849843659988E-6,7.086893661349806
2.0,2.561343951243952,1.3657849843659988E-6,6.9796595456034405
2.0,2.4847028881786595,1.3657849843659988E-6,6.031561012965056
2.0,3.5207748393416303,1.3657849843659988E-6,8.592901516596703
2.0,2.6234940179262667,1.3657849843659988E-6,7.077369008335965
2.0,2.8839933075759787,1.3657849843659988E-6,7.54334987430627
2.0,2.5627122471358765,1.3657849843659988E-6,6.24428427652364
2.0,2.90280055133431,1.3657849843659988E-6,8.194655690046245
2.0,2.9590237712395395,1.3657849843659988E-6,7.182947138392576
2.0,2.556852600895161,1.3657849843659988E-6,7.325401355411299
2.0,3.131638824621157,9.946319191703858E-7,6.804833090734873
2.0,2.6749815476248813,1.2010872851348025E-6,6.977057217071389
2.0,2.5245766111928805,1.2010872851348025E-6,7.46859463061396
2.0,2.596369518492679,1.2010872851348025E-6,7.177663641781581
2.0,2.49971870510238,1.2010872851348025E-6,6.937380746832359
2.0,2.4148982964762653,6.752178683096194E-7,7.336806454866974
2.0,2.3332717668123855,6.752178683096194E-7,6.139670810362249
2.0,2.490793639707995,6.752178683096194E-7,7.570755533271678
2.0,2.498031344659672,6.752178683096194E-7,5.780768303161686
2.0,2.491843451765939,6.752178683096194E-7,7.242700978355064
2.0,2.5849797192394277,6.752178683096194E-7,7.106154133346062
2.0,2.6722009146543564,6.752178683096194E-7,7.355124326336184
2.0,2.8752366097512736,6.752178683096194E-7,6.762815271029182
2.0,2.758331722544133,6.752178683096194E-7,7.102366076174929
2.0,2.7677316503187392,6.752178683096194E-7,6.89154372964241
2.0,2.3638197598722632,6.752178683096194E-7,6.991843077976317
2.0,2.835803845325403,6.752178683096194E-7,6.21045501297031
2.0,2.731333611243098,1.3646510970060281E-6,8.088785583898437
2.0,2.756436049982912,1.3646510970060281E-6,6.832194817775016
2.0,2.558173708812092,1.3646510970060281E-6,6.716632287667998
2.0,2.7636297431772845,1.3646510970060281E-6,6.833398666437294
2.0,2.9232586468165778,1.3646510970060281E-6,7.412610214484702
2.0,2.529215663832557,1.3646510970060281E-6,6.344117235560624
2.0,2.459317070889115,1.3646510970060281E-6,6.928654129531297
2.0,2.7602574075446107,1.3646510970060281E-6,6.4984499080758305
2.0,2.5940434892482087,1.3646510970060281E-6,6.247487108311062
2.0,2.7011969547964885,1.3646510970060281E-6,5.895241640975702
2.0,2.5315301605310663,1.3646510970060281E-6,7.325693076722257
2.0,2.8833224807652864,1.3646510970060281E-6,6.617678627677902
2.0,2.9185146177593846,1.3646510970060281E-6,7.956793386880196
2.0,2.7099419138345056,1.3646510970060281E-6,7.1012170004514354
2.0,2.7063228474733667,1.3646510970060281E-6,7.000050494316099
2.0,2.976965380230318,1.3646510970060281E-6,6.556722974841453
2.0,3.0177475515827235,2.10174088574424E-6,6.475725568785754
2.0,2.916821549394692,2.10174088574424E-6,6.3223968228046505
2.0,2.6315488863763177,2.10174088574424E-6,5.872491811301158
2.0,2.5347682957791,2.10174088574424E-6,7.25262400067599
2.0,2.4532784499011813,2.10174088574424E-6,7.303112093764794
2.0,2.7336715780840923,2.10174088574424E-6,7.533003714965113
2.0,2.6626420389117595,2.10174088574424E-6,6.494576284291159
2.0,2.5136519035775926,1.6099803275641995E-6,7.345092713383254
2.0,2.958448265273688,1.6099803275641995E-6,6.4108502459705585
2.0,2.8118783359435833,1.6099803275641995E-6,7.061387948704678
2.0,2.6926290121932226,1.6099803275641995E-6,7.946352932031664
2.0,2.6637360398037284,5.388594596710997E-7,5.899287715533155
2.0,1.9964784107627573,5.388594596710997E-7,7.004076837575118
2.0,2.491188783874522,5.388594596710997E-7,7.819912339160089
2.0,2.9774702771077317,5.388594596710997E-7,7.650287029057649
2.0,3.299230243321347,5.388594596710997E-7,7.247990402900758
2.0,2.2784294458777556,1.668962751166875E-6,6.809010695889149
2.0,2.8467908249809044,1.668962751166875E-6,5.595329053606658
2.0,2.233394362852229,1.668962751166875E-6,7.434966912895208
2.0,2.4561071728397215,1.668962751166875E-6,6.893771937384865
2.0,2.484359808934001,1.668962751166875E-6,7.533305909351441
2.0,2.7044678048241266,1.668962751166875E-6,6.371111740507846
2.0,2.5233648009646354,1.668962751166875E-6,6.874034002364619
2.0,2.7924911983454077,1.668962751166875E-6,6.940828917723102
2.0,2.6038169879856583,1.668962751166875E-6,7.315479961849692
2.0,2.1752700480441707,1.668962751166875E-6,6.7275358665638345
2.0,2.4101197551930427,1.668962751166875E-6,6.573313434721724
2.0,2.7695453830074337,1.668962751166875E-6,6.729205856006651
2.0,2.9062120562900065,1.668962751166875E-6,8.148230892135938
2.0,2.595996047397343,1.668962751166875E-6,6.315959266764984
2.0,2.6521408662809267,1.668962751166875E-6,7.421356280951871
2.0,2.361938478017305,1.668962751166875E-6,7.863711774606179
2.0,2.236845619198148,1.668962751166875E-6,5.931873288462644
2.0,2.843105288176243,1.668962751166875E-6,8.286062573298292
2.0,2.53472463157214,1.668962751166875E-6,6.501872308769924
2.0,2.202450638440754,1.668962751166875E-6,6.771175228244485
2.0,2.272690660613452,1.668962751166875E-6,7.820325889326143
2.0,2.6580217633932333,2.0517036287329014E-6,6.375663824501618
2.0,2.8406457459155314,2.0517036287329014E-6,8.48596666068493
2.0,2.3988951143097457,2.0517036287329014E-6,6.4758196180415695
2.0,2.672411156042945,2.0517036287329014E-6,7.413115120324704
2.0,2.6934837675985466,2.0517036287329014E-6,6.247305947890115
2.0,2.102643790385094,2.0517036287329014E-6,7.349290413529621
2.0,2.8010266099797034,2.0517036287329014E-6,7.9686103438507825
2.0,2.5047373821719,2.0517036287329014E-6,6.911256987951297
2.0,2.5875307396895897,2.0517036287329014E-6,6.3569086541875786
2.0,2.656316097854223,2.0517036287329014E-6,6.848237495535955
2.0,2.3628343418292546,2.0517036287329014E-6,6.630165683922655
2.0,2.276256085537945,2.0517036287329014E-6,7.042477241120697
2.0,2.6233662208839026,7.064809693386362E-7,6.703460272924247
